Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Normalized Pollution Level
DEBY075,SO2,1990,12.75,ug/m3,Traffic,urban,BY,Weiden in der Oberpfalz,Weiden i.d. OPf.,0.0018569292123629113
DEBY075,SO2,1990,499.0,ug/m3,Traffic,urban,BY,Weiden in der Oberpfalz,Weiden i.d. OPf.,0.009936856098371551
DEBY075,SO2,1990,228.0,ug/m3,Traffic,urban,BY,Weiden in der Oberpfalz,Weiden i.d. OPf.,0.00543369890329013
DEBW035,SO2,1990,14.402,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.0018843801927550682
DEBW060,SO2,1990,29.47,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.0021347623795280823
DEBW053,SO2,1990,0.0,count,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.0016450648055832502
DENI019,SO2,1990,185.891,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim),0.004733981389165835
DEBW041,SO2,1990,46.402,ug/m3,Background,urban,BW,Lörrach,Rheinfelden (Baden),0.002416118311731472
DEBW060,SO2,1990,55.4,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.00256563642406115
DEUB003,O3,1990,70.45,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.0028157195081422396
DEUB003,NO2,1990,0.0,count,Background,rural,BY,Freyung-Grafenau,Schönberg,0.0016450648055832502
DESL008,SO2,1990,21.717,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil,0.0020059322033898304
DESL008,SO2,1990,77.25,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil,0.0029287138584247257
DESL008,NO2,1990,10.13,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil,0.001813393153871718
DEUB019,NO2,1990,68.05,ug/m3,Background,rural,TH,Saale-Orla-Kreis,Schleiz,0.00277583914921901
DEUB021,O3,1990,102.844,ug/m3,Background,rural,BB,Potsdam-Mittelmark,Wiesenburg/Mark,0.003354004652708541
DEUB002,O3,1990,82.28,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf,0.0030122964440013294
DESH003,O3,1990,11114.0,ug/m3,Background,suburban,SH,Herzogtum Lauenburg,Geesthacht,0.1863243602525756
DESH003,O3,1990,44.5,ug/m3,Background,suburban,SH,Herzogtum Lauenburg,Geesthacht,0.002384513127284812
DEUB003,SO2,1990,2.3,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.0016832834828846793
DEUB003,O3,1990,75.631,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.0029018112329677634
DESH004,O3,1990,14.0,count,Background,suburban,SH,Stormarn,Bargteheide,0.0018777002326354271
DESH009,O3,1990,54.875,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,0.0025569125955466933
DENW023,NO2,1990,0.0,count,Background,suburban,NW,Herne,Herne,0.0016450648055832502
DESH010,O3,1990,10.0,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,0.0018112329677633765
DENW054,NO2,1990,5.0,count,Background,suburban,NW,Leverkusen,Leverkusen,0.0017281488866733134
DENW028,O3,1990,25.375,ug/m3,Background,suburban,NW,Essen,Essen,0.0020667165171153207
DENW028,O3,1990,305.0,ug/m3,Background,suburban,NW,Essen,Essen,0.006713193752077102
DENW028,NO2,1990,129.0,ug/m3,Background,suburban,NW,Essen,Essen,0.0037886340977068794
DENW037,SO2,1990,0.0,count,Industrial,suburban,NW,Duisburg,Duisburg,0.0016450648055832502
DENW037,NO2,1990,39.043,ug/m3,Industrial,suburban,NW,Duisburg,Duisburg,0.0022938351611831173
DENW039,NO2,1990,326.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.007062146892655367
DEBW014,SO2,1990,0.0,count,Industrial,suburban,BW,Stuttgart,Stuttgart,0.0016450648055832502
DEBE012,SO2,1990,199.0,ug/m3,Background,suburban,BE,Berlin,Berlin,0.0049518112329677635
DENW035,SO2,1990,106.833,ug/m3,Background,suburban,NW,Oberhausen,Oberhausen,0.0034202891326021935
DENW037,SO2,1990,83.125,ug/m3,Industrial,suburban,NW,Duisburg,Duisburg,0.0030263376537055502
DENW037,SO2,1990,30.0,ug/m3,Industrial,suburban,NW,Duisburg,Duisburg,0.0021435692921236292
DEBY018,SO2,1990,12.336,ug/m3,Background,suburban,BY,Erlangen,Erlangen,0.001850049850448654
DEHE016,SO2,1990,164.5,ug/m3,Background,suburban,HE,Wiesbaden,Wiesbaden,0.004378531073446328
DEHE016,SO2,1990,0.0,count,Background,suburban,HE,Wiesbaden,Wiesbaden,0.0016450648055832502
DEHE007,O3,1990,32.13,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main,0.002178963110667996
DEBW083,O3,1990,51.0,count,Traffic,urban,BW,Freiburg im Breisgau,Freiburg im Breisgau,0.0024925224327018943
DESH004,SO2,1990,240.0,ug/m3,Background,suburban,SH,Stormarn,Bargteheide,0.005633100697906281
DENW061,SO2,1990,65.45,ug/m3,Background,suburban,NW,Rhein-Sieg-Kreis,Niederkassel,0.002732635427052177
DENW061,SO2,1990,22.182,ug/m3,Background,suburban,NW,Rhein-Sieg-Kreis,Niederkassel,0.0020136590229312065
DENW061,SO2,1990,20.0,ug/m3,Background,suburban,NW,Rhein-Sieg-Kreis,Niederkassel,0.0019774011299435027
DENW020,NO2,1990,135.0,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck,0.003888334995014955
DESH006,SO2,1990,109.625,ug/m3,Background,suburban,SH,Schleswig-Flensburg,Schleswig,0.0034666832834828847
DERP015,SPM,1990,65.458,ug/m3,Background,rural,RP,Eifelkreis Bitburg-Prüm,Prüm,0.002732768361581921
DERP022,SPM,1990,48.981,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme,0.0024589730807577266
DENW014,NO2,1990,30.0,ug/m3,Background,suburban,NW,Ennepe-Ruhr-Kreis,Herdecke,0.0021435692921236292
DENW015,SO2,1990,102.778,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0033529079428381526
DENW015,SO2,1990,179.0,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0046194749086075106
DENW015,SO2,1990,18.0,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0019441674975074776
DENW028,O3,1990,48.947,ug/m3,Background,suburban,NW,Essen,Essen,0.0024584081090063144
DENW026,SO2,1990,0.0,count,Background,suburban,NW,Essen,Essen,0.0016450648055832502
DENW026,NO2,1990,94.391,ug/m3,Background,suburban,NW,Essen,Essen,0.0032135427052176805
DENW026,NO2,1990,0.0,count,Background,suburban,NW,Essen,Essen,0.0016450648055832502
DENW028,SO2,1990,209.0,ug/m3,Background,suburban,NW,Essen,Essen,0.00511797939514789
DENW036,NO2,1990,33.0,ug/m3,Background,suburban,NW,Wesel,Moers,0.002193419740777667
DENW039,NO2,1990,141.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.003988035892323031
DENW035,SO2,1990,32.609,ug/m3,Background,suburban,NW,Oberhausen,Oberhausen,0.0021869225656364244
DENW036,SO2,1990,309.0,ug/m3,Background,suburban,NW,Wesel,Moers,0.006779661016949152
DENW036,O3,1990,52.903,ug/m3,Background,suburban,NW,Wesel,Moers,0.0025241442339647723
DEUB013,NO2,1990,127.4,ug/m3,Background,rural,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.0037620471917580592
DESN042,SO2,1990,87.0,count,Traffic,urban,SN,Sächsische Schweiz-Osterzgebirge,Sebnitz,0.0030907278165503487
DESN003,SO2,1990,571.875,ug/m3,Background,urban,SN,Erzgebirgskreis,Bärenstein,0.011147806580259222
DEUB037,SO2,1990,11.445,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde),0.0018352442671984047
DEUB037,O3,1990,49.988,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde),0.0024757062146892653
DEUB037,O3,1990,47.9,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde),0.002441010302426055
DEUB002,O3,1990,63.526,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf,0.0027006646726487208
DESL004,NO2,1990,64.0,ug/m3,Background,suburban,SL,Saarlouis,Dillingen/Saar,0.0027085410435360585
DEUB018,SO2,1990,24.438,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Herleshausen,0.002051146560319043
DEUB037,NO2,1990,56.55,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde),0.0025847457627118644
DEUB037,NO2,1990,12.898,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Gartow(Samtgemeinde),0.0018593885011631772
DEST013,SO2,1990,45.0,ug/m3,Background,urban,ST,Salzlandkreis,Staßfurt,0.0023928215353938185
DESN035,SO2,1990,137.0,ug/m3,Background,suburban,SN,Nordsachsen,Oschatz,0.00392156862745098
DENW054,SO2,1990,0.0,count,Background,suburban,NW,Leverkusen,Leverkusen,0.0016450648055832502
DENW062,SO2,1990,311.0,ug/m3,Background,suburban,NW,Bonn,Bonn,0.0068128946493851775
DENW062,SO2,1990,0.0,count,Background,suburban,NW,Bonn,Bonn,0.0016450648055832502
DENW055,SO2,1990,67.682,ug/m3,Background,suburban,NW,Köln,Köln,0.0027697241608507814
DENW055,SO2,1990,208.0,ug/m3,Background,suburban,NW,Köln,Köln,0.005101362578929877
DENW055,NO2,1990,0.0,count,Background,suburban,NW,Köln,Köln,0.0016450648055832502
DENW062,O3,1990,119.5,ug/m3,Background,suburban,NW,Bonn,Bonn,0.0036307743436357594
DESH010,O3,1990,62.75,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,0.002687770023263543
DENW044,SO2,1990,0.0,count,Background,suburban,NW,Düsseldorf,Düsseldorf,0.0016450648055832502
DENW056,SO2,1990,65.182,ug/m3,Background,suburban,NW,Köln,Köln,0.0027281821203057497
DEBW023,SO2,1990,76.9,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.0029228979727484216
DEHE025,SO2,1990,61.848,ug/m3,Background,rural,HE,Hochtaunuskreis,Königstein im Taunus,0.0026727816550348956
DENW058,SO2,1990,99.167,ug/m3,Industrial,suburban,NW,Rhein-Erft-Kreis,Hürth,0.0032929046194749086
DEHE027,SO2,1990,6.841,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Frankenberg (Eder),0.0017587404453306746
DEBW059,SO2,1990,14.665,ug/m3,Background,suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.0018887504154204053
DEHE026,SO2,1990,12.723,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund,0.0018564805583250249
DEHE027,SO2,1990,11.467,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Frankenberg (Eder),0.001835609837155201
DEBW035,SO2,1990,10.546,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.0018203057494184114
DEHE029,SO2,1990,10.275,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Dillenburg,0.00181580259222333
DENW063,SO2,1990,10.375,ug/m3,Background,rural,NW,Lippe,Horn-Bad Meinberg,0.0018174642738451312
DEHE023,SO2,1990,126.023,ug/m3,Background,rural,HE,Vogelsbergkreis,Grebenau,0.0037391658358258556
DEHE024,SO2,1990,6.977,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald,0.0017610003323363245
DEBW083,O3,1990,45.35,ug/m3,Traffic,urban,BW,Freiburg im Breisgau,Freiburg im Breisgau,0.0023986374210701227
DEBY055,NO2,1990,89.792,ug/m3,Industrial,urban,BY,Nürnberg,Nürnberg,0.0031371219674310403
DEBW036,O3,1990,20806.0,ug/m3,Background,urban,BW,Tübingen,Tübingen,0.347374543037554
DEHE007,O3,1990,68.75,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main,0.0027874709205716183
DEBW032,O3,1990,4965.0,ug/m3,Background,urban,BW,Pforzheim,Pforzheim,0.08414755732801595
DEHE007,O3,1990,392.0,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main,0.008158856763044202
DEBW036,NO2,1990,39.914,ug/m3,Background,urban,BW,Tübingen,Tübingen,0.002308308408109006
DEBW032,O3,1990,19565.0,ug/m3,Background,urban,BW,Pforzheim,Pforzheim,0.32675307411100035
DEBW032,O3,1990,129.931,ug/m3,Background,urban,BW,Pforzheim,Pforzheim,0.0038041043536058495
DEHH023,SO2,1990,101.667,ug/m3,Background,suburban,HH,Hamburg,Hamburg,0.00333444666001994
DESH004,O3,1990,92.5,ug/m3,Background,suburban,SH,Stormarn,Bargteheide,0.0031821203057494185
DEUB003,NO2,1990,64.85,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.002722665337321369
DENW029,O3,1990,33.0,count,Background,suburban,NW,Ennepe-Ruhr-Kreis,Hattingen,0.002193419740777667
DENW063,O3,1990,6291.0,ug/m3,Background,rural,NW,Lippe,Horn-Bad Meinberg,0.1061814556331007
DENW031,NO2,1990,161.0,ug/m3,Background,rural,NW,Wesel,Voerde (Niederrhein),0.004320372216683284
DENW065,SO2,1990,12.766,ug/m3,Background,rural,NW,Siegen-Wittgenstein,Netphen,0.0018571950814223995
DENW065,SO2,1990,0.0,count,Background,rural,NW,Siegen-Wittgenstein,Netphen,0.0016450648055832502
DEUB003,O3,1990,90.529,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.0031493685609837153
DEUB006,O3,1990,137.759,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein,0.0039341807909604514
DESH001,NO2,1990,72.0,ug/m3,Background,rural,SH,Pinneberg,Moorrege,0.0028414755732801594
DESL008,O3,1990,136.25,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil,0.003909106015287471
DESL008,NO2,1990,9.0,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil,0.001794616151545364
DEUB017,O3,1990,129.05,ug/m3,Background,rural,BY,Hof,Regnitzlosau,0.00378946493851778
DEBW065,SO2,1990,186.55,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.004744931871053506
DEHE024,SO2,1990,6.0,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald,0.001744765702891326
DEBW021,SO2,1990,82.72,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.003019607843137255
DEBW021,NO2,1990,0.0,count,Background,suburban,BW,Ortenaukreis,Kehl,0.0016450648055832502
DEBW023,SO2,1990,18.015,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.0019444167497507478
DEBW046,SO2,1990,62.913,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.002690478564307079
DEHE032,SO2,1990,0.0,count,Background,urban,HE,Hersfeld-Rotenburg,Bebra,0.0016450648055832502
DEHE033,SO2,1990,209.0,ug/m3,Background,suburban,HE,Schwalm-Eder-Kreis,Borken (Hessen),0.00511797939514789
DENW020,NO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Gladbeck,0.0016450648055832502
DEBY069,SO2,1990,29.906,ug/m3,Background,suburban,BY,Wunsiedel im Fichtelgebirge,Selb,0.002142007311399136
DEBY069,SO2,1990,952.0,ug/m3,Background,suburban,BY,Wunsiedel im Fichtelgebirge,Selb,0.017464273845131273
DEBY069,SO2,1990,368.0,ug/m3,Background,suburban,BY,Wunsiedel im Fichtelgebirge,Selb,0.007760053173811897
DEBY069,SO2,1990,373.0,ug/m3,Background,suburban,BY,Wunsiedel im Fichtelgebirge,Selb,0.00784313725490196
DEUB020,O3,1990,91.619,ug/m3,Background,rural,MV,Schwerin,Schwerin,0.0031674808906613492
DENW040,NO2,1990,156.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.00423728813559322
DESH005,O3,1990,40.128,ug/m3,Background,suburban,SH,Lübeck,Lübeck,0.0023118644067796606
DENW044,NO2,1990,128.0,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf,0.003772017281488867
DESH005,O3,1990,3094.0,ug/m3,Background,suburban,SH,Lübeck,Lübeck,0.053057494184114325
DESH005,NO2,1990,118.0,ug/m3,Background,suburban,SH,Lübeck,Lübeck,0.0036058491193087404
DENW039,NO2,1990,38.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.00227650382186773
DENW040,NO2,1990,47.954,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.002441907610501828
DENW040,NO2,1990,44.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.002376204719175806
DENW039,SO2,1990,141.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.003988035892323031
DEUB003,NO2,1990,11.886,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.0018425722831505484
DEUB017,SO2,1990,1.0,count,Background,rural,BY,Hof,Regnitzlosau,0.001661681621801263
DEUB006,SO2,1990,6.622,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein,0.0017551013625789298
DEUB017,O3,1990,190.6,ug/m3,Background,rural,BY,Hof,Regnitzlosau,0.004812229976736458
DEUB002,O3,1990,156.506,ug/m3,Background,rural,RP,Bernkastel-Wittlich,Thalfang am Erbeskopf,0.004245696244599534
DEUB006,O3,1990,45.85,ug/m3,Background,rural,SH,Rendsburg-Eckernförde,Mittelholstein,0.002406945829179129
DEUB003,O3,1990,140.056,ug/m3,Background,rural,BY,Freyung-Grafenau,Schönberg,0.003972349617813227
DEUB007,O3,1990,38.043,ug/m3,Background,rural,NI,Diepholz,Bassum,0.0022772183449651048
DEUB007,O3,1990,37.422,ug/m3,Background,rural,NI,Diepholz,Bassum,0.0022668993020937187
DEUB007,O3,1990,55.211,ug/m3,Background,rural,NI,Diepholz,Bassum,0.0025624958457959456
DEUB019,SO2,1990,74.0,count,Background,rural,TH,Saale-Orla-Kreis,Schleiz,0.0028747092057161846
DESH001,SO2,1990,115.25,ug/m3,Background,rural,SH,Pinneberg,Moorrege,0.0035601528747092057
DESH001,SO2,1990,312.0,ug/m3,Background,rural,SH,Pinneberg,Moorrege,0.0068295114656031905
DENW056,NO2,1990,51.783,ug/m3,Background,suburban,NW,Köln,Köln,0.0025055333998005983
DESH012,O3,1990,59.0,ug/m3,Background,suburban,SH,Kiel,Kiel,0.0026254569624459953
DENW046,SO2,1990,79.87,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf,0.002972249916915919
DENW011,NO2,1990,148.0,ug/m3,Background,suburban,NW,Dortmund,Dortmund,0.004104353605849119
DENW011,NO2,1990,115.0,ug/m3,Background,suburban,NW,Dortmund,Dortmund,0.0035559986706547027
DENW011,NO2,1990,39.0,ug/m3,Background,suburban,NW,Dortmund,Dortmund,0.0022931206380857427
DENW012,SO2,1990,77.174,ug/m3,Traffic,suburban,NW,Ennepe-Ruhr-Kreis,Witten,0.002927450980392157
DENW047,O3,1990,26.0,ug/m3,Background,urban,NW,Rhein-Kreis Neuss,Neuss,0.0020771020272515785
DENW012,SO2,1990,12.0,ug/m3,Traffic,suburban,NW,Ennepe-Ruhr-Kreis,Witten,0.0018444666001994018
DENW048,SO2,1990,20.174,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf,0.001980292455965437
DEHE034,SO2,1990,60.909,ug/m3,Background,rural,HE,Wetteraukreis,Nidda,0.0026571784646061813
DEHE034,NO2,1990,0.0,count,Background,rural,HE,Wetteraukreis,Nidda,0.0016450648055832502
DEBW044,SO2,1990,6.85,ug/m3,Background,suburban,BW,Neckar-Odenwald-Kreis,Mosbach,0.0017588899966766366
DEHE039,SO2,1990,168.0,ug/m3,Background,rural,HE,Hersfeld-Rotenburg,Breitenbach a. Herzberg,0.004436689930209372
DEHE039,SO2,1990,174.5,ug/m3,Background,rural,HE,Hersfeld-Rotenburg,Breitenbach a. Herzberg,0.004544699235626454
DEHE039,SO2,1990,6.0,ug/m3,Background,rural,HE,Hersfeld-Rotenburg,Breitenbach a. Herzberg,0.001744765702891326
DESN062,SO2,1990,440.208,ug/m3,Background,urban,SN,Erzgebirgskreis,Annaberg-Buchholz,0.008959920239282155
DEBW060,SO2,1990,23.072,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.002028447989365238
DENW018,SO2,1990,140.0,ug/m3,Background,suburban,NW,Recklinghausen,Herten,0.0039714190761050185
DESN051,SO2,1990,458.0,ug/m3,Background,rural,SN,Meißen,Radebeul,0.009255566633433035
DEBW037,SO2,1990,71.159,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt,0.002827500830840811
DEBW026,SO2,1990,17.2,ug/m3,Background,suburban,BW,Esslingen,Plochingen,0.0019308740445330675
DEBW028,SO2,1990,93.702,ug/m3,Background,urban,BW,Göppingen,Göppingen,0.0032020937188434696
DENW032,SO2,1990,19.042,ug/m3,Background,rural,NW,Wesel,Hünxe,0.0019614822200066467
DENW032,NO2,1990,27.858,ug/m3,Background,rural,NW,Wesel,Hünxe,0.002107976071784646
DESH003,O3,1990,270.0,ug/m3,Background,suburban,SH,Herzogtum Lauenburg,Geesthacht,0.00613160518444666
DENW033,SO2,1990,0.0,count,Background,rural,NW,Wesel,Rheinberg,0.0016450648055832502
DENW033,NO2,1990,32.693,ug/m3,Background,rural,NW,Wesel,Rheinberg,0.002188318378198737
DENW032,SO2,1990,22.974,ug/m3,Background,rural,NW,Wesel,Hünxe,0.0020268195413758725
DENW033,SO2,1990,67.375,ug/m3,Background,rural,NW,Wesel,Rheinberg,0.002764622798271851
DENW033,NO2,1990,30.0,ug/m3,Background,rural,NW,Wesel,Rheinberg,0.0021435692921236292
DEUB007,NO2,1990,65.802,ug/m3,Background,rural,NI,Diepholz,Bassum,0.0027384845463609177
DEUB007,NO2,1990,0.0,count,Background,rural,NI,Diepholz,Bassum,0.0016450648055832502
DENW063,O3,1990,143.0,ug/m3,Background,rural,NW,Lippe,Horn-Bad Meinberg,0.004021269524759057
DEUB008,O3,1990,110.85,ug/m3,Background,rural,NI,Schaumburg,Rodenberg,0.00348703888334995
DEUB008,O3,1990,3162.0,ug/m3,Background,rural,NI,Schaumburg,Rodenberg,0.054187437686939184
DENW016,SO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Dorsten,0.0016450648055832502
DENW016,NO2,1990,155.0,ug/m3,Background,suburban,NW,Recklinghausen,Dorsten,0.004220671319375207
DENW017,SO2,1990,288.0,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.006430707876370887
DENW018,SO2,1990,86.565,ug/m3,Background,suburban,NW,Recklinghausen,Herten,0.0030834995014955135
DENW018,NO2,1990,41.304,ug/m3,Background,suburban,NW,Recklinghausen,Herten,0.002331405782652044
DESL004,SO2,1990,306.0,ug/m3,Background,suburban,SL,Saarlouis,Dillingen/Saar,0.006729810568295114
DENW020,NO2,1990,134.0,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck,0.0038717181787969427
DESN023,SO2,1990,402.083,ug/m3,Background,urban,SN,Zwickau,Hohenstein-Ernstthal,0.008326404120970422
DESH002,NO2,1990,90.0,ug/m3,Industrial,rural,SH,Dithmarschen,Brunsbüttel,0.003140578265204387
DESH002,NO2,1990,0.0,count,Industrial,rural,SH,Dithmarschen,Brunsbüttel,0.0016450648055832502
DESN031,SO2,1990,187.043,ug/m3,Background,urban,SN,Zwickau,Meerane,0.004753123961448986
DESN031,SO2,1990,125.0,ug/m3,Background,urban,SN,Zwickau,Meerane,0.0037221668328348287
DENW037,NO2,1990,134.0,ug/m3,Industrial,suburban,NW,Duisburg,Duisburg,0.0038717181787969427
DENW041,SO2,1990,194.0,ug/m3,Background,suburban,NW,Krefeld,Krefeld,0.0048687271518777
DENW044,SO2,1990,56.957,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf,0.0025915088069125955
DENW039,NO2,1990,144.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.004037886340977069
DENW040,NO2,1990,152.0,ug/m3,Background,suburban,NW,Duisburg,Duisburg,0.00417082087072117
DENW056,O3,1990,53.714,ug/m3,Background,suburban,NW,Köln,Köln,0.0025376204719175805
DENW056,O3,1990,57.143,ug/m3,Background,suburban,NW,Köln,Köln,0.002594599534729146
DENW028,NO2,1990,204.0,ug/m3,Background,suburban,NW,Essen,Essen,0.005034895314057827
DENW046,SO2,1990,25.565,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf,0.0020698737121967433
DEBW026,SO2,1990,20.678,ug/m3,Background,suburban,BW,Esslingen,Plochingen,0.0019886673313393153
DEBW020,SO2,1990,123.85,ug/m3,Background,suburban,BW,Rastatt,Rastatt,0.0037030574941841143
DEBW028,SO2,1990,163.6,ug/m3,Background,urban,BW,Göppingen,Göppingen,0.004363575938850116
DENW050,SO2,1990,17.783,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Dormagen,0.0019405616483881688
DESN003,SO2,1990,54.792,ug/m3,Background,urban,SN,Erzgebirgskreis,Bärenstein,0.002555533399800598
DEBW016,SO2,1990,10.502,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.0018195746095048188
DESL008,SO2,1990,18.318,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil,0.0019494516450648054
DENW014,SO2,1990,100.0,ug/m3,Background,suburban,NW,Ennepe-Ruhr-Kreis,Herdecke,0.003306746427384513
DENW016,SO2,1990,20.777,ug/m3,Background,suburban,NW,Recklinghausen,Dorsten,0.0019903123961448987
DENW017,SO2,1990,131.0,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0038218677301429045
DENW018,SO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Herten,0.0016450648055832502
DEBW040,SO2,1990,56.207,ug/m3,Traffic,suburban,BW,Waldshut,Waldshut-Tiengen,0.002579046194749086
DEBW039,SO2,1990,66.802,ug/m3,Background,suburban,BW,Schwarzwald-Baar-Kreis,Villingen-Schwenningen,0.0027551013625789302
DEBE001,O3,1990,114.083,ug/m3,Background,suburban,BE,Berlin,Berlin,0.003540761050182785
DEBE001,O3,1990,40.0,ug/m3,Background,suburban,BE,Berlin,Berlin,0.0023097374543037553
DEBE003,SO2,1990,256.25,ug/m3,Background,suburban,BE,Berlin,Berlin,0.005903123961448986
DEBE029,SO2,1990,43.387,ug/m3,Background,suburban,BE,Berlin,Berlin,0.002366018610834164
DEBE029,SO2,1990,17.0,count,Background,suburban,BE,Berlin,Berlin,0.001927550681289465
DEHH006,O3,1990,167.375,ug/m3,Background,urban,HH,Hamburg,Hamburg,0.004426304420073114
DEBE006,SO2,1990,523.0,ug/m3,Background,suburban,BE,Berlin,Berlin,0.010335659687603855
DEHH007,SO2,1990,172.917,ug/m3,Background,suburban,HH,Hamburg,Hamburg,0.00451839481555334
DEBE033,O3,1990,20415.0,ug/m3,Industrial,urban,BE,Berlin,Berlin,0.34087736789631107
DENW055,SO2,1990,20.833,ug/m3,Background,suburban,NW,Köln,Köln,0.0019912429378531075
DENW048,NO2,1990,148.0,ug/m3,Background,suburban,NW,Düsseldorf,Düsseldorf,0.004104353605849119
DERP001,SPM,1990,42.0,ug/m3,Background,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein,0.002342971086739781
DERP003,O3,1990,23467.0,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein,0.39159189099368563
DENW022,SO2,1990,0.0,count,Background,suburban,NW,Gelsenkirchen,Gelsenkirchen,0.0016450648055832502
DESL009,O3,1990,4263.0,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Saarbrücken,0.07248255234297109
