Stimmart,AGS,Kreis,Kreis_Name,Gemeinde,Gemeindename,Wahlvorschlagsträger,Art des Wahl-vorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12061097,61,Dahme-Spreewald,097,Drahnsdorf,Einzelwahlvorschlag Buhl,EB,132,1,0,555,394,0,1140,10
Gemeindevertretung,12061097,61,Dahme-Spreewald,097,Drahnsdorf,Einzelwahlvorschlag Neumann,EB,235,2,0,555,394,0,1140,10
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,SPD,P,1749,3,1,5300,3165,0,9236,70
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,CDU,P,1707,3,0,5300,3165,0,9236,70
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,DIE LINKE,P,2465,5,3,5300,3165,0,9236,70
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,FDP,P,363,1,0,5300,3165,0,9236,70
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,GRÜNE/B 90,P,1004,2,1,5300,3165,0,9236,70
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,Wählerinitiative Eichwalde (WIE),WG,1415,3,2,5300,3165,0,9236,70
Gemeindevertretung,12061112,61,Dahme-Spreewald,112,Eichwalde,Siedler und Hauseigentümer (SuH),WG,533,1,1,5300,3165,0,9236,70
Gemeindevertretung,12061164,61,Dahme-Spreewald,164,Golßen,SPD,P,2189,9,3,2294,1298,0,3727,45
Gemeindevertretung,12061164,61,Dahme-Spreewald,164,Golßen,CDU,P,1177,5,0,2294,1298,0,3727,45
Gemeindevertretung,12061164,61,Dahme-Spreewald,164,Golßen,DIE LINKE,P,361,2,0,2294,1298,0,3727,45
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,SPD,P,184,1,1,2002,1118,0,3195,44
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,CDU,P,258,1,1,2002,1118,0,3195,44
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,DIE LINKE,P,394,2,0,2002,1118,0,3195,44
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,Unabhängige Bürgergemeinschaft UBG,WG,366,1,0,2002,1118,0,3195,44
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,Bürgerbewegung Löpten,WG,566,2,0,2002,1118,0,3195,44
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,Bürgerbündnis Köris BBK,WG,656,2,0,2002,1118,0,3195,44
Gemeindevertretung,12061192,61,Dahme-Spreewald,192,Groß Köris,Bündnis der Senioren-Feuerwehr-Vereine Köris,WG,771,3,0,2002,1118,0,3195,44
Gemeindevertretung,12061216,61,Dahme-Spreewald,216,Halbe,SPD,P,264,1,0,1881,1115,0,3173,37
Gemeindevertretung,12061216,61,Dahme-Spreewald,216,Halbe,DIE LINKE,P,1068,4,1,1881,1115,0,3173,37
Gemeindevertretung,12061216,61,Dahme-Spreewald,216,Halbe,FDP,P,347,1,0,1881,1115,0,3173,37
Gemeindevertretung,12061216,61,Dahme-Spreewald,216,Halbe,Bürger Bündnis freier Wähler,WG,905,4,1,1881,1115,0,3173,37
Gemeindevertretung,12061216,61,Dahme-Spreewald,216,Halbe,"WG SG ""Aufbau"" Halbe e.V.",WG,260,1,0,1881,1115,0,3173,37
Gemeindevertretung,12061216,61,Dahme-Spreewald,216,Halbe,Bürger pro Oderin,WG,329,1,1,1881,1115,0,3173,37
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,SPD,P,1351,2,0,6062,3553,0,10120,128
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,CDU,P,1299,2,1,6062,3553,0,10120,128
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,DIE LINKE,P,2114,4,0,6062,3553,0,10120,128
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,FDP,P,611,1,0,6062,3553,0,10120,128
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,UWGH,WG,2570,5,1,6062,3553,0,10120,128
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,UWG,WG,1387,3,0,6062,3553,0,10120,128
Gemeindevertretung,12061217,61,Dahme-Spreewald,217,Heidesee,B.f.B.,WG,788,1,1,6062,3553,0,10120,128
Gemeindevertretung,12061219,61,Dahme-Spreewald,219,Heideblick,SPD,P,1096,4,3,3517,2163,0,6121,92
Gemeindevertretung,12061219,61,Dahme-Spreewald,219,Heideblick,CDU,P,1066,3,0,3517,2163,0,6121,92
Gemeindevertretung,12061219,61,Dahme-Spreewald,219,Heideblick,FDP,P,812,3,1,3517,2163,0,6121,92
Gemeindevertretung,12061219,61,Dahme-Spreewald,219,Heideblick,GRÜNE/B 90,P,143,0,0,3517,2163,0,6121,92
Gemeindevertretung,12061219,61,Dahme-Spreewald,219,Heideblick,Allgemeine Wählergemeinschaft Heideblick,WG,2770,9,2,3517,2163,0,6121,92
Gemeindevertretung,12061219,61,Dahme-Spreewald,219,Heideblick,Wählergemeinschaft Wehnsdorf,WG,234,1,0,3517,2163,0,6121,92
Gemeindevertretung,12061224,61,Dahme-Spreewald,224,Jamlitz,DIE LINKE,P,96,1,1,538,330,0,931,17
Gemeindevertretung,12061224,61,Dahme-Spreewald,224,Jamlitz,Feuerwehr,WG,835,7,2,538,330,0,931,17
Gemeindevertretung,12061244,61,Dahme-Spreewald,244,Kasel-Golzig,CDU,P,110,1,1,645,377,0,1089,11
Gemeindevertretung,12061244,61,Dahme-Spreewald,244,Kasel-Golzig,Freie WG Kasel-Golzig,WG,520,5,0,645,377,0,1089,11
Gemeindevertretung,12061244,61,Dahme-Spreewald,244,Kasel-Golzig,WG Jetsch,WG,239,2,1,645,377,0,1089,11
Gemeindevertretung,12061244,61,Dahme-Spreewald,244,Kasel-Golzig,WG Schiebsdorf,WG,187,2,0,645,377,0,1089,11
Gemeindevertretung,12061244,61,Dahme-Spreewald,244,Kasel-Golzig,EWV Schniese,EB,33,0,0,645,377,0,1089,11
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,SPD,P,10908,9,2,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,CDU,P,7059,6,3,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,DIE LINKE,P,11372,9,0,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,FDP,P,3037,2,0,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,GRÜNE/B 90,P,1210,1,0,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,NPD,P,1766,1,0,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,Bürger Bündnis,WG,2669,2,0,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,Unabhängige Frauenliste (UFL),WG,2122,2,2,28555,14338,0,40554,593
Gemeindevertretung,12061260,61,Dahme-Spreewald,260,Königs Wusterhausen,Pro Unteres Dahmeland (PUD),WG,411,0,0,28555,14338,0,40554,593
Gemeindevertretung,12061265,61,Dahme-Spreewald,265,Krausnick-Groß Wasserburg,CDU,P,156,1,0,538,345,0,985,13
Gemeindevertretung,12061265,61,Dahme-Spreewald,265,Krausnick-Groß Wasserburg,Unabhäng. Bürgervereinig. Krausn.-GW,WG,470,4,2,538,345,0,985,13
Gemeindevertretung,12061265,61,Dahme-Spreewald,265,Krausnick-Groß Wasserburg,Einzelwahlvorschlag Franke,EB,186,2,0,538,345,0,985,13
Gemeindevertretung,12061265,61,Dahme-Spreewald,265,Krausnick-Groß Wasserburg,Einzelwahlvorschlag Hormann,EB,173,1,0,538,345,0,985,13
Gemeindevertretung,12061308,61,Dahme-Spreewald,308,Lieberose,DIE LINKE,P,738,4,2,1373,883,0,2464,41
Gemeindevertretung,12061308,61,Dahme-Spreewald,308,Lieberose,FDP,P,56,0,0,1373,883,0,2464,41
Gemeindevertretung,12061308,61,Dahme-Spreewald,308,Lieberose,Freie Liste Lieberose,LV,759,4,1,1373,883,0,2464,41
Gemeindevertretung,12061308,61,Dahme-Spreewald,308,Lieberose,Schützenverein Lieberose e.V.,WG,911,4,1,1373,883,0,2464,41
Gemeindevertretung,12061316,61,Dahme-Spreewald,316,Lübben (Spreewald),SPD,P,4013,5,0,12325,6013,0,17003,241
Gemeindevertretung,12061316,61,Dahme-Spreewald,316,Lübben (Spreewald),CDU,P,5014,7,1,12325,6013,0,17003,241
Gemeindevertretung,12061316,61,Dahme-Spreewald,316,Lübben (Spreewald),DIE LINKE,P,4049,5,1,12325,6013,0,17003,241
Gemeindevertretung,12061316,61,Dahme-Spreewald,316,Lübben (Spreewald),FDP,P,891,1,0,12325,6013,0,17003,241
Gemeindevertretung,12061316,61,Dahme-Spreewald,316,Lübben (Spreewald),GRÜNE/B 90,P,357,0,0,12325,6013,0,17003,241
Gemeindevertretung,12061316,61,Dahme-Spreewald,316,Lübben (Spreewald),PRO LÜBBEN,WG,2679,4,1,12325,6013,0,17003,241
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,SPD,P,3637,6,4,8943,4848,0,13827,155
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,CDU,P,2738,4,0,8943,4848,0,13827,155
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,DIE LINKE,P,2381,4,1,8943,4848,0,13827,155
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,FDP,P,843,1,0,8943,4848,0,13827,155
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,GRÜNE/B 90,P,505,1,0,8943,4848,0,13827,155
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,UWG,WG,1217,2,0,8943,4848,0,13827,155
Gemeindevertretung,12061320,61,Dahme-Spreewald,320,Luckau,Luckau Land,WG,2506,4,0,8943,4848,0,13827,155
Gemeindevertretung,12061328,61,Dahme-Spreewald,328,Märkisch Buchholz,SPD,P,75,1,1,706,510,0,1474,21
Gemeindevertretung,12061328,61,Dahme-Spreewald,328,Märkisch Buchholz,FDP,P,60,0,0,706,510,0,1474,21
Gemeindevertretung,12061328,61,Dahme-Spreewald,328,Märkisch Buchholz,Wählergruppe Partner der Feuerwehr,WG,737,5,0,706,510,0,1474,21
Gemeindevertretung,12061328,61,Dahme-Spreewald,328,Märkisch Buchholz,WG Heimatverein Märkisch Buchholz e.V.,WG,349,2,1,706,510,0,1474,21
Gemeindevertretung,12061328,61,Dahme-Spreewald,328,Märkisch Buchholz,Einzelwahlvorschlag König,EB,186,1,0,706,510,0,1474,21
Gemeindevertretung,12061328,61,Dahme-Spreewald,328,Märkisch Buchholz,Einzelwahlvorschlag Tillack,EB,67,1,0,706,510,0,1474,21
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,SPD,P,1577,4,1,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,CDU,P,457,1,0,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,DIE LINKE,P,393,1,0,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,WG Pro Märkische Heide,WG,2385,5,0,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,WG Bündnis freier Bürger,WG,309,1,1,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,WG Senioren für Senioren der Märk. Heide,WG,417,1,1,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,Einzelwahlvorschlag Zühlsdorf,EB,321,1,0,3886,2352,0,6725,75
Gemeindevertretung,12061329,61,Dahme-Spreewald,329,Mäkische Heide,WG Pro Spree und Wald,WG,866,2,0,3886,2352,0,6725,75
Gemeindevertretung,12061332,61,Dahme-Spreewald,332,Mittenwalde,SPD,P,2178,4,2,7245,3838,0,10994,142
Gemeindevertretung,12061332,61,Dahme-Spreewald,332,Mittenwalde,CDU,P,4951,8,2,7245,3838,0,10994,142
Gemeindevertretung,12061332,61,Dahme-Spreewald,332,Mittenwalde,DIE LINKE,P,1604,3,2,7245,3838,0,10994,142
Gemeindevertretung,12061332,61,Dahme-Spreewald,332,Mittenwalde,FDP,P,318,0,0,7245,3838,0,10994,142
Gemeindevertretung,12061332,61,Dahme-Spreewald,332,Mittenwalde,GRÜNE/B 90,P,307,0,0,7245,3838,0,10994,142
Gemeindevertretung,12061332,61,Dahme-Spreewald,332,Mittenwalde,PRO-BÜRGER,WG,1636,3,0,7245,3838,0,10994,142
Gemeindevertretung,12061344,61,Dahme-Spreewald,344,Münchehofe,Forstbetriebsgemeinschaft Münchehofe-Hermsd.,WG,499,4,1,469,352,0,1017,11
Gemeindevertretung,12061344,61,Dahme-Spreewald,344,Münchehofe,IG Dezentrale Abwasserentsorgung IDAV e.V.,WG,173,1,0,469,352,0,1017,11
Gemeindevertretung,12061344,61,Dahme-Spreewald,344,Münchehofe,WG Freiwillige Feuerwehr Birkholz,WG,176,2,0,469,352,0,1017,11
Gemeindevertretung,12061344,61,Dahme-Spreewald,344,Münchehofe,WG Freiwillige Feuerwehr Hermsdorf,WG,169,1,1,469,352,0,1017,11
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,DIE LINKE,P,88,1,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,Wählergemeinschaft Caminchen,WG,224,1,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,Freiwillige Feuerwehr,WG,240,1,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,Sportverein Neu Zauche 06 e.V.,WG,312,2,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,unabhängige Wählergruppe,WG,248,1,1,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,Fremdenverkehrsverein Neu Zauche e.V.,WG,137,1,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,"Einzelwahlvorschlag Kloas, Harald",EB,168,1,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,"Einzelwahlvorschlag Hahn, Guido",EB,107,1,0,1059,580,0,1657,20
Gemeindevertretung,12061352,61,Dahme-Spreewald,352,Neu Zauche,"Einzelwahlvorschlag Raith, Ralf",EB,133,1,0,1059,580,0,1657,20
Gemeindevertretung,12061405,61,Dahme-Spreewald,405,Rietzneuendorf-Staakow,Freiwillige Feuerwehr,WG,413,3,0,594,399,0,1153,12
Gemeindevertretung,12061405,61,Dahme-Spreewald,405,Rietzneuendorf-Staakow,WG Dorfgemeinschaft,WG,295,2,1,594,399,0,1153,12
Gemeindevertretung,12061405,61,Dahme-Spreewald,405,Rietzneuendorf-Staakow,"Einzelwahlvorschlag Neumann, Fredy",EB,101,1,0,594,399,0,1153,12
Gemeindevertretung,12061405,61,Dahme-Spreewald,405,Rietzneuendorf-Staakow,Gemeindechor e.V.,WG,238,2,2,594,399,0,1153,12
Gemeindevertretung,12061405,61,Dahme-Spreewald,405,Rietzneuendorf-Staakow,Einzelwahlvorschlag Heßner,EB,34,0,0,594,399,0,1153,12
Gemeindevertretung,12061405,61,Dahme-Spreewald,405,Rietzneuendorf-Staakow,"Einzelwahlvorschlag Neumann, Ingo",EB,72,0,0,594,399,0,1153,12
Gemeindevertretung,12061428,61,Dahme-Spreewald,428,Schlepzig,SG Grün-Weiß Lübben Schlepzig e.V.,WG,271,2,0,575,339,0,984,11
Gemeindevertretung,12061428,61,Dahme-Spreewald,428,Schlepzig,Traditions- & Heimatverein Schlepzig e.V.,WG,121,1,0,575,339,0,984,11
Gemeindevertretung,12061428,61,Dahme-Spreewald,428,Schlepzig,FFw Schlepzig,WG,372,3,0,575,339,0,984,11
Gemeindevertretung,12061428,61,Dahme-Spreewald,428,Schlepzig,Einzelbewerber Firtzenwallner,EB,183,2,1,575,339,0,984,11
Gemeindevertretung,12061428,61,Dahme-Spreewald,428,Schlepzig,Einzelbewerber Krüger,EB,37,0,0,575,339,0,984,11
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,SPD,P,1929,4,2,9796,4042,0,11486,138
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,CDU,P,2777,5,1,9796,4042,0,11486,138
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,DIE LINKE,P,1218,2,1,9796,4042,0,11486,138
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,FDP,P,313,1,0,9796,4042,0,11486,138
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,AfE,P,4059,8,2,9796,4042,0,11486,138
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,Einzelwahlvorschlag Holz,EB,199,0,0,9796,4042,0,11486,138
Gemeindevertretung,12061433,61,Dahme-Spreewald,433,Schönefeld,WG Bürgerinitiative Schönefeld,WG,991,2,0,9796,4042,0,11486,138
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,CDU,P,267,2,0,1065,624,0,1763,29
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,DIE LINKE,P,214,1,1,1065,624,0,1763,29
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,FDP,P,54,0,0,1065,624,0,1763,29
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,GRÜNE/B 90,P,91,1,0,1065,624,0,1763,29
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,Wählergruppe Dorfgemeinschaft,WG,524,3,0,1065,624,0,1763,29
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,Dorferneuerung Schönwald (DES),WG,201,1,0,1065,624,0,1763,29
Gemeindevertretung,12061435,61,Dahme-Spreewald,435,Schönwald,WG Waldower Fastnachtsverein e.V.,WG,412,2,0,1065,624,0,1763,29
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,SPD,P,2267,4,1,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,CDU,P,2014,3,0,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,DIE LINKE,P,3467,6,1,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,FDP,P,365,1,1,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,GRÜNE/B 90,P,494,1,1,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,BürgerBündnis freier Wähler e.V.,WG,1579,3,0,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,Einzelwahlvorschlag Schwarz,EB,155,0,0,6515,3655,0,10583,95
Gemeindevertretung,12061444,61,Dahme-Spreewald,444,Schulzendorf,Einzelwahlvorschlag Boll,EB,242,0,0,6515,3655,0,10583,95
Gemeindevertretung,12061448,61,Dahme-Spreewald,448,Schwerin,SPD,P,89,1,0,669,437,0,1268,15
Gemeindevertretung,12061448,61,Dahme-Spreewald,448,Schwerin,Bürgerinitiative Schwerin,WG,1179,7,2,669,437,0,1268,15
Gemeindevertretung,12061450,61,Dahme-Spreewald,450,Schwielochsee,DIE LINKE,P,296,1,1,1447,1006,0,2867,43
Gemeindevertretung,12061450,61,Dahme-Spreewald,450,Schwielochsee,Freie Bürgerliste Schwielochsee,WG,1362,6,0,1447,1006,0,2867,43
Gemeindevertretung,12061450,61,Dahme-Spreewald,450,Schwielochsee,LV Bürgerliste der Gem. Schwielochsee,LV,1080,4,0,1447,1006,0,2867,43
Gemeindevertretung,12061450,61,Dahme-Spreewald,450,Schwielochsee,Freiwillige Feuerwehr Zaue,WG,129,1,0,1447,1006,0,2867,43
Gemeindevertretung,12061470,61,Dahme-Spreewald,470,Spreewaldheide,Freiwillige Feuerwehr Sacrow-Waldow,WG,363,3,0,451,303,0,856,12
Gemeindevertretung,12061470,61,Dahme-Spreewald,470,Spreewaldheide,Unabhängige Wählervereinigung Butzen,WG,260,3,0,451,303,0,856,12
Gemeindevertretung,12061470,61,Dahme-Spreewald,470,Spreewaldheide,Freiwillige Feuerwehr Laasow,WG,233,2,0,451,303,0,856,12
Gemeindevertretung,12061471,61,Dahme-Spreewald,471,Steinreich,Freie WG Steinreich,WG,760,8,1,508,283,0,802,12
Gemeindevertretung,12061471,61,Dahme-Spreewald,471,Steinreich,Bündnis für Steinreich,WG,42,0,0,508,283,0,802,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,CDU,P,239,2,0,914,534,0,1549,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,FDP,P,187,1,0,914,534,0,1549,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,unabhängige Wählergemeinschaft Straupitz,WG,317,2,1,914,534,0,1549,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,Einzelwahlvorschlag Böttcher,EB,20,0,0,914,534,0,1549,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,Heimat- und Fremdenverkehrverein Straupitz e.V.,WG,389,3,1,914,534,0,1549,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,Trachengruppe,WG,187,1,1,914,534,0,1549,12
Gemeindevertretung,12061476,61,Dahme-Spreewald,476,Straupitz,Einzelwahlvorschlag Urspruch,EB,210,1,0,914,534,0,1549,12
Gemeindevertretung,12061492,61,Dahme-Spreewald,492,Teupitz,CDU,P,1483,5,0,1573,1047,0,3024,35
Gemeindevertretung,12061492,61,Dahme-Spreewald,492,Teupitz,WG BürgerNETTzwerk,WG,1541,7,1,1573,1047,0,3024,35
Gemeindevertretung,12061510,61,Dahme-Spreewald,510,Unterspreewald,WG Feuerwehr Unterspreewald,WG,996,7,1,770,456,0,1324,11
Gemeindevertretung,12061510,61,Dahme-Spreewald,510,Unterspreewald,Einzelwahlvorschlag Delius,EB,137,1,0,770,456,0,1324,11
Gemeindevertretung,12061510,61,Dahme-Spreewald,510,Unterspreewald,Einzelwahlvorschlag Krüger,EB,97,1,0,770,456,0,1324,11
Gemeindevertretung,12061510,61,Dahme-Spreewald,510,Unterspreewald,Einzelwahlvorschlag Rocher,EB,94,1,0,770,456,0,1324,11
Gemeindevertretung,12061540,61,Dahme-Spreewald,540,Wildau,SPD,P,4289,6,1,8409,4455,0,12831,141
Gemeindevertretung,12061540,61,Dahme-Spreewald,540,Wildau,CDU,P,2625,4,1,8409,4455,0,12831,141
Gemeindevertretung,12061540,61,Dahme-Spreewald,540,Wildau,DIE LINKE,P,4569,6,2,8409,4455,0,12831,141
Gemeindevertretung,12061540,61,Dahme-Spreewald,540,Wildau,FDP,P,546,1,0,8409,4455,0,12831,141
Gemeindevertretung,12061540,61,Dahme-Spreewald,540,Wildau,GRÜNE/B 90,P,391,0,0,8409,4455,0,12831,141
Gemeindevertretung,12061540,61,Dahme-Spreewald,540,Wildau,Einzelwahlvorschlag Rehfeldt,EB,411,1,0,8409,4455,0,12831,141
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,SPD,P,3502,6,3,8311,4843,0,13917,161
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,CDU,P,2436,4,0,8311,4843,0,13917,161
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,DIE LINKE,P,2814,4,2,8311,4843,0,13917,161
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,FDP,P,372,1,0,8311,4843,0,13917,161
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,GRÜNE/B 90,P,780,1,0,8311,4843,0,13917,161
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,Bürger für Zeuthen,WG,3734,6,2,8311,4843,0,13917,161
Gemeindevertretung,12061572,61,Dahme-Spreewald,572,Zeuthen,Bürgerbündnis freier Wähler e.V.,WG,279,0,0,8311,4843,0,13917,161
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,CDU,P,3622,6,1,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,SPD,P,1945,3,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,DIE LINKE,P,3475,6,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,FDP,P,1332,2,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,GRÜNE/B 90,P,216,0,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,VBI,PV,492,1,1,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,Berger,EB,637,1,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,Dietrich,EB,288,1,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,Schmidt,EB,311,1,0,9002,4536,561,12857,183
Gemeindevertretung,12062024,62,Elbe-Elster,024,Bad Liebenwerda,Schöne,EB,539,1,0,9002,4536,561,12857,183
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,CDU,P,588,2,0,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,SPD,P,504,2,1,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,DIE LINKE,P,233,1,0,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,HVC,WG,573,2,0,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,BI Umweltschutz,WG,412,2,0,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,EB Lappe,EB,20,0,0,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,KTZV,WG,85,0,0,1223,908,,2575,0
Gemeindevertretung,12062088,62,Elbe-Elster,088,Crinitz,LFK,WG,160,1,0,1223,908,,2575,0
Gemeindevertretung,12062092,62,Elbe-Elster,092,Doberlug-Kirchhain,CDU,P,3565,5,0,8302,4426,382,12474,188
Gemeindevertretung,12062092,62,Elbe-Elster,092,Doberlug-Kirchhain,SPD,P,2065,3,0,8302,4426,382,12474,188
