Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Linke,Gruene,SPD,FDP,CDU,AfD,Others,year_of_last_vote
DEBW098,NO2,2010,49.759,ug/m3,Traffic,urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,33.33333333333333,8.333333333333332,31.25,0.0,10.41666666666666,2009.0
DEBW098,NO2,2011,51.409,ug/m3,Traffic,urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,33.33333333333333,8.333333333333332,31.25,0.0,10.41666666666666,2009.0
DEBW098,NO2,2012,51.446,ug/m3,Traffic,urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,33.33333333333333,8.333333333333332,31.25,0.0,10.41666666666666,2009.0
DEBW098,NO2,2013,48.177,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,33.33333333333333,8.333333333333332,31.25,0.0,10.41666666666666,2009.0
DEBW098,NO2,2014,48.253,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,27.08333333333333,4.166666666666666,25.0,0.0,27.08333333333332,2014.0
DEBW098,NO2,2015,46.97,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,27.08333333333333,4.166666666666666,25.0,0.0,27.08333333333332,2014.0
DEBW098,NO2,2016,46.189,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,27.08333333333333,4.166666666666666,25.0,0.0,27.08333333333332,2014.0
DEBW098,NO2,2017,44.767,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,27.08333333333333,4.166666666666666,25.0,0.0,27.08333333333332,2014.0
DEBW098,NO2,2018,46.721,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,0.0,16.666666666666664,27.08333333333333,4.166666666666666,25.0,0.0,27.08333333333332,2014.0
DEBW098,NO2,2019,42.201,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW115,NO2,2019,37.288,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW115,NO2,2020,31.961,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW098,NO2,2020,34.161,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW098,NO2,2021,32.453,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW098,NO2,2022,33.631,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW098,NO2,2023,29.231,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,14.58333333333332,2019.0
DEBW098,NO2,2024,29.233,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,4.166666666666666,18.75,18.75,6.25,20.833333333333336,14.583333333333334,16.66666666666666,2024.0
DEBW098,NO2,2025,21.584,ug/m3,Traffic,Urban,BW,Mannheim,Mannheim,4.166666666666666,18.75,18.75,6.25,20.833333333333336,14.583333333333334,16.66666666666666,2024.0
DEBW229,NO2,2016,55.0,ug/m3,Traffic,Urban,BW,Ludwigsburg,Marbach am Neckar,,,,,,,,
DEBW229,NO2,2018,38.964,ug/m3,Traffic,Urban,BW,Ludwigsburg,Marbach am Neckar,,,,,,,,
DEBW229,NO2,2019,36.203,ug/m3,Traffic,Urban,BW,Ludwigsburg,Marbach am Neckar,,,,,,,,
DEHE062,NO2,2005,49.864,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,16.94915254237288,33.89830508474576,5.084745762711865,28.8135593220339,0.0,15.2542372881356,2001.0
DEHE062,NO2,2006,52.584,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,11.864406779661024,2006.0
DEHE062,NO2,2007,50.885,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,11.864406779661024,2006.0
DEHE062,NO2,2008,50.502,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,11.864406779661024,2006.0
DEHE062,NO2,2009,52.568,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,11.864406779661024,2006.0
DEHE062,NO2,2010,46.012,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,11.864406779661024,2006.0
DEHE062,NO2,2011,46.451,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,13.559322033898312,2011.0
DEHE062,NO2,2012,45.343,ug/m3,Traffic,urban,HE,Marburg-Biedenkopf,Marburg,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,13.559322033898312,2011.0
DEHE062,NO2,2013,45.138,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,13.559322033898312,2011.0
DEHE062,NO2,2014,44.599,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,13.559322033898312,2011.0
DEHE062,NO2,2015,47.097,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,13.559322033898312,2011.0
DEHE062,NO2,2016,47.135,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE062,NO2,2017,35.727,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE062,NO2,2018,31.18,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE142,NO2,2018,32.039,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE142,NO2,2019,36.115,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE062,NO2,2019,28.554,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE062,NO2,2020,26.851,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE142,NO2,2020,31.268,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,22.033898305084747,2016.0
DEHE062,NO2,2021,25.187,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE142,NO2,2021,29.072,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE163,NO2,2021,30.773,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE142,NO2,2022,25.578,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE062,NO2,2022,23.046,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE163,NO2,2022,28.771,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE163,NO2,2023,27.509,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE062,NO2,2023,22.15,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE142,NO2,2023,23.354,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE142,NO2,2024,23.134,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE062,NO2,2024,21.393,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE163,NO2,2024,28.171,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEHE062,NO2,2025,22.25,ug/m3,Traffic,Urban,HE,Marburg-Biedenkopf,Marburg,0.0,25.42372881355932,23.728813559322035,3.389830508474576,22.033898305084744,1.694915254237288,23.728813559322035,2021.0
DEBW104,NO2,2001,43.325,ug/m3,Traffic,rural,BW,Breisgau-Hochschwarzwald,March-Umkirch,,,,,,,,
DEBW142,NO2,2007,70.0,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2008,46.741,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2009,53.863,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2010,52.412,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2011,43.0,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2011,53.225,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2012,51.641,ug/m3,Traffic,suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2013,45.756,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2014,43.673,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2015,44.329,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2016,41.489,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2017,38.639,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2018,35.435,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DEBW142,NO2,2019,32.78,ug/m3,Traffic,Suburban,BW,Ludwigsburg,Markgröningen,,,,,,,,
DERP052,NO2,2015,28.625,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2016,30.658,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2017,32.675,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2018,34.993,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2019,28.285,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2020,22.097,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2021,22.864,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2022,22.715,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2023,19.405,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DERP052,NO2,2024,18.044,ug/m3,Traffic,Urban,RP,Mayen-Koblenz,Mayen,,,,,,,,
DENW335,NO2,2013,37.429,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Meerbusch,0.0,12.962962962962962,16.666666666666664,22.22222222222222,42.5925925925926,0.0,5.555555555555558,2009.0
DENW335,NO2,2014,37.331,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Meerbusch,46.15384615384615,19.23076923076924,11.538461538461538,11.538461538461538,1.9230769230769231,0.0,9.615384615384627,2014.0
DENW335,NO2,2015,32.255,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Meerbusch,46.15384615384615,19.23076923076924,11.538461538461538,11.538461538461538,1.9230769230769231,0.0,9.615384615384627,2014.0
DENW335,NO2,2016,32.8,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Meerbusch,46.15384615384615,19.23076923076924,11.538461538461538,11.538461538461538,1.9230769230769231,0.0,9.615384615384627,2014.0
DENW256,NO2,2009,51.053,ug/m3,Traffic,urban,NW,Mettmann,Mettmann,1.851851851851852,14.814814814814811,20.37037037037037,14.814814814814811,35.18518518518518,0.0,12.962962962962964,2009.0
DENW291,NO2,2009,48.9,ug/m3,Traffic,urban,NW,Mettmann,Mettmann,1.851851851851852,14.814814814814811,20.37037037037037,14.814814814814811,35.18518518518518,0.0,12.962962962962964,2009.0
DENW291,NO2,2010,49.098,ug/m3,Traffic,urban,NW,Mettmann,Mettmann,1.851851851851852,14.814814814814811,20.37037037037037,14.814814814814811,35.18518518518518,0.0,12.962962962962964,2009.0
DENW291,NO2,2011,45.529,ug/m3,Traffic,urban,NW,Mettmann,Mettmann,1.851851851851852,14.814814814814811,20.37037037037037,14.814814814814811,35.18518518518518,0.0,12.962962962962964,2009.0
DENW291,NO2,2012,45.231,ug/m3,Traffic,urban,NW,Mettmann,Mettmann,1.851851851851852,14.814814814814811,20.37037037037037,14.814814814814811,35.18518518518518,0.0,12.962962962962964,2009.0
DENW291,NO2,2013,47.035,ug/m3,Traffic,Urban,NW,Mettmann,Mettmann,1.851851851851852,14.814814814814811,20.37037037037037,14.814814814814811,35.18518518518518,0.0,12.962962962962964,2009.0
DENW291,NO2,2014,43.777,ug/m3,Traffic,Urban,NW,Mettmann,Mettmann,36.36363636363637,27.27272727272727,11.363636363636363,9.090909090909092,2.272727272727273,6.8181818181818175,6.818181818181827,2014.0
DENW291,NO2,2015,41.346,ug/m3,Traffic,Urban,NW,Mettmann,Mettmann,36.36363636363637,27.27272727272727,11.363636363636363,9.090909090909092,2.272727272727273,6.8181818181818175,6.818181818181827,2014.0
DENW291,NO2,2016,41.139,ug/m3,Traffic,Urban,NW,Mettmann,Mettmann,36.36363636363637,27.27272727272727,11.363636363636363,9.090909090909092,2.272727272727273,6.8181818181818175,6.818181818181827,2014.0
DENW291,NO2,2017,38.544,ug/m3,Traffic,Urban,NW,Mettmann,Mettmann,36.36363636363637,27.27272727272727,11.363636363636363,9.090909090909092,2.272727272727273,6.8181818181818175,6.818181818181827,2014.0
DENW291,NO2,2018,31.465,ug/m3,Traffic,Urban,NW,Mettmann,Mettmann,36.36363636363637,27.27272727272727,11.363636363636363,9.090909090909092,2.272727272727273,6.8181818181818175,6.818181818181827,2014.0
DEBW228,NO2,2016,49.0,ug/m3,Traffic,Urban,BW,Ravensburg,Mittleres Schussental,,,,,,,,
DEBW228,NO2,2018,37.031,ug/m3,Traffic,Urban,BW,Ravensburg,Mittleres Schussental,,,,,,,,
DEBW228,NO2,2019,35.919,ug/m3,Traffic,Urban,BW,Ravensburg,Mittleres Schussental,,,,,,,,
DENW100,NO2,2002,25.704,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,7.352941176470589,29.411764705882355,5.88235294117647,48.52941176470589,0.0,8.823529411764696,1999.0
DENW100,NO2,2003,31.436,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,7.352941176470589,29.411764705882355,5.88235294117647,48.52941176470589,0.0,8.823529411764696,1999.0
DENW100,NO2,2004,27.867,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW100,NO2,2005,29.212,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW165,NO2,2005,46.1,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW165,NO2,2006,46.918,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW100,NO2,2006,28.266,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW100,NO2,2007,27.77,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW100,NO2,2008,27.542,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,0.0,9.210526315789473,26.31578947368421,9.210526315789473,43.42105263157895,0.0,11.842105263157896,2004.0
DENW259,NO2,2009,48.169,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2009,48.75,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW165,NO2,2009,49.05,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2009,48.169,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2009,48.75,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW100,NO2,2009,30.3,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW100,NO2,2010,27.024,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2010,50.62,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW165,NO2,2010,44.505,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2010,51.35,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2010,50.62,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2010,51.35,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW165,NO2,2011,46.954,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2011,42.013,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2011,42.013,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW100,NO2,2011,25.499,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2011,50.799,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2011,50.799,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2012,39.649,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2012,39.649,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW165,NO2,2012,47.957,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW100,NO2,2012,25.675,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW100,NO2,2013,24.936,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW165,NO2,2013,47.93,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2013,37.813,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,4.545454545454546,12.12121212121212,28.78787878787879,10.606060606060606,34.84848484848485,0.0,9.090909090909085,2009.0
DENW259,NO2,2014,35.924,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW100,NO2,2014,22.785,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW165,NO2,2014,43.683,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW165,NO2,2015,41.567,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW100,NO2,2015,22.062,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW259,NO2,2015,32.048,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW100,NO2,2016,23.338,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW259,NO2,2016,31.762,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW165,NO2,2016,43.992,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW100,NO2,2017,22.291,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW259,NO2,2017,30.655,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW165,NO2,2017,41.498,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW100,NO2,2018,22.356,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
DENW165,NO2,2018,40.095,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach,42.64705882352941,29.411764705882355,10.294117647058822,4.411764705882353,4.411764705882353,1.4705882352941175,7.352941176470594,2014.0
