City,Year,Average,Air Quality Station Type
Berlin,2007,50.552,Industrial
Berlin,2008,44.315285714285714,Background
Berlin,2008,49.555,Industrial
Berlin,2009,42.85957142857143,Background
Berlin,2009,45.875,Industrial
Berlin,2010,47.56057142857143,Background
Berlin,2010,50.314,Industrial
Berlin,2011,46.15414285714286,Background
Berlin,2011,50.263,Industrial
Berlin,2012,44.876714285714286,Background
Berlin,2012,48.703,Industrial
Berlin,2013,47.91171428571429,Background
Berlin,2014,43.847857142857144,Background
Berlin,2015,49.94614285714287,Background
Berlin,2016,45.78857142857142,Background
Berlin,2017,44.952,Background
Berlin,2018,37.914,Traffic
Berlin,2018,52.41771428571429,Background
Berlin,2019,41.723,Traffic
Berlin,2019,50.80928571428571,Background
Berlin,2020,42.696,Traffic
Berlin,2020,48.91271428571429,Background
Berlin,2021,42.118,Traffic
Berlin,2021,47.651714285714284,Background
Berlin,2022,46.817,Traffic
Berlin,2022,50.986285714285714,Background
Berlin,2023,46.876,Traffic
Berlin,2023,51.79971428571429,Background
Berlin,2024,46.971,Traffic
Berlin,2024,51.92771428571428,Background
Bernau bei Berlin,2000,46.749,Background
Bernau bei Berlin,2001,47.168,Background
Bernau bei Berlin,2002,48.313,Background
Bernau bei Berlin,2003,55.15,Background
Bernau bei Berlin,2004,50.117,Background
Bernau bei Berlin,2005,50.908,Background
Bernau bei Berlin,2006,54.652,Background
Bernau bei Berlin,2007,50.173,Background
Bernau bei Berlin,2008,48.865,Background
Bernau bei Berlin,2009,48.916,Background
Bernau bei Berlin,2010,31.371,Background
Bernburg (Saale),1996,32.408,Traffic
Bernburg (Saale),1997,37.47,Traffic
Bernburg (Saale),2002,44.269,Traffic
Bernburg (Saale),2003,48.083,Traffic
Bernburg (Saale),2004,43.788,Traffic
Bernburg (Saale),2005,42.783,Traffic
Bexbach,1993,36.758,Background
Bexbach,1994,44.025,Background
Bexbach,1995,41.214,Background
Bexbach,1996,36.717,Background
Bexbach,1997,39.669,Background
Bexbach,1998,39.534,Background
Bexbach,1999,44.795,Background
Bexbach,2000,43.691,Background
Bexbach,2001,45.358,Background
Bexbach,2002,45.167,Background
Bexbach,2003,52.613,Background
Bexbach,2004,49.009,Background
Bexbach,2005,50.532,Background
Bexbach,2006,50.185,Background
Bexbach,2007,47.62,Background
Bexbach,2008,45.538,Background
Bexbach,2009,43.961,Background
Bexbach,2010,44.57,Background
Bexbach,2011,43.632,Background
Bexbach,2012,47.843,Background
Bexbach,2013,49.165,Background
Bexbach,2014,46.092,Background
Bexbach,2015,48.301,Background
Bexbach,2016,43.897,Background
Bexbach,2017,46.907,Background
Bexbach,2018,52.932,Background
Bexbach,2019,51.117,Background
Bexbach,2020,52.916,Background
Bexbach,2021,48.086,Background
Biberach an der Riß,1990,35.525,Background
Biberach an der Riß,1991,50.338,Background
Biberach an der Riß,1992,48.754,Background
Biberach an der Riß,1993,47.459,Background
Biberach an der Riß,1994,49.162,Background
Biberach an der Riß,1995,46.29,Background
Biberach an der Riß,1996,45.436,Background
Biberach an der Riß,1997,42.604,Background
Biberach an der Riß,1998,49.282,Background
Biberach an der Riß,1999,47.517,Background
Biberach an der Riß,2000,43.445,Background
Biberach an der Riß,2001,47.045,Background
Biberach an der Riß,2002,43.488,Background
Biberach an der Riß,2003,52.915,Background
Biberach an der Riß,2004,46.961,Background
Biberach an der Riß,2005,43.979,Background
Biberach an der Riß,2006,46.654,Background
Biberach an der Riß,2007,47.45,Background
Biberach an der Riß,2008,45.916,Background
Biberach an der Riß,2009,41.451,Background
Biberach an der Riß,2010,45.0,Background
Biberach an der Riß,2011,45.376,Background
Biberach an der Riß,2012,49.074,Background
Biberach an der Riß,2013,45.495,Background
Biberach an der Riß,2014,42.431,Background
Biberach an der Riß,2015,48.346,Background
Biberach an der Riß,2016,45.327,Background
Biberach an der Riß,2017,47.377,Background
Biberach an der Riß,2018,50.33,Background
Biberach an der Riß,2019,46.927,Background
Biberach an der Riß,2020,46.81,Background
Biberach an der Riß,2021,46.633,Background
Biberach an der Riß,2022,52.059,Background
Biberach an der Riß,2023,52.919,Background
Biberach an der Riß,2024,48.395,Background
Biberach an der Riß,2025,47.52,Background
Biebesheim am Rhein,1992,36.838,Background
Biebesheim am Rhein,1993,34.448,Background
Biebesheim am Rhein,1994,39.632,Background
Biebesheim am Rhein,1995,37.194,Background
Biebesheim am Rhein,1996,34.653,Background
Biebesheim am Rhein,1997,6.144,Background
Bielefeld,1990,33.626,Background
Bielefeld,1991,31.743,Background
Bielefeld,1992,33.975,Background
Bielefeld,1993,31.218,Background
Bielefeld,1994,36.937,Background
Bielefeld,1995,32.31,Background
Bielefeld,1996,32.315,Background
Bielefeld,1997,34.885,Background
Bielefeld,1998,36.615,Background
Bielefeld,1999,38.937,Background
Bielefeld,2000,38.06,Background
Bielefeld,2001,37.279,Background
Bielefeld,2002,37.226,Background
Bielefeld,2003,42.099,Background
Bielefeld,2004,39.551,Background
Bielefeld,2005,39.2,Background
Bielefeld,2006,44.034,Background
Bielefeld,2007,28.785,Background
Bielefeld,2008,27.811,Background
Bielefeld,2009,41.468,Background
Bielefeld,2010,41.424,Background
Bielefeld,2011,39.831,Background
Bielefeld,2012,40.428,Background
Bielefeld,2013,40.876,Background
Bielefeld,2014,39.638,Background
Bielefeld,2015,44.016,Background
Bielefeld,2016,38.458,Background
Bielefeld,2017,42.442,Background
Bielefeld,2018,48.026,Background
Bielefeld,2019,48.188,Background
Bielefeld,2020,47.675,Background
Bielefeld,2021,45.278,Background
Bielefeld,2022,50.442,Background
Bielefeld,2023,52.544,Background
Bielefeld,2024,51.129,Background
Bielefeld,2025,60.003,Background
Birkenfeld,1990,63.488,Background
Birkenfeld,1991,62.664,Background
Birkenfeld,1992,64.476,Background
Birkenfeld,1993,61.822,Background
Birkenfeld,1994,56.589,Background
Birkenfeld,1995,64.045,Background
Birkenfeld,1996,59.753,Background
Birkenfeld,1997,64.322,Background
Birkenfeld,1998,66.677,Background
Birkenfeld,1999,67.311,Background
Birkenfeld,2000,62.002,Background
Birkenfeld,2001,62.964,Background
Birkenfeld,2002,63.219,Background
Birkenfeld,2003,70.649,Background
Birkenfeld,2004,61.742,Background
Birkenfeld,2005,65.313,Background
Birkenfeld,2006,67.901,Background
Birkenfeld,2007,65.386,Background
Birkenfeld,2008,66.113,Background
Birkenfeld,2009,65.635,Background
Birkenfeld,2010,64.812,Background
Birkenfeld,2011,63.09,Background
Birkenfeld,2012,64.396,Background
Birkenfeld,2013,64.173,Background
Birkenfeld,2014,63.317,Background
Birkenfeld,2015,67.37,Background
Birkenfeld,2016,62.851,Background
Birkenfeld,2017,65.886,Background
Birkenfeld,2018,71.683,Background
Birkenfeld,2019,69.408,Background
Birkenfeld,2020,68.417,Background
Birkenfeld,2021,62.938,Background
Birkenfeld,2022,69.056,Background
Birkenfeld,2023,72.105,Background
Birkenfeld,2024,58.745,Background
Birkenfeld,2025,61.909,Background
Bitterfeld-Wolfen,1991,44.453,Industrial
Bitterfeld-Wolfen,1992,45.276,Industrial
Bitterfeld-Wolfen,1993,47.909,Industrial
Bitterfeld-Wolfen,1994,49.504,Industrial
Bitterfeld-Wolfen,1995,42.716,Industrial
Bitterfeld-Wolfen,1996,43.315,Industrial
Bitterfeld-Wolfen,1997,44.933,Industrial
Bitterfeld-Wolfen,1998,47.903,Industrial
Bitterfeld-Wolfen,1999,50.056,Industrial
Bitterfeld-Wolfen,2000,46.473,Background
Bitterfeld-Wolfen,2000,45.489,Industrial
Bitterfeld-Wolfen,2001,43.543,Background
Bitterfeld-Wolfen,2001,43.336,Industrial
Bitterfeld-Wolfen,2002,46.96,Background
Bitterfeld-Wolfen,2002,50.827,Industrial
Bitterfeld-Wolfen,2003,55.641,Background
Bitterfeld-Wolfen,2003,58.121,Industrial
Bitterfeld-Wolfen,2004,43.827,Background
Bitterfeld-Wolfen,2004,51.201,Industrial
Bitterfeld-Wolfen,2005,51.76,Industrial
Bitterfeld-Wolfen,2006,53.073,Industrial
Bitterfeld-Wolfen,2007,50.786,Industrial
Bitterfeld-Wolfen,2008,46.222,Industrial
Bitterfeld-Wolfen,2009,46.226,Industrial
Bitterfeld-Wolfen,2010,48.574,Industrial
Bitterfeld-Wolfen,2011,48.656,Industrial
Bitterfeld-Wolfen,2012,48.033,Industrial
Bitterfeld-Wolfen,2013,48.274,Industrial
Bitterfeld-Wolfen,2014,44.451,Industrial
Bitterfeld-Wolfen,2015,49.782,Industrial
Bitterfeld-Wolfen,2016,48.241,Industrial
Bitterfeld-Wolfen,2017,48.333,Industrial
Bitterfeld-Wolfen,2018,55.966,Industrial
Bitterfeld-Wolfen,2019,53.169,Industrial
Bitterfeld-Wolfen,2020,50.528,Industrial
Bitterfeld-Wolfen,2021,48.992,Industrial
Bitterfeld-Wolfen,2022,53.825,Industrial
Bitterfeld-Wolfen,2023,55.287,Industrial
Bitterfeld-Wolfen,2024,52.807,Industrial
Bitterfeld-Wolfen,2025,52.648,Industrial
Blankenfelde-Mahlow,2013,48.989,Background
Blankenfelde-Mahlow,2014,45.688,Background
Blankenfelde-Mahlow,2015,47.226,Background
Blankenfelde-Mahlow,2016,43.905,Background
Blankenfelde-Mahlow,2017,45.282,Background
Blankenfelde-Mahlow,2018,52.963,Background
Blankenfelde-Mahlow,2019,53.356,Background
Blankenfelde-Mahlow,2020,50.682,Background
Blankenfelde-Mahlow,2021,48.149,Background
Blankenfelde-Mahlow,2022,52.752,Background
Blankenfelde-Mahlow,2023,53.389,Background
Blankenfelde-Mahlow,2024,53.506,Background
Blankenfelde-Mahlow,2025,59.386,Background
Bochum,2007,32.075,Traffic
Bokhorst-Wankendorf,1990,50.721,Background
Bokhorst-Wankendorf,1991,51.301,Background
Bokhorst-Wankendorf,1992,51.212,Background
Bokhorst-Wankendorf,1993,48.835,Background
Bokhorst-Wankendorf,1994,54.74,Background
Bokhorst-Wankendorf,1995,54.234,Background
Bokhorst-Wankendorf,1996,55.82,Background
Bokhorst-Wankendorf,1997,53.847,Background
Bokhorst-Wankendorf,1998,53.18,Background
Bokhorst-Wankendorf,1999,54.466,Background
Bokhorst-Wankendorf,2000,50.585,Background
Bokhorst-Wankendorf,2001,50.672,Background
Bokhorst-Wankendorf,2002,54.771,Background
Bokhorst-Wankendorf,2003,56.509,Background
Bokhorst-Wankendorf,2004,53.999,Background
Bokhorst-Wankendorf,2005,55.374,Background
Bokhorst-Wankendorf,2006,57.148,Background
Bokhorst-Wankendorf,2007,56.111,Background
Bokhorst-Wankendorf,2008,57.041,Background
Bokhorst-Wankendorf,2009,53.691,Background
Bokhorst-Wankendorf,2010,58.321,Background
Bokhorst-Wankendorf,2011,55.396,Background
Bokhorst-Wankendorf,2012,53.478,Background
Bokhorst-Wankendorf,2013,56.995,Background
Bokhorst-Wankendorf,2014,54.803,Background
Bokhorst-Wankendorf,2015,55.749,Background
Bokhorst-Wankendorf,2016,53.458,Background
Bokhorst-Wankendorf,2017,53.395,Background
Bokhorst-Wankendorf,2018,60.989,Background
Bokhorst-Wankendorf,2019,56.505,Background
Bokhorst-Wankendorf,2020,56.479,Background
Bokhorst-Wankendorf,2021,55.779,Background
Bokhorst-Wankendorf,2022,58.529,Background
Bokhorst-Wankendorf,2023,59.866,Background
Bokhorst-Wankendorf,2024,62.025,Background
Bokhorst-Wankendorf,2025,68.075,Background
Bonn,1990,28.444,Background
Bonn,1991,29.013,Background
Bonn,1992,27.923,Background
Bonn,1993,28.549,Background
Bonn,1994,34.381,Background
Bonn,1995,30.625,Background
Bonn,1996,29.035,Background
Bonn,1997,30.534,Background
Bonn,1998,32.383,Background
Bonn,1999,34.284,Background
Bonn,2000,31.086,Background
Bonn,2001,32.951,Background
Bonn,2002,37.063,Background
Borken,1991,40.367,Background
Borken,1992,36.59,Background
Borken,1993,36.615,Background
Borken,1994,39.571,Background
Borken,1995,36.506,Background
Borken,1996,34.551,Background
Borken,1997,35.53,Background
Borken,1998,33.093,Background
Borken,1999,41.669,Background
Borken,2000,39.93,Background
Borken,2001,39.318,Background
Borken,2002,39.072,Background
Borken,2003,45.821,Background
Borken,2004,41.446,Background
Borken,2005,41.458,Background
Borken,2006,45.791,Background
Borken,2007,42.287,Background
Borken,2008,42.683,Background
Borken,2009,42.488,Background
Borken,2010,42.3,Background
Borken,2011,41.444,Background
Borken,2012,42.104,Background
Borken,2013,45.352,Background
Borken,2014,41.28,Background
Borken,2015,45.645,Background
Borken,2016,41.29,Background
Borken,2017,43.101,Background
Borken,2018,49.194,Background
Borken,2019,49.978,Background
Borken,2020,48.731,Background
Borken,2021,46.525,Background
Borken,2022,52.066,Background
Borken,2023,54.695,Background
Borken,2024,50.863,Background
Borken,2025,55.441,Background
Borken (Hessen),1990,39.738,Background
Borken (Hessen),1991,37.719,Background
Borken (Hessen),1992,40.415,Background
Borken (Hessen),1993,43.216,Background
Borken (Hessen),1994,42.64,Background
Borken (Hessen),1995,46.036,Background
Borken (Hessen),1996,43.106,Background
Borken (Hessen),1997,46.018,Background
Borken (Hessen),1998,48.465,Background
Borken (Hessen),1999,49.958,Background
Borken (Hessen),2000,45.879,Background
Borken (Hessen),2001,47.053,Background
Borken (Hessen),2002,44.375,Background
Borken (Hessen),2003,52.194,Background
Borken (Hessen),2004,50.088,Background
Borken (Hessen),2005,50.571,Background
Borna,1995,32.829,Traffic
Borna,1996,33.382,Traffic
Borna,1997,35.096,Traffic
Borna,1998,36.159,Traffic
Borna,1999,36.234,Traffic
Borna,2000,35.278,Traffic
Borna,2001,35.53,Traffic
Borna,2002,37.587,Traffic
Borna,2022,49.344,Traffic
Borna,2023,52.021,Traffic
Borna,2024,51.546,Traffic
Borna,2025,55.074,Traffic
Bottrop,1990,15.974,Industrial
Bottrop,1991,28.606,Industrial
Bottrop,1992,30.601,Industrial
Bottrop,1993,28.383,Industrial
Bottrop,1994,32.723,Industrial
Bottrop,1995,31.37,Industrial
Bottrop,1996,27.802,Industrial
Bottrop,1997,30.581,Industrial
Bottrop,1998,30.304,Industrial
Bottrop,1999,33.271,Industrial
Bottrop,2000,31.609,Industrial
Bottrop,2001,32.37,Industrial
Bottrop,2002,32.092,Industrial
Bottrop,2003,36.869,Industrial
Bottrop,2004,33.2,Industrial
Bottrop,2005,34.816,Industrial
Bottrop,2006,38.111,Industrial
Bottrop,2007,35.515,Industrial
Bottrop,2008,34.042,Industrial
Bottrop,2009,35.907,Industrial
Bottrop,2010,35.933,Industrial
Bottrop,2011,33.65,Industrial
Bottrop,2012,35.26,Industrial
Bottrop,2013,37.202,Industrial
Bottrop,2014,35.35,Industrial
Bottrop,2015,39.817,Industrial
Bottrop,2016,35.677,Industrial
Bottrop,2017,37.043,Industrial
Bottrop,2018,44.044,Industrial
Bottrop,2019,43.48,Industrial
Bottrop,2020,44.83,Industrial
Bottrop,2021,42.01,Industrial
Bottrop,2022,46.327,Industrial
Bottrop,2023,47.141,Industrial
Bottrop,2024,45.269,Industrial
Bottrop,2025,49.002,Industrial
Brandenburg an der Havel,1991,52.436,Traffic
Brandenburg an der Havel,1992,42.988,Traffic
Brandenburg an der Havel,1993,41.852,Traffic
Brandenburg an der Havel,1994,50.802,Traffic
Brandenburg an der Havel,1995,47.152,Traffic
Brandenburg an der Havel,1996,40.396,Traffic
Brandenburg an der Havel,1997,44.4,Traffic
Brandenburg an der Havel,1998,46.697,Traffic
Brandenburg an der Havel,2000,45.679,Traffic
Brandenburg an der Havel,2001,45.267,Traffic
Brandenburg an der Havel,2001,31.429,Background
Brandenburg an der Havel,2002,52.084,Background
Brandenburg an der Havel,2003,56.435,Background
Brandenburg an der Havel,2004,51.707,Background
Brandenburg an der Havel,2005,54.347,Background
Brandenburg an der Havel,2006,53.898,Background
Brandenburg an der Havel,2007,52.475,Background
Brandenburg an der Havel,2008,50.449,Background
Brandenburg an der Havel,2009,48.346,Background
Brandenburg an der Havel,2010,49.195,Background
Brandenburg an der Havel,2011,52.217,Background
Brandenburg an der Havel,2012,50.314,Background
Brandenburg an der Havel,2013,52.853,Background
Brandenburg an der Havel,2014,47.923,Background
Brandenburg an der Havel,2015,48.368,Background
Brandenburg an der Havel,2016,47.824,Background
Brandenburg an der Havel,2017,48.967,Background
Brandenburg an der Havel,2018,55.829,Background
Brandenburg an der Havel,2019,54.65,Background
Brandenburg an der Havel,2020,53.168,Background
Brandenburg an der Havel,2021,51.059,Background
Brandenburg an der Havel,2022,55.99,Background
Brandenburg an der Havel,2023,61.575,Background
Brandenburg an der Havel,2024,56.866,Background
Brandenburg an der Havel,2025,57.182,Background
Braunlage,1991,66.203,Background
Braunlage,1992,79.047,Background
Braunlage,1993,75.567,Background
Braunlage,1994,83.807,Background
Braunlage,1995,83.702,Background
Braunlage,1996,76.564,Background
Braunlage,1997,72.352,Background
Braunlage,1998,74.012,Background
Braunlage,1999,74.324,Background
Braunlage,2000,71.085,Background
Braunlage,2001,74.203,Background
Braunlage,2002,74.543,Background
Braunlage,2003,80.933,Background
Braunlage,2004,72.602,Background
Braunlage,2005,75.509,Background
Braunlage,2006,77.452,Background
Braunlage,2007,71.51,Background
Braunlage,2008,71.119,Background
Braunlage,2009,71.406,Background
Braunlage,2010,72.961,Background
Braunlage,2011,74.728,Background
Braunlage,2012,72.02,Background
Braunlage,2013,73.199,Background
Braunlage,2014,71.656,Background
Braunlage,2015,74.536,Background
Braunlage,2016,72.098,Background
Braunlage,2017,67.009,Background
Braunlage,2018,79.412,Background
Braunlage,2019,78.328,Background
Braunlage,2020,73.983,Background
Braunlage,2021,73.201,Background
Braunlage,2022,76.483,Background
Braunlage,2023,76.99,Background
Braunlage,2024,74.89,Background
Braunlage,2025,67.652,Background
Braunschweig,1988,33.463,Traffic
Braunschweig,1989,36.24,Traffic
Braunschweig,1990,30.03,Background
Braunschweig,1991,31.809,Background
Braunschweig,1992,47.163,Background
Braunschweig,1993,39.199,Background
Braunschweig,1994,48.307,Background
Braunschweig,1995,42.909,Background
Braunschweig,1996,43.519,Background
Braunschweig,1997,44.818,Background
Braunschweig,1998,46.773,Background
Braunschweig,1999,50.551,Background
Braunschweig,2000,47.574,Background
