Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;G�ltige Stimmen;CDU;DIE LINKE;SPD;GRÜNE;AfD;FDP;NPD;PIRATEN;ASK Schwerin;AWD;AWGV;ABLR;AfL;AUFBRUCH 09;B�ndnis C;B�rger f�r Stralsund;BVR;B�rgerb�ndnis "Landleben Tollensetal";BG;DKP;DF;FREIE W�HLER;Freier Horizont LUP;Freier Horizont MSE;Freier Horizont VG;Freier Horizont LRO;FPA;FR;Graue;KfV;Die PARTEI;Tierschutzpartei;Pro Aktiv;UB;UFR;Rostocker Bund;WGW;WGK;LUL;W�hlergruppe Adomeit;WLD;Einzelbewerber
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;397;201;50,6;6;583;100;94;75;31;83;94;14;5;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;82;x;x;4
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;397;201;50,6;1,0;99,0;17,2;16,1;12,9;5,3;14,2;16,1;2,4;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;14,1;x;x;0,7
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;L�bberstorf;1;1;181;122;67,4;15;346;67;44;61;27;31;31;0;3;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;79;x;x;0
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;L�bberstorf;1;1;181;122;67,4;4,2;95,8;19,4;12,7;17,6;7,8;9,0;9,0;0,0;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;22,8;x;x;0,0
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;3;3;3412;1382;40,5;72;3995;1180;519;746;268;632;112;41;27;x;x;x;x;x;x;x;x;x;x;x;x;x;53;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;388;x;x;23
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;3;3;3412;1382;40,5;1,8;98,2;29,5;13,0;18,7;6,7;15,8;2,8;1,0;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;9,7;x;x;0,6
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;150;94;62,7;0;270;45;38;46;35;43;6;6;1;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;44;x;x;3
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;150;94;62,7;0,0;100,0;16,7;14,1;17,0;13,0;15,9;2,2;2,2;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;16,3;x;x;1,1
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;2;2;2849;1418;49,8;78;4031;1192;1482;288;187;467;102;106;34;x;x;x;x;x;x;x;x;x;x;x;x;x;37;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;106;x;x;25
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;2;2;2849;1418;49,8;1,9;98,1;29,6;36,8;7,1;4,6;11,6;2,5;2,6;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;2,6;x;x;0,6
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1167;556;47,6;10;1569;339;307;202;111;300;39;32;15;x;x;x;x;x;x;x;x;x;x;x;x;x;13;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;189;x;x;18
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1167;556;47,6;0,6;99,4;21,6;19,6;12,9;7,1;19,1;2,5;2,0;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;12,0;x;x;1,1
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Z�sow;1;1;253;140;55,3;12;399;88;51;63;55;68;9;4;3;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;54;x;x;1
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Z�sow;1;1;253;140;55,3;2,9;97,1;22,1;12,8;15,8;13,8;17,0;2,3;1,0;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;13,5;x;x;0,3
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074757;Briefwahl Neukloster-Warin;1;1;0;1200;x;8;3579;1366;714;412;201;291;149;13;15;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;384;x;x;19
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074757;Briefwahl Neukloster-Warin;1;1;0;1200;x;0,2;99,8;38,2;19,9;11,5;5,6;8,1;4,2;0,4;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;10,7;x;x;0,5
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1021;523;51,2;51;1479;362;251;239;214;162;77;7;37;x;x;x;x;x;x;x;x;x;x;x;x;x;25;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;57;x;x;45
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1021;523;51,2;3,3;96,7;24,5;17,0;16,2;14,5;11,0;5,2;0,5;2,5;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;3,9;x;x;3,0
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;164;107;65,2;3;317;54;22;60;47;18;11;0;4;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;88;x;x;3
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;164;107;65,2;0,9;99,1;17,0;6,9;18,9;14,8;5,7;3,5;0,0;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;1,9;x;x;x;x;x;x;x;x;x;x;x;27,8;x;x;0,9
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074028;Gro� Molzahn;1;1;318;181;56,9;18;514;114;65;96;37;103;22;4;12;x;x;x;x;x;x;x;x;x;x;x;x;x;10;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;43;x;x;8
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074028;Gro� Molzahn;1;1;318;181;56,9;3,4;96,6;22,2;12,6;18,7;7,2;20,0;4,3;0,8;2,3;x;x;x;x;x;x;x;x;x;x;x;x;x;1,9;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;8,4;x;x;1,6
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;336;190;56,5;12;549;106;91;127;34;83;17;8;11;x;x;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;38;x;x;27
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;336;190;56,5;2,1;97,9;19,3;16,6;23,1;6,2;15,1;3,1;1,5;2,0;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;6,9;x;x;4,9
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074042;K�nigsfeld;3;3;814;472;58,0;50;1358;356;163;207;155;220;63;16;15;x;x;x;x;x;x;x;x;x;x;x;x;x;23;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;83;x;x;54
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074042;K�nigsfeld;3;3;814;472;58,0;3,6;96,4;26,2;12,0;15,2;11,4;16,2;4,6;1,2;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;6,1;x;x;4,0
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Stadt;5;5;2986;1366;45,7;147;3859;1193;481;431;230;441;79;58;101;x;x;x;x;x;x;x;x;x;x;x;x;x;61;x;x;x;x;8;x;x;x;x;x;x;x;x;x;x;x;244;x;x;532
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Stadt;5;5;2986;1366;45,7;3,7;96,3;30,9;12,5;11,2;6,0;11,4;2,0;1,5;2,6;x;x;x;x;x;x;x;x;x;x;x;x;x;1,6;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;6,3;x;x;13,8
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;309;228;73,8;27;653;170;61;128;94;96;24;0;14;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;54;x;x;4
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;309;228;73,8;4,0;96,0;26,0;9,3;19,6;14,4;14,7;3,7;0,0;2,1;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;8,3;x;x;0,6
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;972;606;62,3;104;1714;367;223;544;182;166;47;18;31;x;x;x;x;x;x;x;x;x;x;x;x;x;44;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;76;x;x;15
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;972;606;62,3;5,7;94,3;21,4;13,0;31,7;10,6;9,7;2,7;1,1;1,8;x;x;x;x;x;x;x;x;x;x;x;x;x;2,6;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;4,4;x;x;0,9
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074078;Thandorf;1;1;137;102;74,5;15;284;70;26;42;64;37;15;0;5;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;16;x;x;4
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074078;Thandorf;1;1;137;102;74,5;5,0;95,0;24,6;9,2;14,8;22,5;13,0;5,3;0,0;1,8;x;x;x;x;x;x;x;x;x;x;x;x;x;1,4;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;5,6;x;x;1,4
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074080;Utecht;1;1;325;220;67,7;7;630;161;58;107;195;38;28;5;5;x;x;x;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;9;x;x;9
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074080;Utecht;1;1;325;220;67,7;1,1;98,9;25,6;9,2;17,0;31,0;6,0;4,4;0,8;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;1,9;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;1,4;x;x;1,4
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074092;Wedendorfersee;2;2;552;293;53,1;36;831;275;105;97;54;132;42;11;11;x;x;x;x;x;x;x;x;x;x;x;x;x;11;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;52;x;x;40
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074092;Wedendorfersee;2;2;552;293;53,1;4,2;95,8;33,1;12,6;11,7;6,5;15,9;5,1;1,3;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;6,3;x;x;4,8
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5458;Rehna;13074758;Briefwahl Rehna;1;1;0;907;x;27;2665;819;324;351;231;226;79;19;46;x;x;x;x;x;x;x;x;x;x;x;x;x;26;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;184;x;x;357
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5458;Rehna;13074758;Briefwahl Rehna;1;1;0;907;x;1,0;99,0;30,7;12,2;13,2;8,7;8,5;3,0;0,7;1,7;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;6,9;x;x;13,4
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074017;Dassow, Stadt;5;5;3504;1720;49,1;165;4891;739;513;2068;421;599;145;44;83;x;x;x;x;x;x;x;x;x;x;x;x;x;96;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;148;x;x;33
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074017;Dassow, Stadt;5;5;3504;1720;49,1;3,3;96,7;15,1;10,5;42,3;8,6;12,2;3,0;0,9;1,7;x;x;x;x;x;x;x;x;x;x;x;x;x;2,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;3,0;x;x;0,7
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074027;Grieben;1;1;139;66;47,5;0;196;55;7;17;36;24;0;0;4;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;53;x;x;0
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074027;Grieben;1;1;139;66;47,5;0,0;100,0;28,1;3,6;8,7;18,4;12,2;0,0;0,0;2,0;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;27,0;x;x;0,0
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074049;L�dersdorf;4;4;4275;2261;52,9;85;6502;2196;510;992;1466;575;157;36;94;x;x;x;x;x;x;x;x;x;x;x;x;x;141;x;x;x;x;14;x;x;x;x;x;x;x;x;x;x;x;287;x;x;34
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074049;L�dersdorf;4;4;4275;2261;52,9;1,3;98,7;33,8;7,8;15,3;22,5;8,8;2,4;0,6;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;4,4;x;x;0,5
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074052;Menzendorf;1;1;212;122;57,5;9;356;64;33;52;35;30;8;3;2;x;x;x;x;x;x;x;x;x;x;x;x;x;60;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;64;x;x;5
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074052;Menzendorf;1;1;212;122;57,5;2,5;97,5;18,0;9,3;14,6;9,8;8,4;2,2;0,8;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;16,9;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;18,0;x;x;1,4
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074067;Roduchelstorf;1;1;200;122;61,0;21;339;97;46;40;20;17;11;1;4;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;91;x;x;3
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074067;Roduchelstorf;1;1;200;122;61,0;5,8;94,2;28,6;13,6;11,8;5,9;5,0;3,2;0,3;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;2,4;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;26,8;x;x;0,9
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074074;Sch�nberg, Stadt;4;4;3966;1811;45,7;131;5245;948;1001;1090;467;571;137;41;64;x;x;x;x;x;x;x;x;x;x;x;x;x;99;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;742;x;x;74
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074074;Sch�nberg, Stadt;4;4;3966;1811;45,7;2,4;97,6;18,1;19,1;20,8;8,9;10,9;2,6;0,8;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;1,9;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;14,1;x;x;1,4
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074076;Selmsdorf;2;2;2406;1227;51,0;138;3473;532;227;1400;430;474;117;32;42;x;x;x;x;x;x;x;x;x;x;x;x;x;90;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;83;x;x;40
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074076;Selmsdorf;2;2;2406;1227;51,0;3,8;96,2;15,3;6,5;40,3;12,4;13,6;3,4;0,9;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;2,6;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;2,4;x;x;1,2
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074094;Siemz-Niendorf;2;2;515;272;52,8;18;792;234;54;96;84;98;26;4;11;x;x;x;x;x;x;x;x;x;x;x;x;x;17;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;162;x;x;6
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074094;Siemz-Niendorf;2;2;515;272;52,8;2,2;97,8;29,5;6,8;12,1;10,6;12,4;3,3;0,5;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;2,1;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;20,5;x;x;0,8
05.06.2019 13:48:38;A;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074759;Briefwahl Sch�nberger Land;1;1;0;1392;x;21;4121;884;552;1207;520;258;108;5;44;x;x;x;x;x;x;x;x;x;x;x;x;x;89;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;400;x;x;43
05.06.2019 13:48:38;P;74;Nordwestmecklenburg;5459;Sch�nberger Land;13074759;Briefwahl Sch�nberger Land;1;1;0;1392;x;0,5;99,5;21,5;13,4;29,3;12,6;6,3;2,6;0,1;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;9,7;x;x;1,0
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;501;Greifswald, Hansestadt;13075039;Hansestadt Greifswald;55;55;47559;26682;56,1;1080;77925;15673;12134;8275;14956;9610;3523;358;x;x;x;x;x;x;x;x;x;x;165;3888;x;x;1047;x;x;223;x;x;x;x;3570;x;4041;x;x;x;x;x;x;x;x;x;462
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;501;Greifswald, Hansestadt;13075039;Hansestadt Greifswald;55;55;47559;26682;56,1;1,4;98,6;20,1;15,6;10,6;19,2;12,3;4,5;0,5;x;x;x;x;x;x;x;x;x;x;0,2;5,0;x;x;1,3;x;x;0,3;x;x;x;x;4,6;x;5,2;x;x;x;x;x;x;x;x;x;0,6
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;511;Anklam, Stadt;13075005;Anklam, Stadt;12;12;10714;5309;49,6;301;15452;4368;1629;1221;446;1794;694;1097;x;x;x;x;x;x;x;x;x;x;12;40;x;x;751;x;x;32;x;x;x;x;3004;x;275;x;x;x;x;x;9;x;x;x;80
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;511;Anklam, Stadt;13075005;Anklam, Stadt;12;12;10714;5309;49,6;1,9;98,1;28,3;10,5;7,9;2,9;11,6;4,5;7,1;x;x;x;x;x;x;x;x;x;x;0,1;0,3;x;x;4,9;x;x;0,2;x;x;x;x;19,4;x;1,8;x;x;x;x;x;0,1;x;x;x;0,5
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;512;Heringsdorf;13075049;Heringsdorf;6;6;7515;4395;58,5;590;12595;4267;1388;1096;725;2580;273;738;x;x;x;x;x;x;x;x;x;x;11;47;x;x;305;x;x;39;x;x;x;x;605;x;312;x;x;x;x;x;x;x;x;x;209
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;512;Heringsdorf;13075049;Heringsdorf;6;6;7515;4395;58,5;4,5;95,5;33,9;11,0;8,7;5,8;20,5;2,2;5,9;x;x;x;x;x;x;x;x;x;x;0,1;0,4;x;x;2,4;x;x;0,3;x;x;x;x;4,8;x;2,5;x;x;x;x;x;x;x;x;x;1,7
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;513;Pasewalk, Stadt;13075105;Pasewalk, Stadt;8;8;9004;3910;43,4;288;11023;4247;1527;1543;406;1665;175;574;x;x;x;x;x;x;x;x;x;x;5;32;x;x;161;x;x;101;x;x;x;x;266;x;296;x;x;x;x;x;1;x;x;x;24
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;513;Pasewalk, Stadt;13075105;Pasewalk, Stadt;8;8;9004;3910;43,4;2,5;97,5;38,5;13,9;14,0;3,7;15,1;1,6;5,2;x;x;x;x;x;x;x;x;x;x;0,0;0,3;x;x;1,5;x;x;0,9;x;x;x;x;2,4;x;2,7;x;x;x;x;x;0,0;x;x;x;0,2
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;514;Strasburg (Uckermark), Stadt;13075130;Strasburg (Uckermark), Stadt;6;6;4090;1970;48,2;204;5545;1922;588;1244;153;911;76;107;x;x;x;x;x;x;x;x;x;x;15;17;x;x;72;x;x;76;x;x;x;x;181;x;138;x;x;x;x;x;x;x;x;x;45
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;514;Strasburg (Uckermark), Stadt;13075130;Strasburg (Uckermark), Stadt;6;6;4090;1970;48,2;3,5;96,5;34,7;10,6;22,4;2,8;16,4;1,4;1,9;x;x;x;x;x;x;x;x;x;x;0,3;0,3;x;x;1,3;x;x;1,4;x;x;x;x;3,3;x;2,5;x;x;x;x;x;x;x;x;x;0,8
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;515;Ueckerm�nde, Stadt;13075136;Ueckerm�nde, Stadt;11;11;7785;3893;50,0;262;11014;3744;1423;1811;369;1619;362;677;x;x;x;x;x;x;x;x;x;x;7;14;x;x;374;x;x;40;x;x;x;x;234;x;305;x;x;x;x;x;1;x;x;x;34
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;515;Ueckerm�nde, Stadt;13075136;Ueckerm�nde, Stadt;11;11;7785;3893;50,0;2,3;97,7;34,0;12,9;16,4;3,4;14,7;3,3;6,1;x;x;x;x;x;x;x;x;x;x;0,1;0,1;x;x;3,4;x;x;0,4;x;x;x;x;2,1;x;2,8;x;x;x;x;x;0,0;x;x;x;0,3
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075021;Buggenhagen;1;1;180;133;73,9;9;385;61;25;85;100;70;4;5;x;x;x;x;x;x;x;x;x;x;5;0;x;x;3;x;x;0;x;x;x;x;7;x;10;x;x;x;x;x;x;x;x;x;10
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075021;Buggenhagen;1;1;180;133;73,9;2,3;97,7;15,8;6,5;22,1;26,0;18,2;1,0;1,3;x;x;x;x;x;x;x;x;x;x;1,3;0,0;x;x;0,8;x;x;0,0;x;x;x;x;1,8;x;2,6;x;x;x;x;x;x;x;x;x;2,6
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075072;Krummin;1;1;218;173;79,4;12;505;178;40;17;33;151;9;3;x;x;x;x;x;x;x;x;x;x;0;0;x;x;8;x;x;0;x;x;x;x;46;x;9;x;x;x;x;x;x;x;x;x;11
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075072;Krummin;1;1;218;173;79,4;2,3;97,7;35,2;7,9;3,4;6,5;29,9;1,8;0,6;x;x;x;x;x;x;x;x;x;x;0,0;0,0;x;x;1,6;x;x;0,0;x;x;x;x;9,1;x;1,8;x;x;x;x;x;x;x;x;x;2,2
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075074;Lassan, Stadt;2;2;1314;948;72,1;33;2735;1006;227;98;268;349;40;245;x;x;x;x;x;x;x;x;x;x;11;3;x;x;363;x;x;1;x;x;x;x;67;x;19;x;x;x;x;x;x;x;x;x;38
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075074;Lassan, Stadt;2;2;1314;948;72,1;1,2;98,8;36,8;8,3;3,6;9,8;12,8;1,5;9,0;x;x;x;x;x;x;x;x;x;x;0,4;0,1;x;x;13,3;x;x;0,0;x;x;x;x;2,4;x;0,7;x;x;x;x;x;x;x;x;x;1,4
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075087;L�tow;1;1;341;261;76,5;18;740;235;42;26;42;217;25;15;x;x;x;x;x;x;x;x;x;x;0;0;x;x;6;x;x;0;x;x;x;x;87;x;17;x;x;x;x;x;x;x;x;x;28
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075087;L�tow;1;1;341;261;76,5;2,4;97,6;31,8;5,7;3,5;5,7;29,3;3,4;2,0;x;x;x;x;x;x;x;x;x;x;0,0;0,0;x;x;0,8;x;x;0,0;x;x;x;x;11,8;x;2,3;x;x;x;x;x;x;x;x;x;3,8
05.06.2019 13:48:38;A;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075124;Sauzin;1;1;379;286;75,5;6;842;250;37;34;42;281;25;11;x;x;x;x;x;x;x;x;x;x;1;0;x;x;17;x;x;1;x;x;x;x;92;x;20;x;x;x;x;x;x;x;x;x;31
05.06.2019 13:48:38;P;75;Vorpommern-Greifswald;5551;Am Peenestrom;13075124;Sauzin;1;1;379;286;75,5;0,7;99,3;29,7;4,4;4,0;5,0;33,4;3,0;1,3;x;x;x;x;x;x;x;x;x;x;0,1;0,0;x;x;2,0;x;x;0,1;x;x;x;x;10,9;x;2,4;x;x;x;x;x;x;x;x;x;3,7
