Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;erf. Wahlbezirke;Wahlberechtigte;Waehler;Wahlbeteiligung;ungueltige Stimmen;gueltige Stimmen;CDU;SPD;DIE LINKE;GRÜNE;NPD;FDP;PIRATEN;AUF;RENTNER;[ASK];AB gegen WK- Ausbau;AWD;Allianz Bauern u. LR;AfD;AfL;AL;AUFBRUCH 09;Bauernverband;BFR;B�rger f�r Stralsund;BBG;BG;Freie W�hler LUP;Freie W�hler MSP;Freie W�hler LRO;Freie W�hler NWM;GRAUE;KfV;LUL;UB;UFR;UBL 94;Rostocker Bund;WG BV-LR;WGB;WG B;WGW;WGLR;WG Upahl-Hanshagen;WG "W�bbelin";Adomeit;WIR;Einzelbewerber
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1595;814;51,0;66;2340;1675;127;175;36;43;110;6;x;x;x;46;x;x;81;x;x;x;x;x;x;x;x;x;28;x;x;x;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;1
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1595;814;51,0;2,7;97,3;71,6;5,4;7,5;1,5;1,8;4,7;0,3;x;x;x;2,0;x;x;3,5;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;0,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;477;269;56,4;63;731;177;193;102;65;19;35;13;x;x;x;4;x;x;50;x;x;x;x;x;x;x;x;x;68;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;1
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;477;269;56,4;7,9;92,1;24,2;26,4;14,0;8,9;2,6;4,8;1,8;x;x;x;0,5;x;x;6,8;x;x;x;x;x;x;x;x;x;9,3;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;0,1
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;F�nfseen;5;5;932;639;68,6;48;1834;422;226;213;94;58;40;16;x;x;x;357;x;x;27;x;x;x;x;x;x;x;x;x;376;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;F�nfseen;5;5;932;639;68,6;2,6;97,4;23,0;12,3;11,6;5,1;3,2;2,2;0,9;x;x;x;19,5;x;x;1,5;x;x;x;x;x;x;x;x;x;20,5;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;0,2
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;G�hren-Lebbin;1;1;500;240;48,0;9;651;254;96;90;58;17;29;2;x;x;x;4;x;x;35;x;x;x;x;x;x;x;x;x;61;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;1
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;G�hren-Lebbin;1;1;500;240;48,0;1,4;98,6;39,0;14,7;13,8;8,9;2,6;4,5;0,3;x;x;x;0,6;x;x;5,4;x;x;x;x;x;x;x;x;x;9,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;0,2
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;6;6;5644;2614;46,3;219;7254;1526;1141;1282;1869;311;320;76;x;x;x;61;x;x;172;x;x;x;x;x;x;x;x;x;473;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;15
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;6;6;5644;2614;46,3;2,9;97,1;21,0;15,7;17,7;25,8;4,3;4,4;1,0;x;x;x;0,8;x;x;2,4;x;x;x;x;x;x;x;x;x;6,5;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;0,2
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner H�tte;1;1;577;325;56,3;27;927;190;82;122;46;18;17;3;x;x;x;0;x;x;13;x;x;x;x;x;x;x;x;x;435;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;0
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner H�tte;1;1;577;325;56,3;2,8;97,2;20,5;8,8;13,2;5,0;1,9;1,8;0,3;x;x;x;0,0;x;x;1,4;x;x;x;x;x;x;x;x;x;46,9;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;0,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;257;149;58,0;54;384;147;32;57;39;36;17;8;x;x;x;0;x;x;7;x;x;x;x;x;x;x;x;x;41;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;0
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;257;149;58,0;12,3;87,7;38,3;8,3;14,8;10,2;9,4;4,4;2,1;x;x;x;0,0;x;x;1,8;x;x;x;x;x;x;x;x;x;10,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;0,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;308;175;56,8;18;500;156;76;59;24;6;13;1;x;x;x;2;x;x;19;x;x;x;x;x;x;x;x;x;144;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;0
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;308;175;56,8;3,5;96,5;31,2;15,2;11,8;4,8;1,2;2,6;0,2;x;x;x;0,4;x;x;3,8;x;x;x;x;x;x;x;x;x;28,8;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;0,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;406;275;67,7;27;780;278;80;84;51;27;15;14;x;x;x;27;x;x;14;x;x;x;x;x;x;x;x;x;190;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;0
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;406;275;67,7;3,3;96,7;35,6;10,3;10,8;6,5;3,5;1,9;1,8;x;x;x;3,5;x;x;1,8;x;x;x;x;x;x;x;x;x;24,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;0,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;193;181;93,8;42;450;139;101;57;33;9;12;6;x;x;x;8;x;x;60;x;x;x;x;x;x;x;x;x;24;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;1
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;193;181;93,8;8,5;91,5;30,9;22,4;12,7;7,3;2,0;2,7;1,3;x;x;x;1,8;x;x;13,3;x;x;x;x;x;x;x;x;x;5,3;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;0,2
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;4;4;3629;1928;53,1;232;5448;1836;916;706;213;130;1367;55;x;x;x;18;x;x;132;x;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;55
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;4;4;3629;1928;53,1;4,1;95,9;33,7;16,8;13,0;3,9;2,4;25,1;1,0;x;x;x;0,3;x;x;2,4;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;1,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;279;194;69,5;15;551;213;89;98;67;15;27;4;x;x;x;4;x;x;20;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;13
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;279;194;69,5;2,7;97,3;38,7;16,2;17,8;12,2;2,7;4,9;0,7;x;x;x;0,7;x;x;3,6;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;2,4
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2627;1324;50,4;218;3665;1234;657;768;299;75;352;37;x;x;x;15;x;x;122;x;x;x;x;x;x;x;x;x;26;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;72
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2627;1324;50,4;5,6;94,4;33,7;17,9;21,0;8,2;2,0;9,6;1,0;x;x;x;0,4;x;x;3,3;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;2,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;641;383;59,8;30;1103;442;115;182;176;30;36;16;x;x;x;7;x;x;66;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;30
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;641;383;59,8;2,6;97,4;40,1;10,4;16,5;16,0;2,7;3,3;1,5;x;x;x;0,6;x;x;6,0;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;2,7
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1389;733;52,8;94;1998;446;420;659;95;86;46;39;x;x;x;14;x;x;97;x;x;x;x;x;x;x;x;x;19;x;x;x;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;65
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1389;733;52,8;4,5;95,5;22,3;21,0;33,0;4,8;4,3;2,3;2,0;x;x;x;0,7;x;x;4,9;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;3,3
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;680;477;70,1;17;1130;326;199;284;109;42;20;7;x;x;x;7;x;x;53;x;x;x;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;69
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;680;477;70,1;1,5;98,5;28,8;17,6;25,1;9,6;3,7;1,8;0,6;x;x;x;0,6;x;x;4,7;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;6,1
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;731;399;54,6;6;955;235;163;192;130;56;22;19;x;x;x;9;x;x;80;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;43
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;731;399;54,6;0,6;99,4;24,6;17,1;20,1;13,6;5,9;2,3;2,0;x;x;x;0,9;x;x;8,4;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;4,5
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;188;169;89,9;0;502;115;87;152;19;28;3;1;x;x;x;0;x;x;83;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;13
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;188;169;89,9;0,0;100,0;22,9;17,3;30,3;3,8;5,6;0,6;0,2;x;x;x;0,0;x;x;16,5;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;2,6
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Gr�now;1;1;257;185;72,0;6;528;161;132;106;41;21;7;6;x;x;x;6;x;x;34;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;7
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Gr�now;1;1;257;185;72,0;1,1;98,9;30,5;25,0;20,1;7,8;4,0;1,3;1,1;x;x;x;1,1;x;x;6,4;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;1,3
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071066;Hohenzieritz;1;1;409;216;52,8;15;625;219;91;142;49;6;25;12;x;x;x;4;x;x;29;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;43
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071066;Hohenzieritz;1;1;409;216;52,8;2,3;97,7;35,0;14,6;22,7;7,8;1,0;4,0;1,9;x;x;x;0,6;x;x;4,6;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;6,9
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071075;Klein Vielen;1;1;573;374;65,3;20;1043;390;171;189;70;44;33;19;x;x;x;6;x;x;53;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;55
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071075;Klein Vielen;1;1;573;374;65,3;1,9;98,1;37,4;16,4;18,1;6,7;4,2;3,2;1,8;x;x;x;0,6;x;x;5,1;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;5,3
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071080;Kratzeburg;1;1;444;262;59,0;42;744;203;130;172;67;36;19;10;x;x;x;8;x;x;49;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;41
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071080;Kratzeburg;1;1;444;262;59,0;5,3;94,7;27,3;17,5;23,1;9,0;4,8;2,6;1,3;x;x;x;1,1;x;x;6,6;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;5,5
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071100;M�llenbeck;1;1;599;281;46,9;33;802;250;117;137;45;75;8;21;x;x;x;41;x;x;76;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;10;x;x;x;x;17
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071100;M�llenbeck;1;1;599;281;46,9;4,0;96,0;31,2;14,6;17,1;5,6;9,4;1,0;2,6;x;x;x;5,1;x;x;9,5;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;2,1
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071147;Userin;1;1;572;412;72,0;54;1170;260;177;486;66;9;44;13;x;x;x;6;x;x;30;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;71
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071147;Userin;1;1;572;412;72,0;4,4;95,6;22,2;15,1;41,5;5,6;0,8;3,8;1,1;x;x;x;0,5;x;x;2,6;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;6,1
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071162;Wokuhl-Dabelow;1;1;526;361;68,6;12;1062;245;232;310;38;41;30;21;x;x;x;15;x;x;77;x;x;x;x;x;x;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;33
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071162;Wokuhl-Dabelow;1;1;526;361;68,6;1,1;98,9;23,1;21,8;29,2;3,6;3,9;2,8;2,0;x;x;x;1,4;x;x;7,3;x;x;x;x;x;x;x;x;x;1,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;3,1
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071009;Beseritz;1;1;106;98;92,5;3;285;164;28;55;4;10;8;2;x;x;x;3;x;x;6;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;1
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071009;Beseritz;1;1;106;98;92,5;1,0;99,0;57,5;9,8;19,3;1,4;3,5;2,8;0,7;x;x;x;1,1;x;x;2,1;x;x;x;x;x;x;x;x;x;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;0,4
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071010;Blankenhof;1;1;614;305;49,7;12;884;299;139;238;35;25;38;14;x;x;x;36;x;x;46;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071010;Blankenhof;1;1;614;305;49,7;1,3;98,7;33,8;15,7;26,9;4,0;2,8;4,3;1,6;x;x;x;4,1;x;x;5,2;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;0,5
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071019;Brunn;4;4;891;514;57,7;33;1449;785;149;225;37;55;63;17;x;x;x;29;x;x;63;x;x;x;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;15;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071019;Brunn;4;4;891;514;57,7;2,2;97,8;54,2;10,3;15,5;2,6;3,8;4,3;1,2;x;x;x;2,0;x;x;4,3;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;0,3
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071104;Neddemin;1;1;278;163;58,6;15;450;156;55;115;18;36;18;0;x;x;x;10;x;x;24;x;x;x;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071104;Neddemin;1;1;278;163;58,6;3,2;96,8;34,7;12,2;25,6;4,0;8,0;4,0;0,0;x;x;x;2,2;x;x;5,3;x;x;x;x;x;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;0,9
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071108;Neuenkirchen;2;2;966;553;57,2;9;1616;880;168;294;60;29;36;17;x;x;x;11;x;x;111;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071108;Neuenkirchen;2;2;966;553;57,2;0,6;99,4;54,5;10,4;18,2;3,7;1,8;2,2;1,1;x;x;x;0,7;x;x;6,9;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;0,2
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071111;Neverin;1;1;897;559;62,3;59;1615;786;203;268;75;39;131;18;x;x;x;15;x;x;52;x;x;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;12
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071111;Neverin;1;1;897;559;62,3;3,5;96,5;48,7;12,6;16,6;4,6;2,4;8,1;1,1;x;x;x;0,9;x;x;3,2;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;0,7
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071140;Sponholz;2;2;623;331;53,1;24;936;437;113;162;30;71;12;19;x;x;x;15;x;x;57;x;x;x;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;3
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071140;Sponholz;2;2;623;331;53,1;2,5;97,5;46,7;12,1;17,3;3,2;7,6;1,3;2,0;x;x;x;1,6;x;x;6,1;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;0,3
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071141;Staven;2;2;369;236;64,0;24;671;366;64;111;20;35;22;5;x;x;x;14;x;x;22;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071141;Staven;2;2;369;236;64,0;3,5;96,5;54,5;9,5;16,5;3,0;5,2;3,3;0,7;x;x;x;2,1;x;x;3,3;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;0,6
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071145;Trollenhagen;1;1;784;473;60,3;6;1398;739;158;254;38;43;36;21;x;x;x;10;x;x;78;x;x;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;6
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071145;Trollenhagen;1;1;784;473;60,3;0,4;99,6;52,9;11,3;18,2;2,7;3,1;2,6;1,5;x;x;x;0,7;x;x;5,6;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;0,4
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071161;Woggersin;1;1;433;256;59,1;24;716;268;68;139;33;21;131;2;x;x;x;7;x;x;39;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;4
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071161;Woggersin;1;1;433;256;59,1;3,2;96,8;37,4;9,5;19,4;4,6;2,9;18,3;0,3;x;x;x;1,0;x;x;5,4;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;0,6
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071166;Wulkenzin;2;2;1297;881;67,9;79;2497;904;385;605;211;37;97;40;x;x;x;23;x;x;165;x;x;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;14
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071166;Wulkenzin;2;2;1297;881;67,9;3,1;96,9;36,2;15,4;24,2;8,5;1,5;3,9;1,6;x;x;x;0,9;x;x;6,6;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;0,6
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071170;Zirzow;1;1;293;196;66,9;21;552;237;75;68;46;44;7;3;x;x;x;31;x;x;33;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;1
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071170;Zirzow;1;1;293;196;66,9;3,7;96,3;42,9;13,6;12,3;8,3;8,0;1,3;0,5;x;x;x;5,6;x;x;6,0;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;0,2
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071005;Ankershagen;2;2;500;322;64,4;51;884;299;230;153;42;17;23;15;x;x;x;40;x;x;25;x;x;x;x;x;x;x;x;x;36;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;0
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071005;Ankershagen;2;2;500;322;64,4;5,5;94,5;33,8;26,0;17,3;4,8;1,9;2,6;1,7;x;x;x;4,5;x;x;2,8;x;x;x;x;x;x;x;x;x;4,1;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;0,0
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071101;M�llenhagen;3;3;1327;756;57,0;87;2112;915;451;294;65;88;29;30;x;x;x;76;x;x;34;x;x;x;x;x;x;x;x;x;99;x;x;x;x;x;x;x;x;x;x;x;x;x;17;x;x;x;x;14
03.06.2014 08:19:06;P;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071101;M�llenhagen;3;3;1327;756;57,0;4,0;96,0;43,3;21,4;13,9;3,1;4,2;1,4;1,4;x;x;x;3,6;x;x;1,6;x;x;x;x;x;x;x;x;x;4,7;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;0,7
03.06.2014 08:19:06;A;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071115;Penzlin, Stadt;8;8;3635;1688;46,4;87;4903;1297;1866;501;146;122;180;60;x;x;x;373;x;x;236;x;x;x;x;x;x;x;x;x;84;x;x;x;x;x;x;x;x;x;x;x;x;x;20;x;x;x;x;18
