Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DEBE010,SO2,1990,30.0,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE011,SO2,1990,277.833,ug/m3,Traffic,suburban,BE,Berlin,Berlin
DEBE011,SO2,1990,526.0,ug/m3,Traffic,suburban,BE,Berlin,Berlin
DEBW012,NO2,1990,43.5,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEHE016,SO2,1990,18.063,ug/m3,Background,suburban,HE,Wiesbaden,Wiesbaden
DEHE021,O3,1990,105.714,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEHE021,NO2,1990,47.355,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEHE017,NO2,1990,45.362,ug/m3,Background,urban,HE,Offenbach am Main,Offenbach am Main
DEHE012,SO2,1990,143.978,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE012,O3,1990,8601.0,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE016,SO2,1990,73.674,ug/m3,Background,suburban,HE,Wiesbaden,Wiesbaden
DEHE017,SO2,1990,93.977,ug/m3,Background,urban,HE,Offenbach am Main,Offenbach am Main
DEHE017,SO2,1990,12.957,ug/m3,Background,urban,HE,Offenbach am Main,Offenbach am Main
DEHE014,O3,1990,7383.0,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE014,O3,1990,6.0,count,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEBE001,SO2,1990,12.0,count,Background,suburban,BE,Berlin,Berlin
DEHE014,NO2,1990,0.0,count,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE030,SO2,1990,100.174,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEBW051,SO2,1990,19.039,ug/m3,Background,urban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBY003,SO2,1990,79.583,ug/m3,Background,urban,BY,Aschaffenburg (Kreisfreie Stadt),Aschaffenburg
DEBW051,SO2,1990,0.0,count,Background,urban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBY003,SO2,1990,0.0,count,Background,urban,BY,Aschaffenburg (Kreisfreie Stadt),Aschaffenburg
DEBY068,SO2,1990,111.917,ug/m3,Traffic,urban,BY,Schweinfurt (Kreisfreie Stadt),Schweinfurt
DEBY068,SO2,1990,219.0,ug/m3,Traffic,urban,BY,Schweinfurt (Kreisfreie Stadt),Schweinfurt
DEBY008,O3,1990,158.5,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBW001,SO2,1990,97.2,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBY008,O3,1990,90.667,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY046,SO2,1990,60.042,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DEBW012,O3,1990,35.08,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW036,SO2,1990,83.8,ug/m3,Background,urban,BW,Tübingen,Tübingen
DEBW036,SO2,1990,85.4,ug/m3,Background,urban,BW,Tübingen,Tübingen
DEBW039,SO2,1990,0.0,count,Background,suburban,BW,Schwarzwald-Baar-Kreis,Villingen-Schwenningen
DEBW039,SO2,1990,6.25,ug/m3,Background,suburban,BW,Schwarzwald-Baar-Kreis,Villingen-Schwenningen
DEBW002,O3,1990,7882.0,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW002,O3,1990,110.919,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBW002,NO2,1990,47.691,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEHH010,NO2,1990,37.214,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEBW002,O3,1990,196.05,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBY054,SO2,1990,84.833,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg
DEBY054,SO2,1990,144.0,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg
DEHH014,SO2,1990,28.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEBE001,SO2,1990,20.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEHE035,SO2,1990,16.223,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE035,SO2,1990,0.0,count,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHH018,SO2,1990,5.0,count,Background,suburban,HH,Hamburg,Hamburg
DEHE035,NO2,1990,223.5,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHH019,SO2,1990,123.583,ug/m3,Industrial,urban,HH,Hamburg,Hamburg
DEHH019,NO2,1990,34.0,ug/m3,Industrial,urban,HH,Hamburg,Hamburg
DEBE013,SO2,1990,40.658,ug/m3,Background,rural,BE,Berlin,Berlin
DEHH020,NO2,1990,128.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEBE014,SO2,1990,31.0,count,Traffic,urban,BE,Berlin,Berlin
DEBE006,SO2,1990,49.432,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE014,O3,1990,1126.0,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE014,O3,1990,68.167,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE007,SO2,1990,27.333,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE014,NO2,1990,150.0,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE014,NO2,1990,40.0,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEHE008,SO2,1990,16.841,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBW033,SO2,1990,0.0,count,Traffic,urban,BW,Pforzheim,Pforzheim
DEHE008,SO2,1990,16.5,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBE015,SO2,1990,27.0,count,Traffic,urban,BE,Berlin,Berlin
DEBY041,SO2,1990,78.0,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DEHE014,O3,1990,1312.0,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEBW033,SO2,1990,56.857,ug/m3,Traffic,urban,BW,Pforzheim,Pforzheim
DEBY042,SO2,1990,0.0,count,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEHE010,O3,1990,155.188,ug/m3,Background,urban,HE,Gießen,Gießen
DEBY044,SO2,1990,74.458,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DEHE031,O3,1990,80.795,ug/m3,Traffic,urban,HE,Fulda,Fulda
DEBY045,SO2,1990,9.427,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEHE017,SO2,1990,16.73,ug/m3,Background,urban,HE,Offenbach am Main,Offenbach am Main
DEHE017,SO2,1990,59.659,ug/m3,Background,urban,HE,Offenbach am Main,Offenbach am Main
DEBW036,NO2,1990,37.2,ug/m3,Background,urban,BW,Tübingen,Tübingen
DEBY057,NO2,1990,42.217,ug/m3,Background,urban,BY,Nürnberg,Nürnberg
DEBY058,SO2,1990,12.0,ug/m3,Background,urban,BY,Nürnberg,Nürnberg
DEBE001,SO2,1990,23.522,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE001,SO2,1990,312.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBY056,SO2,1990,3.0,count,Traffic,urban,BY,Fürth (Kreisfreie Stadt),Fürth
DEBY056,SO2,1990,256.0,ug/m3,Traffic,urban,BY,Fürth (Kreisfreie Stadt),Fürth
DEBY056,SO2,1990,18.0,ug/m3,Traffic,urban,BY,Fürth (Kreisfreie Stadt),Fürth
DEBY057,SO2,1990,14.327,ug/m3,Background,urban,BY,Nürnberg,Nürnberg
DEBW007,SO2,1990,113.55,ug/m3,Background,urban,BW,Mannheim,Mannheim
DEBY059,NO2,1990,150.0,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg
DEBY059,NO2,1990,110.0,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg
DEBY061,SO2,1990,13.582,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau
DEBY061,SO2,1990,70.875,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau
DEBY039,SO2,1990,61.333,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DENW072,SO2,1990,76.3,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW072,SO2,1990,33.0,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DEST019,SO2,1990,720.0,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DEST019,SO2,1990,40.0,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DEST019,SO2,1990,249.0,count,Background,urban,ST,Halle (Saale),Halle (Saale)
DESL011,SO2,1990,84.875,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Saarbrücken
DENW072,SO2,1990,122.0,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW043,SO2,1990,33.984,ug/m3,Traffic,urban,NW,Essen,Essen
DENW053,SO2,1990,112.0,ug/m3,Background,urban,NW,Köln,Köln
DESH009,SO2,1990,20.0,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DEHH002,NO2,1990,200.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH004,SO2,1990,234.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH004,SO2,1990,12.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBY039,SO2,1990,8.0,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DEHE016,SO2,1990,0.0,count,Background,suburban,HE,Wiesbaden,Wiesbaden
DEHE016,SO2,1990,107.0,ug/m3,Background,suburban,HE,Wiesbaden,Wiesbaden
DEHH005,NO2,1990,195.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBW025,NO2,1990,100.357,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBW025,NO2,1990,42.593,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBY008,O3,1990,2245.0,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHH007,SO2,1990,172.917,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE021,SO2,1990,0.0,count,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEBW051,NO2,1990,47.962,ug/m3,Background,urban,BW,Heilbronn (Stadtkreis),Heilbronn
DEHE021,NO2,1990,139.0,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEBE001,O3,1990,66.81,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE005,SO2,1990,271.375,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE005,SO2,1990,319.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE007,SO2,1990,13.0,count,Background,suburban,BE,Berlin,Berlin
DEBE008,SO2,1990,273.708,ug/m3,Background,suburban,BE,Berlin,Berlin
DESH010,SO2,1990,258.0,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DENW025,SO2,1990,59.696,ug/m3,Background,urban,NW,Essen,Essen
DENW027,SO2,1990,80.174,ug/m3,Background,urban,NW,Bochum,Bochum
DENW027,SO2,1990,0.0,count,Background,urban,NW,Bochum,Bochum
DENW038,SO2,1990,29.017,ug/m3,Background,urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW053,SO2,1990,178.0,ug/m3,Background,urban,NW,Köln,Köln
DESH009,SO2,1990,27.867,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DESH009,SO2,1990,170.458,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DENW042,SO2,1990,17.783,ug/m3,Background,urban,NW,Krefeld,Krefeld
DENW042,SO2,1990,114.0,ug/m3,Background,urban,NW,Krefeld,Krefeld
DEBE008,SO2,1990,215.042,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE008,SO2,1990,25.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE009,SO2,1990,492.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE009,SO2,1990,20.0,count,Background,suburban,BE,Berlin,Berlin
DEBE010,SO2,1990,399.0,ug/m3,Background,urban,BE,Berlin,Berlin
DEHE016,NO2,1990,159.5,ug/m3,Background,suburban,HE,Wiesbaden,Wiesbaden
DEBE016,O3,1990,4036.0,ug/m3,Background,urban,BE,Berlin,Berlin
DEHE017,SO2,1990,102.0,ug/m3,Background,urban,HE,Offenbach am Main,Offenbach am Main
DEBE016,O3,1990,42.38,ug/m3,Background,urban,BE,Berlin,Berlin
DEBE017,SO2,1990,171.875,ug/m3,Background,suburban,BE,Berlin,Berlin
DENW042,NO2,1990,34.905,ug/m3,Background,urban,NW,Krefeld,Krefeld
DENW047,SO2,1990,57.167,ug/m3,Background,urban,NW,Rhein-Kreis Neuss,Neuss
DENW047,SO2,1990,0.0,count,Background,urban,NW,Rhein-Kreis Neuss,Neuss
DEST019,SO2,1990,1310.0,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DENW053,SO2,1990,20.0,ug/m3,Background,urban,NW,Köln,Köln
DENW072,SO2,1990,0.0,count,Traffic,urban,NW,Düsseldorf,Düsseldorf
DEST019,SO2,1990,87.299,ug/m3,Background,urban,ST,Halle (Saale),Halle (Saale)
DENW072,SO2,1990,35.75,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DEBY063,SO2,1990,0.0,count,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBE001,O3,1990,32.0,count,Background,suburban,BE,Berlin,Berlin
DEBE018,SO2,1990,277.5,ug/m3,Background,urban,BE,Berlin,Berlin
DEBW051,NO2,1990,48.431,ug/m3,Background,urban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBE003,SO2,1990,236.833,ug/m3,Background,suburban,BE,Berlin,Berlin
DENW022,SO2,1990,124.0,ug/m3,Background,suburban,NW,Gelsenkirchen,Gelsenkirchen
DEBW036,O3,1990,20.602,ug/m3,Background,urban,BW,Tübingen,Tübingen
DEBW036,O3,1990,191.543,ug/m3,Background,urban,BW,Tübingen,Tübingen
DEBW036,NO2,1990,166.9,ug/m3,Background,urban,BW,Tübingen,Tübingen
DENW023,SO2,1990,180.0,ug/m3,Background,suburban,NW,Herne,Herne
DEBE008,SO2,1990,28.542,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBY063,SO2,1990,104.542,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY063,SO2,1990,0.0,count,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY063,SO2,1990,115.0,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY006,SO2,1990,110.0,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY006,SO2,1990,77.0,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHB005,SO2,1990,194.0,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHB005,NO2,1990,122.0,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEBW081,NO2,1990,169.8,ug/m3,Background,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBY055,NO2,1990,195.0,ug/m3,Industrial,urban,BY,Nürnberg,Nürnberg
DEBY055,NO2,1990,130.0,ug/m3,Industrial,urban,BY,Nürnberg,Nürnberg
DEBE011,SO2,1990,61.838,ug/m3,Traffic,suburban,BE,Berlin,Berlin
DEBE011,SO2,1990,333.542,ug/m3,Traffic,suburban,BE,Berlin,Berlin
DEBY056,SO2,1990,278.0,ug/m3,Traffic,urban,BY,Fürth (Kreisfreie Stadt),Fürth
DEBW009,SO2,1990,17.683,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,SO2,1990,54.705,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg
DEBW009,SO2,1990,0.0,count,Traffic,urban,BW,Heidelberg,Heidelberg
DEBY015,SO2,1990,88.792,ug/m3,Background,urban,BY,Erlangen,Erlangen
DEBY016,SO2,1990,174.0,ug/m3,Background,suburban,BY,Erlangen,Erlangen
DEBY063,SO2,1990,84.917,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY063,SO2,1990,0.0,count,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY037,SO2,1990,93.0,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEHE001,SO2,1990,11.5,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY063,SO2,1990,115.0,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY006,SO2,1990,39.042,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY006,SO2,1990,10.958,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY037,SO2,1990,93.0,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEBY017,SO2,1990,73.542,ug/m3,Background,rural,BY,Erlangen,Erlangen
DEBY015,NO2,1990,0.0,count,Background,urban,BY,Erlangen,Erlangen
DEBW025,SO2,1990,63.243,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBW025,SO2,1990,0.0,count,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBE005,SO2,1990,26.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEHH002,NO2,1990,93.833,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH002,NO2,1990,0.0,count,Background,urban,HH,Hamburg,Hamburg
DEHH003,SO2,1990,15.318,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH003,NO2,1990,115.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEBY021,SO2,1990,6.917,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY021,SO2,1990,133.0,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY021,SO2,1990,0.0,count,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY021,SO2,1990,6.917,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY021,SO2,1990,0.0,count,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY021,SO2,1990,71.167,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY021,SO2,1990,312.0,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEBY063,SO2,1990,84.917,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEHH004,SO2,1990,20.791,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH004,NO2,1990,185.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH004,NO2,1990,28.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE006,SO2,1990,28.958,ug/m3,Background,suburban,BE,Berlin,Berlin
DEHH005,O3,1990,6619.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE006,SO2,1990,36.0,count,Background,suburban,BE,Berlin,Berlin
DEHH005,NO2,1990,116.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE010,SO2,1990,264.917,ug/m3,Background,urban,BE,Berlin,Berlin
DEBW038,SO2,1990,10.004,ug/m3,Traffic,urban,BW,Bodenseekreis,Friedrichshafen
DEBW039,SO2,1990,9.412,ug/m3,Background,suburban,BW,Schwarzwald-Baar-Kreis,Villingen-Schwenningen
DEBY063,SO2,1990,0.0,count,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY021,SO2,1990,10.802,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEHE020,SO2,1990,95.5,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,SO2,1990,98.5,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE001,NO2,1990,93.5,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE011,SO2,1990,14.587,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEBY063,SO2,1990,220.0,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY063,SO2,1990,16.649,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY063,SO2,1990,14.0,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY061,SO2,1990,46.417,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau
DEBW011,SO2,1990,0.0,count,Traffic,urban,BW,Stuttgart,Stuttgart
DEBY061,SO2,1990,250.0,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau
DEBE011,SO2,1990,416.0,ug/m3,Traffic,suburban,BE,Berlin,Berlin
DEBY018,SO2,1990,112.0,ug/m3,Background,suburban,BY,Erlangen,Erlangen
DENW023,SO2,1990,0.0,count,Background,suburban,NW,Herne,Herne
DENW023,NO2,1990,169.0,ug/m3,Background,suburban,NW,Herne,Herne
DEBY068,SO2,1990,134.0,ug/m3,Traffic,urban,BY,Schweinfurt (Kreisfreie Stadt),Schweinfurt
DEBW025,SO2,1990,19.033,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEHE012,SO2,1990,190.5,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEBY006,SO2,1990,39.042,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY006,SO2,1990,12.858,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHE005,SO2,1990,18.957,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE022,NO2,1990,197.5,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE001,SO2,1990,70.304,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,SO2,1990,112.5,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE022,NO2,1990,40.5,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE001,NO2,1990,43.229,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY055,NO2,1990,132.0,ug/m3,Industrial,urban,BY,Nürnberg,Nürnberg
DEHE012,SO2,1990,9.5,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DENW025,SO2,1990,0.0,count,Background,urban,NW,Essen,Essen
DEHE012,O3,1990,2762.0,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEBY041,SO2,1990,7.0,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DEBY042,SO2,1990,71.042,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DENW027,NO2,1990,41.609,ug/m3,Background,urban,NW,Bochum,Bochum
DEBW012,NO2,1990,222.7,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DEBW012,NO2,1990,4.0,count,Background,urban,BW,Stuttgart,Stuttgart
DEHE001,NO2,1990,41.0,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBW081,SO2,1990,0.0,count,Background,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEHE001,SO2,1990,98.159,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY006,SO2,1990,76.0,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHE020,SO2,1990,70.114,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,SO2,1990,5.0,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHB005,SO2,1990,108.333,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHB001,SO2,1990,0.0,count,Background,urban,HB,Bremen,Bremen
DEHE014,O3,1990,24.562,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEBY045,SO2,1990,6.625,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DENW028,O3,1990,8635.0,ug/m3,Background,suburban,NW,Essen,Essen
DEBW039,SO2,1990,0.0,count,Background,suburban,BW,Schwarzwald-Baar-Kreis,Villingen-Schwenningen
DEHH010,NO2,1990,36.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH011,NO2,1990,86.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH013,SO2,1990,11.625,ug/m3,Industrial,suburban,HH,Hamburg,Hamburg
DEBW014,O3,1990,130.075,ug/m3,Industrial,suburban,BW,Stuttgart,Stuttgart
DEHH013,SO2,1990,10.0,ug/m3,Industrial,suburban,HH,Hamburg,Hamburg
DEBW032,SO2,1990,110.035,ug/m3,Background,urban,BW,Pforzheim,Pforzheim
DEHE005,SO2,1990,18.957,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBY021,SO2,1990,133.0,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEHE001,SO2,1990,11.5,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY021,SO2,1990,10.802,ug/m3,Traffic,urban,BY,Ingolstadt,Ingolstadt
DEHE001,SO2,1990,0.0,count,Background,urban,HE,Darmstadt,Darmstadt
DEBY037,SO2,1990,96.708,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEHE009,NO2,1990,44.124,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE009,SO2,1990,155.0,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBW015,SO2,1990,100.783,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW032,O3,1990,36.925,ug/m3,Background,urban,BW,Pforzheim,Pforzheim
DEHH017,NO2,1990,86.25,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH018,SO2,1990,10.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE033,SO2,1990,462.0,ug/m3,Industrial,urban,BE,Berlin,Berlin
DEBE033,SO2,1990,320.0,ug/m3,Industrial,urban,BE,Berlin,Berlin
DEBE033,SO2,1990,320.0,ug/m3,Industrial,urban,BE,Berlin,Berlin
DEHH019,SO2,1990,347.0,ug/m3,Industrial,urban,HH,Hamburg,Hamburg
DEHH021,SO2,1990,148.375,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,SO2,1990,120.167,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBY039,NO2,1990,48.25,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München
DEHE009,NO2,1990,131.0,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB005,NO2,1990,30.0,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHE009,SO2,1990,84.229,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE009,NO2,1990,129.5,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE022,NO2,1990,106.114,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE022,NO2,1990,146.5,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEBY063,SO2,1990,115.0,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEHH020,SO2,1990,196.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
