Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Normalized Pollution Level
DEBE100,NO2,2018,38.612,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5310929510990692
DEBE104,NO2,2018,36.863,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5056155224402394
DEBE061,NO2,2018,43.437,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.601378024443182
DEBE032,NO2,2018,14.469,ug/m3,Background,Rural,BE,Berlin,Berlin,0.1794053809960815
DEBE027,NO2,2018,13.824,ug/m3,Background,Rural,BE,Berlin,Berlin,0.17000975979256797
DEBE082,NO2,2018,58.538,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.8213520954420311
DEBE062,NO2,2018,11.75,ug/m3,Background,Rural,BE,Berlin,Berlin,0.1397981033955338
DEBE085,NO2,2018,49.349,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6874972687147664
DEBE088,NO2,2018,41.265,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.569738816297397
DEBE087,NO2,2018,44.621,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6186251802648255
DEBE101,NO2,2018,42.89,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5934099549884194
DEBE105,NO2,2018,41.906,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.579076170082594
DEBE090,NO2,2018,50.067,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6979562703025536
DEBE092,NO2,2018,51.029,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7119695844076389
DEBE093,NO2,2018,46.757,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6497399816457632
DEBE095,NO2,2018,42.305,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5848883450596513
DEBE097,NO2,2018,46.445,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6451951230170869
DEBE089,NO2,2018,49.578,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6908330784133783
DEBE064,NO2,2018,45.036,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6246704249151481
DEBE018,NO2,2018,24.661,ug/m3,Background,Urban,BE,Berlin,Berlin,0.32787076286617434
DEBE067,NO2,2018,43.409,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6009701525149674
DEBE068,NO2,2018,24.333,ug/m3,Background,Urban,BE,Berlin,Berlin,0.32309283456423254
DEBE086,NO2,2018,48.768,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6790339262043147
DEBE104,NO2,2019,39.326,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6161187177174715
DEBE105,NO2,2019,35.856,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5592194802000492
DEBE115,NO2,2019,42.432,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6670492744117406
DEBE056,NO2,2019,10.992,ug/m3,Background,Rural,BE,Berlin,Berlin,0.1515126670492744
DEBE066,NO2,2019,18.188,ug/m3,Background,Urban,BE,Berlin,Berlin,0.26950889563007296
DEBE087,NO2,2019,40.143,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6295154546199885
DEBE090,NO2,2019,42.2,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6632450602607198
DEBE118,NO2,2019,46.105,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.727277199311306
DEBE092,NO2,2019,48.422,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7652701483971468
DEBE068,NO2,2019,22.931,ug/m3,Background,Urban,BE,Berlin,Berlin,0.34728211855374275
DEBE089,NO2,2019,43.746,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6885955562843322
DEBE116,NO2,2019,36.825,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5751086332704763
DEBE067,NO2,2019,33.703,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5239157169795852
DEBE086,NO2,2019,46.047,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7263261457735508
DEBE100,NO2,2019,32.589,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5056489300647701
DEBE101,NO2,2019,41.215,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6470935475936705
DEBE103,NO2,2019,33.316,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5175698942362876
DEBE109,NO2,2019,31.058,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.48054439616299094
DEBE010,NO2,2019,25.384,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3875051242108716
DEBE061,NO2,2019,38.503,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6026235959662212
DEBE106,NO2,2019,37.924,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5931294580634582
DEBE114,NO2,2019,45.713,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.720849389194064
DEBE034,NO2,2019,22.364,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3379847503484464
DEBE064,NO2,2019,42.73,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6719357218988274
DEBE062,NO2,2019,10.951,ug/m3,Background,Rural,BE,Berlin,Berlin,0.15084037058293023
DEBE111,NO2,2019,25.404,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.3878330737066492
DEBE113,NO2,2019,39.992,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6270394359268672
DEBE082,NO2,2019,47.987,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.758137246863983
DEBE083,NO2,2019,34.061,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5297860129540051
DEBE084,NO2,2019,42.313,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6650979749118636
DEBE093,NO2,2019,42.518,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6684594572435845
DEBE096,NO2,2019,40.732,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6391735672706402
DEBE102,NO2,2019,40.42,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.634057555136509
DEBE069,NO2,2019,38.775,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6070837091087972
DEBE018,NO2,2019,21.302,ug/m3,Background,Urban,BE,Berlin,Berlin,0.32057063212265313
DEBE085,NO2,2019,45.296,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7140116422071001
DEBE094,NO2,2019,40.123,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6291875051242108
DEBE097,NO2,2019,45.067,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.710256620480446
DEBE051,NO2,2019,13.713,ug/m3,Background,Suburban,BE,Berlin,Berlin,0.1961301959498237
DEBE091,NO2,2019,43.138,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6786258916126916
DEBE095,NO2,2019,37.52,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5865048782487498
DEBE098,NO2,2019,53.416,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.847159137492826
DEBE110,NO2,2019,24.772,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.37746986964007545
DEBE112,NO2,2019,31.487,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4875789128474215
DEBE027,NO2,2019,11.787,ug/m3,Background,Rural,BE,Berlin,Berlin,0.16454865950643602
DEBE065,NO2,2019,35.118,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5471181438058539
DEBE088,NO2,2019,37.379,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5841928343035172
DEBE032,NO2,2019,12.619,ug/m3,Background,Rural,BE,Berlin,Berlin,0.17819135853078624
DEBE107,NO2,2019,34.797,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5418545543986225
DEBE108,NO2,2019,34.33,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5341969336722144
DEBE117,NO2,2019,42.94,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6753791916044929
DEBE063,NO2,2019,40.396,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6336640157415758
DEBE112,NO2,2020,21.05,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.3711898294854384
DEBE010,NO2,2020,22.224,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3933340878225442
DEBE084,NO2,2020,36.707,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6665157688245058
DEBE096,NO2,2020,34.724,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6291119661988833
DEBE104,NO2,2020,32.418,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5856156631960163
DEBE106,NO2,2020,29.274,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5263128112267995
DEBE111,NO2,2020,20.217,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.35547759167043913
DEBE120,NO2,2020,25.632,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4576165685830693
DEBE032,NO2,2020,10.312,ug/m3,Background,Rural,BE,Berlin,Berlin,0.1686472008450279
DEBE067,NO2,2020,25.625,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4574845329711785
DEBE062,NO2,2020,9.169,ug/m3,Background,Rural,BE,Berlin,Berlin,0.14708767164629546
DEBE069,NO2,2020,34.324,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6215670740908404
DEBE086,NO2,2020,38.746,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7049758563452543
DEBE105,NO2,2020,29.068,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5224271917911575
DEBE116,NO2,2020,28.408,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5099781198128868
DEBE097,NO2,2020,37.729,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6857929681605552
DEBE115,NO2,2020,35.197,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6380338011166441
DEBE123,NO2,2020,29.625,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5329334540516071
DEBE100,NO2,2020,22.807,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4043307680700166
DEBE109,NO2,2020,25.648,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.457918364267391
DEBE085,NO2,2020,37.942,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6898106232080881
DEBE095,NO2,2020,30.838,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.555813339369247
DEBE101,NO2,2020,34.538,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6256035913686433
DEBE107,NO2,2020,28.094,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5040553795080731
DEBE118,NO2,2020,32.079,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.57922136713445
DEBE125,NO2,2020,30.93,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5575486645540969
DEBE056,NO2,2020,9.415,ug/m3,Background,Rural,BE,Berlin,Berlin,0.15172778029274178
DEBE061,NO2,2020,31.892,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.57569413007394
DEBE114,NO2,2020,37.449,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6805115436849253
DEBE124,NO2,2020,29.494,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.530462501886223
DEBE027,NO2,2020,10.186,ug/m3,Background,Rural,BE,Berlin,Berlin,0.16627055983099442
DEBE051,NO2,2020,12.412,ug/m3,Background,Suburban,BE,Berlin,Berlin,0.20825788441225293
DEBE034,NO2,2020,19.974,ug/m3,Background,Urban,BE,Berlin,Berlin,0.35089406971480314
DEBE065,NO2,2020,28.359,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5090538705296515
DEBE083,NO2,2020,26.204,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4684057642975706
DEBE088,NO2,2020,31.499,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5682812735777879
DEBE089,NO2,2020,36.529,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6631582918364268
DEBE090,NO2,2020,34.596,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6266976007243096
DEBE098,NO2,2020,44.635,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.8160555304059152
DEBE102,NO2,2020,34.002,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6154934359438661
DEBE108,NO2,2020,31.019,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5592274030481365
DEBE110,NO2,2020,19.615,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.34412252904783464
DEBE122,NO2,2020,28.051,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5032443036064584
DEBE063,NO2,2020,36.065,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6544062169910969
DEBE113,NO2,2020,32.702,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5909725365927267
DEBE121,NO2,2020,39.548,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7201033650218802
DEBE018,NO2,2020,18.434,ug/m3,Background,Urban,BE,Berlin,Berlin,0.32184623509883814
DEBE093,NO2,2020,32.116,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.579919269654444
DEBE117,NO2,2020,31.925,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5763165836728535
DEBE119,NO2,2020,33.696,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6097215934812131
DEBE064,NO2,2020,36.243,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6577636939791761
DEBE068,NO2,2020,18.212,ug/m3,Background,Urban,BE,Berlin,Berlin,0.31765881997887435
DEBE082,NO2,2020,33.275,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6017805945374981
DEBE087,NO2,2020,35.759,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6486343745284442
DEBE091,NO2,2020,36.998,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6720046778331069
DEBE092,NO2,2020,39.695,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7228761128715859
DEBE094,NO2,2020,37.222,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.676229817413611
DEBE103,NO2,2020,28.766,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.516730798249585
DEBE066,NO2,2020,15.502,ug/m3,Background,Urban,BE,Berlin,Berlin,0.26654217594688395
DEBE082,NO2,2021,31.434,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6108340666862226
DEBE084,NO2,2021,31.385,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6098758189107264
DEBE116,NO2,2021,23.943,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.46433949349760434
DEBE121,NO2,2021,39.986,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7780776376258921
DEBE125,NO2,2021,29.278,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5686711645643883
DEBE107,NO2,2021,28.308,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.549701769824973
DEBE110,NO2,2021,19.673,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.3808350444900752
DEBE118,NO2,2021,28.754,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5584237801896939
DEBE027,NO2,2021,10.433,ug/m3,Background,Rural,BE,Berlin,Berlin,0.2001368925393566
DEBE034,NO2,2021,19.272,ug/m3,Background,Urban,BE,Berlin,Berlin,0.37299305759264684
DEBE051,NO2,2021,11.057,ug/m3,Background,Suburban,BE,Berlin,Berlin,0.21233988461914538
DEBE064,NO2,2021,33.411,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6494964310159382
DEBE065,NO2,2021,27.688,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.537577002053388
DEBE085,NO2,2021,34.368,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6682115967536912
DEBE091,NO2,2021,33.941,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6598611518529384
DEBE103,NO2,2021,27.166,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5273687298327955
DEBE119,NO2,2021,35.53,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6909357582868877
DEBE068,NO2,2021,17.481,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3379681235944069
DEBE096,NO2,2021,33.163,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6446465239073041
DEBE100,NO2,2021,17.402,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.33642319350738237
DEBE101,NO2,2021,35.158,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6836608976239367
DEBE126,NO2,2021,24.782,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.48074704214334596
DEBE018,NO2,2021,17.649,ug/m3,Background,Urban,BE,Berlin,Berlin,0.34125354453896545
DEBE010,NO2,2021,21.287,ug/m3,Background,Urban,BE,Berlin,Berlin,0.41239855285029814
DEBE067,NO2,2021,22.68,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.43964016818226254
DEBE092,NO2,2021,37.832,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7359538476581597
DEBE095,NO2,2021,31.874,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6194387405886378
DEBE105,NO2,2021,26.78,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5198200840911312
DEBE089,NO2,2021,31.17,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6056712623447735
DEBE097,NO2,2021,35.976,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6996577686516084
DEBE113,NO2,2021,29.919,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5812066099540432
DEBE062,NO2,2021,8.912,ug/m3,Background,Rural,BE,Berlin,Berlin,0.17039209934487143
DEBE083,NO2,2021,23.839,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.46230566148430613
DEBE086,NO2,2021,35.024,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6810403832991102
DEBE088,NO2,2021,29.409,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5712330106580619
DEBE090,NO2,2021,31.661,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6152732961767868
DEBE032,NO2,2021,9.144,ug/m3,Background,Rural,BE,Berlin,Berlin,0.17492910922069033
DEBE102,NO2,2021,29.395,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5709592255793486
DEBE104,NO2,2021,28.051,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5446758580228805
DEBE115,NO2,2021,31.328,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6087611225188226
DEBE120,NO2,2021,25.701,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.49871907695316314
DEBE063,NO2,2021,34.906,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6787327662070988
DEBE087,NO2,2021,30.906,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6005084580033244
DEBE094,NO2,2021,32.437,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.630448811968319
DEBE106,NO2,2021,27.56,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5350738241908672
DEBE108,NO2,2021,30.483,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5922362374107754
DEBE112,NO2,2021,20.841,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4036765424855773
DEBE114,NO2,2021,32.489,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6314657279749681
DEBE122,NO2,2021,27.638,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5365991982008409
DEBE098,NO2,2021,47.212,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.9193898503960106
DEBE056,NO2,2021,9.801,ug/m3,Background,Rural,BE,Berlin,Berlin,0.18777745184316025
DEBE066,NO2,2021,15.303,ug/m3,Background,Urban,BE,Berlin,Berlin,0.29537498777745186
DEBE061,NO2,2021,29.862,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5800919135621393
DEBE093,NO2,2021,30.996,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6022685049379093
DEBE117,NO2,2021,30.132,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5853720543658941
DEBE123,NO2,2021,28.185,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5472963723477069
DEBE124,NO2,2021,28.61,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.555607705094358
DEBE069,NO2,2021,33.437,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6500048890192627
DEBE090,NO2,2022,31.94,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6427836890595815
DEBE092,NO2,2022,37.038,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7497743919074902
DEBE093,NO2,2022,30.649,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6156897311591009
DEBE100,NO2,2022,17.248,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.334445633696405
DEBE108,NO2,2022,29.819,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5982706877374131
DEBE112,NO2,2022,20.994,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4130621838863355
DEBE116,NO2,2022,24.519,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4870406514302503
DEBE118,NO2,2022,27.752,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5548909735776196
DEBE120,NO2,2022,22.468,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4439967260593087
DEBE066,NO2,2022,13.12,ug/m3,Background,Urban,BE,Berlin,Berlin,0.2478121261726374
DEBE069,NO2,2022,29.303,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5874414992969422
DEBE098,NO2,2022,46.438,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.9470503053579299
DEBE107,NO2,2022,25.365,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5047954836407899
DEBE123,NO2,2022,26.861,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5361917353984343
DEBE125,NO2,2022,27.548,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.550609666519759
DEBE062,NO2,2022,7.856,ug/m3,Background,Rural,BE,Berlin,Berlin,0.13733761464039118
DEBE091,NO2,2022,32.442,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6533190623098071
DEBE095,NO2,2022,28.655,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5738420533484438
DEBE102,NO2,2022,27.803,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5559613003420848
DEBE110,NO2,2022,18.565,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.36208524837876976
DEBE124,NO2,2022,25.54,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5084681735188565
DEBE027,NO2,2022,9.479,ug/m3,Background,Rural,BE,Berlin,Berlin,0.1713991899095469
DEBE010,NO2,2022,18.971,ug/m3,Background,Urban,BE,Berlin,Berlin,0.37060588889588447
DEBE034,NO2,2022,16.989,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3290100526768663
DEBE067,NO2,2022,19.557,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.38290415328758204
DEBE083,NO2,2022,22.335,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.441205481751978
DEBE087,NO2,2022,30.384,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6101282293437428
DEBE088,NO2,2022,28.922,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5794455287624084
DEBE097,NO2,2022,32.611,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6568658313920543
DEBE018,NO2,2022,15.922,ug/m3,Background,Urban,BE,Berlin,Berlin,0.306617137820311
DEBE103,NO2,2022,25.631,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5103779722554513
DEBE113,NO2,2022,27.643,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5526034124535667
DEBE117,NO2,2022,27.389,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5472727654305442
DEBE121,NO2,2022,36.662,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7418833553694726
DEBE068,NO2,2022,16.088,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3101009465046486
DEBE051,NO2,2022,10.266,ug/m3,Background,Suburban,BE,Berlin,Berlin,0.18791580096119542
DEBE065,NO2,2022,24.707,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.4909861696992591
DEBE082,NO2,2022,32.489,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6543054418770592
DEBE085,NO2,2022,30.909,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6211462989779428
DEBE094,NO2,2022,27.943,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5588994522445382
DEBE096,NO2,2022,32.455,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6535918907007492
DEBE122,NO2,2022,26.102,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5202627547272766
DEBE084,NO2,2022,29.86,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5991311465088459
DEBE101,NO2,2022,32.736,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.659489181304959
DEBE105,NO2,2022,27.054,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5402421876639593
DEBE114,NO2,2022,29.272,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5867909085185418
DEBE104,NO2,2022,26.158,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5214380154882579
DEBE115,NO2,2022,27.169,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5426556695838317
DEBE119,NO2,2022,30.735,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6174945958991793
DEBE126,NO2,2022,25.038,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.497932800268631
DEBE061,NO2,2022,27.503,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5496652605511133
DEBE032,NO2,2022,10.299,ug/m3,Background,Rural,BE,Berlin,Berlin,0.18860836533820227
DEBE086,NO2,2022,33.009,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6652185775147432
DEBE089,NO2,2022,29.505,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5916808327561963
DEBE056,NO2,2022,8.368,ug/m3,Background,Rural,BE,Berlin,Berlin,0.1480828558836492
DEBE106,NO2,2022,26.551,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5296858276144305
DEBE063,NO2,2022,33.197,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.669164095783752
DEBE010,NO2,2023,17.519,ug/m3,Background,Urban,BE,Berlin,Berlin,0.3778218970286428
DEBE082,NO2,2023,30.568,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.668912286963505
DEBE089,NO2,2023,27.959,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6107120549656465
DEBE104,NO2,2023,29.057,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6352056750245383
DEBE101,NO2,2023,32.508,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.7121888105648256
DEBE061,NO2,2023,19.624,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.42477915588471493
DEBE084,NO2,2023,28.501,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6228027125903454
DEBE100,NO2,2023,17.556,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.3786472740251629
DEBE122,NO2,2023,24.415,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.5316543231908629
DEBE125,NO2,2023,28.354,ug/m3,Traffic,Urban,BE,Berlin,Berlin,0.6195235120906577
