Schwedt/Oder,2005,1
Hanau,2002,1
Gera,2009,1
Rostock,2002,1
Bad Kreuznach(Verbandsfreie Geme,2007,1
Darmstadt,2004,1
Hamburg,2003,2
Wernigerode,2004,2
Pforzheim,2013,2
Hannover,2015,2
Eisenhüttenstadt,2023,2
Friedrichshafen,2002,2
Dreisamtal,2011,2
München,2013,2
Bremerhaven,2005,2
Frankfurt (Oder),2010,2
Freiburg im Breisgau,2002,2
Plochingen,1999,2
Limburg a.d. Lahn,2024,2
Gransee und Gemeinden,2007,2
Kaiserslautern,2001,1
Magdeburg,2019,1
Saarbrücken,2001,1
Garmisch-Partenkirchen,2019,1
Worms,2025,1
Rottweil,1999,1
Duderstadt,2002,1
Mainz,2005,2
Rostock,2024,2
Klötze,2004,3
Weiden i.d. OPf.,2009,2
Dessau-Roßlau,2003,2
Ludwigshafen am Rhein,2022,1
Freiburg im Breisgau,2024,2
Frankfurt am Main,2005,2
Hannover,2019,2
Plauen,2003,1
Dreisamtal,2014,1
Neubrandenburg,2003,1
Osnabrück,2021,1
Erfurt,2005,2
Bremen,2018,1
Halle (Saale),2021,1
Neuwied,2014,2
Karlsruhe,2007,2
Leipzig,2007,2
Wiesloch,2000,2
Osnabrück,2018,3
Leuna,2002,3
Bremerhaven,2023,2
Wetzlar,2007,2
Halle (Saale),2018,2
Koblenz,2023,2
Darmstadt,2002,2
Wernigerode,2002,2
Würzburg,2005,2
Braunschweig,2013,2
Fürth,2011,3
Eisenhüttenstadt,2000,2
Freiberg,2005,1
Potsdam,2013,1
Mainz,2023,1
Völklingen,2008,1
Würzburg,2024,1
Bruchsal,1999,2
Göttingen,2012,1
Stuttgart,2012,1
Wiesloch,2001,2
Waldshut-Tiengen,2008,2
Schwerin,2003,1
Staufen-Münstertal,2007,2
Frankfurt am Main,2023,2
Kehl,2012,2
München,2018,2
München,2007,2
Limburg a.d. Lahn,2006,2
Nürnberg,2006,2
Tauberbischofsheim,2004,2
Augsburg,2011,2
Wernigerode,2024,2
Eisenhüttenstadt,2001,2
Reutlingen,2003,2
Klötze,2002,2
Erlangen,2011,2
Augsburg,2016,2
Salzgitter,2013,2
Hagen,2004,2
Aalen,2006,2
Bernburg (Saale),2005,2
Walsrode,2000,1
Blankenfelde-Mahlow,2022,2
Rostock,1999,2
Bitterfeld-Wolfen,2007,2
Schweinfurt,2008,1
Suhl,2007,1
Ulm,2003,2
Premnitz,2003,1
Wörth am Rhein,2022,2
Freiburg im Breisgau,1999,1
Hamburg,2011,1
Dillingen/Saar,2005,1
Magdeburg,2012,1
Bremen,2004,1
Ludwigshafen am Rhein,2014,1
Hamburg,2016,1
Wittenberg,2006,2
Göttingen,2022,2
Stuttgart,2022,2
Koblenz,2000,2
Trostberg,2012,2
Leipzig,2004,2
Stralsund,2004,2
Berlin,2017,2
Speyer,2003,3
Braunschweig,2021,3
Völklingen,2009,2
Wetzlar,2004,3
Potsdam,2021,2
Worms,2013,2
Mühlhausen/Thüringen,2015,2
Mainz,2000,2
Hannover,2012,2
Bad Kreuznach(Verbandsfreie Geme,2002,2
Bremerhaven,2001,2
Braunschweig,2018,2
Tauberbischofsheim,2002,2
Potsdam,2018,2
Koblenz,2001,2
Heilbronn,2023,2
Nürnberg,2015,2
Pforzheim,2004,2
Salzgitter,2021,2
Staufen-Münstertal,2004,2
Raunheim,2005,1
Viernheim,2004,2
Kulmbach,2012,2
Mainz,2001,2
Isny im Allgäu,2004,1
München,2004,1
Wolfsburg,2021,1
Wiesbaden,2017,1
Aalen,2015,2
Magdeburg,2022,1
Wernigerode,2006,2
Dillingen/Saar,2023,2
Schweinfurt,2009,2
Tauberbischofsheim,2005,2
Trier,2017,2
Marburg,2020,2
Jena,2008,2
Ulm,2010,2
Salzgitter,2018,2
Mannheim,2013,2
Künzelsau,1999,2
Konstanz,2002,2
Bremen,2002,2
Passau,2011,2
Bitterfeld-Wolfen,2004,2
Limburg a.d. Lahn,2019,3
Nürnberg,2019,2
Wittenberg,2015,2
Speyer,2010,2
Leipzig,2002,1
Ehingen (Donau),2003,2
Wetzlar,2002,2
Stendal,2020,1
Naumburg (Saale),2002,2
Wörth am Rhein,2014,1
Raunheim,2023,2
Bremen,2024,2
Stralsund,2005,2
Osnabrück,2005,2
Wörth am Rhein,2008,2
Worms,2018,2
Wuppertal,2003,2
Heilbronn,2000,3
Michelstadt,2008,2
Halle (Saale),2005,2
Göttingen,2008,2
Stuttgart,2008,2
Pforzheim,2002,2
Kehl,2014,1
Osnabrück,2024,1
Staufen-Münstertal,2002,1
Viernheim,2002,1
Wittenberg,2019,1
Braunschweig,2004,1
Isny im Allgäu,2002,1
München,2002,1
Kassel,2006,1
Filderstadt,2000,1
Kehl,2008,1
Plochingen,2003,1
Chemnitz,2006,1
Mannheim,2021,2
Heilbronn,2001,1
Viernheim,2005,1
Bad Kreuznach(Verbandsfreie Geme,2006,2
Speyer,2011,1
Bitterfeld-Wolfen,2002,1
Gera,2007,1
Kaiserslautern,2022,2
Saarbrücken,2022,2
Heidenheim an der Brenz,2003,2
Filderstadt,2001,2
München,2024,1
Dillingen/Saar,2001,2
Mannheim,2018,1
Gransee und Gemeinden,2006,1
Tauberbischofsheim,1999,1
Nordhausen,2003,1
Magdeburg,2008,1
Wernigerode,2019,1
Freudenstadt,2003,1
Wörth am Rhein,2009,1
Mühlhausen/Thüringen,2012,1
Trostberg,2008,1
Weil am Rhein,2004,1
Wildau,2023,2
Göttingen,2009,1
Stuttgart,2009,2
Zarrentin,2006,2
Hannover,2008,2
Weiden i.d. OPf.,2007,2
Edertal,2007,2
Kehl,2009,2
Karlsruhe,2006,2
Konstanz,1999,2
Nürnberg,2012,2
Güstrow-Land,2018,2
Heilbronn,2015,2
Worms,2004,2
Kassel,2015,1
Frankfurt (Oder),2013,2
Marburg,2011,2
Duisburg,2003,1
Aalen,2012,1
Osnabrück,1999,1
Braunschweig,2005,2
Marburg,2016,2
Kulmbach,2008,1
Völklingen,2013,1
Potsdam,2005,1
Bad Kreuznach(Verbandsfreie Geme,2015,1
Halle (Saale),1999,1
Ludwigsburg,2003,1
Münster,2004,1
Braunschweig,2024,2
Düsseldorf,2005,2
Goslar,2000,2
Limburg a.d. Lahn,2003,2
Rostock,2020,2
Blankenfelde-Mahlow,2025,2
Magdeburg,2009,2
Dreisamtal,2017,2
Mainz,2020,3
Gransee und Gemeinden,2015,2
Rheinfelden (Baden),1999,2
Wittenberg,2012,2
Eisenhüttenstadt,2022,2
Stendal,2011,1
Hanau,2003,1
Rostock,2003,1
Kassel,2019,1
Wörth am Rhein,2025,2
Stendal,2016,2
Frankfurt am Main,2020,2
Berlin,2023,2
Friedrichshafen,2003,2
Balingen,1999,2
Göttingen,2025,2
Stuttgart,2025,2
Weil am Rhein,2002,2
Calw,2000,1
Freiburg im Breisgau,2003,1
Kaiserslautern,2014,2
Wolfsburg,2005,2
Saarbrücken,2014,2
Hannover,2009,2
Muldestausee,2001,2
Bad Kreuznach(Verbandsfreie Geme,2019,2
Mosbach,2002,2
Bitterfeld-Wolfen,2006,2
Erfurt,2003,2
Worms,2002,2
Duderstadt,2003,2
Karlsruhe,2015,2
Potsdam,2023,1
