Air Quality Station EoI Code,Date,Air Pollution Level,City,Air Quality Station Type,Linke,Gruene,SPD,FDP,CDU,AfD,Change
DEHE049,2016,24.395,Kassel,Traffic,0.0,18.30985915492958,29.577464788732392,5.633802816901409,21.12676056338028,11.267605633802818,-4.192999999999998
DEHE053,2006,27.538,Frankfurt am Main,Background,0.0,15.053763440860216,23.655913978494624,6.451612903225806,36.55913978494624,0.0,-3.0859999999999985
DEHE053,2011,24.452,Frankfurt am Main,Background,5.376344086021505,25.806451612903224,21.50537634408602,4.301075268817205,30.107526881720432,0.0,-8.069000000000003
DEHE054,2006,24.489,Hanau,Background,5.084745762711865,8.47457627118644,28.8135593220339,11.864406779661016,30.508474576271187,0.0,-2.3240000000000016
DEHE054,2011,22.165,Hanau,Background,5.084745762711865,15.254237288135592,37.28813559322034,5.084745762711865,27.11864406779661,0.0,-6.888999999999999
DEHE054,2016,15.276,Hanau,Background,0.0,9.433962264150944,37.735849056603776,7.547169811320755,22.641509433962263,0.0,-1.8019999999999996
DEHE056,2006,26.509,Frankfurt am Main,Background,0.0,15.053763440860216,23.655913978494624,6.451612903225806,36.55913978494624,0.0,-1.2070000000000007
DEHE056,2011,25.302,Frankfurt am Main,Background,5.376344086021505,25.806451612903224,21.50537634408602,4.301075268817205,30.107526881720432,0.0,-6.411999999999999
DEHE057,2006,27.112,Wetzlar,Background,0.0,8.47457627118644,38.983050847457626,6.779661016949152,35.59322033898305,0.0,-3.349999999999998
DEHE057,2011,23.762,Wetzlar,Background,3.389830508474576,15.254237288135592,35.59322033898305,8.47457627118644,28.8135593220339,0.0,-7.675000000000001
DEHE057,2016,16.087,Wetzlar,Background,3.389830508474576,8.47457627118644,32.20338983050847,10.16949152542373,27.11864406779661,0.0,-2.2929999999999993
DEHE058,2006,22.597,Fulda,Background,0.0,8.47457627118644,20.33898305084746,5.084745762711865,59.32203389830508,0.0,-3.612000000000002
DEHE058,2011,18.985,Fulda,Background,0.0,16.94915254237288,18.64406779661017,3.389830508474576,50.84745762711864,0.0,-2.402000000000001
DEHE059,2006,28.876,Fulda,Traffic,0.0,8.47457627118644,20.33898305084746,5.084745762711865,59.32203389830508,0.0,-1.6610000000000014
DEHE059,2011,27.215,Fulda,Traffic,0.0,16.94915254237288,18.64406779661017,3.389830508474576,50.84745762711864,0.0,-7.222000000000001
DEHE059,2016,19.993,Fulda,Traffic,0.0,11.864406779661016,15.254237288135592,6.779661016949152,45.76271186440678,0.0,-4.246999999999998
DEHE061,2006,27.816,Gießen,Traffic,6.779661016949152,13.559322033898304,33.89830508474576,5.084745762711865,35.59322033898305,0.0,0.4450000000000003
DEHE061,2011,28.261,Gießen,Traffic,3.389830508474576,20.33898305084746,33.89830508474576,3.389830508474576,27.11864406779661,0.0,-7.189999999999998
DEHE061,2016,21.071,Gießen,Traffic,0.0,15.254237288135592,27.11864406779661,5.084745762711865,22.033898305084744,13.559322033898304,-5.387000000000002
DEHE062,2006,25.962,Marburg,Traffic,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,0.06899999999999906
DEHE062,2011,26.031,Marburg,Traffic,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,-7.529
DEHE062,2016,18.502,Marburg,Traffic,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,-4.654999999999999
DEHE095,2011,34.803,Wetzlar,Industrial,3.389830508474576,15.254237288135592,35.59322033898305,8.47457627118644,28.8135593220339,0.0,-13.931999999999999
DEHE095,2016,20.871,Wetzlar,Industrial,3.389830508474576,8.47457627118644,32.20338983050847,10.16949152542373,27.11864406779661,0.0,-4.393999999999998
DEHE112,2016,18.806,Wiesbaden,Traffic,6.172839506172839,13.580246913580249,25.925925925925924,9.876543209876544,24.69135802469136,13.580246913580249,-1.7460000000000022
DEHE116,2016,20.238,Offenbach am Main,Traffic,8.450704225352112,14.084507042253522,25.352112676056336,9.859154929577464,23.943661971830984,8.450704225352112,0.20500000000000185
DEMV002,1999,18.374,Rostock,Traffic,31.93069306930693,5.879107018982153,27.584557818839205,2.4967942654138024,27.994471421664457,0.0,3.775000000000002
DEMV003,1999,22.931,Neubrandenburg,Traffic,34.111458985598,1.451471509079524,21.758296806512213,0.0,34.87288666249218,0.0,-0.3360000000000021
DEMV003,2004,22.595,Neubrandenburg,Traffic,30.0,0.0,20.1,5.5,31.6,0.0,-1.6559999999999988
DEMV003,2009,20.939,Neubrandenburg,Traffic,23.5,8.0,35.2,3.6,22.9,0.0,3.405000000000001
DEMV003,2011,22.946,Neubrandenburg,Traffic,23.5,8.0,35.2,3.6,22.9,0.0,-3.581000000000003
DEMV003,2014,24.344,Neubrandenburg,Traffic,28.7,6.5,23.0,2.2,27.6,5.2,-7.6270000000000024
DEMV005,1999,27.446,Schwerin,Traffic,30.013932196643005,6.145330818587635,22.214745381998085,1.9448209191458712,30.73234070381287,0.0,-4.32
DEMV006,1999,28.563,Stralsund,Traffic,25.56728552360151,4.074141487683534,20.03245965295474,1.6957893459531608,42.69657808518384,0.0,-3.3359999999999985
DEMV006,2004,25.227,Stralsund,Traffic,22.3,0.0,12.8,3.5,29.8,0.0,-5.8919999999999995
DEMV019,2004,17.442,Güstrow,Background,20.2,0.0,24.8,3.4,32.9,0.0,1.1020000000000003
DEMV019,2009,18.544,Güstrow,Background,18.5,6.1,39.6,3.7,23.0,0.0,3.076999999999998
DEMV019,2011,20.782,Güstrow,Background,18.5,6.1,39.6,3.7,23.0,0.0,-3.4229999999999983
DEMV019,2014,21.621,Güstrow,Background,19.8,5.1,22.3,4.0,32.9,3.3,-5.366999999999997
DEMV019,2019,16.254,Güstrow,Background,15.4,8.0,17.9,6.3,26.5,13.3,-1.4090000000000007
DEMV020,2009,27.999,Rostock,Traffic,23.9,9.3,17.5,9.6,33.4,0.0,-0.00999999999999801
DEMV020,2011,32.673,Rostock,Traffic,23.9,9.3,17.5,9.6,33.4,0.0,-9.598500000000001
DEMV020,2014,27.989,Rostock,Traffic,26.4,11.4,17.0,2.5,20.5,4.4,-6.2135
DEMV020,2019,21.7755,Rostock,Traffic,19.9,19.0,14.4,3.3,14.5,9.6,-6.0405000000000015
DEMV021,2009,17.057,Rostock,Background,23.9,9.3,17.5,9.6,33.4,0.0,3.1690000000000005
DEMV021,2011,23.133,Rostock,Background,23.9,9.3,17.5,9.6,33.4,0.0,-5.986000000000001
DEMV021,2014,20.226,Rostock,Background,26.4,11.4,17.0,2.5,20.5,4.4,-3.910999999999998
DEMV021,2019,16.315,Rostock,Background,19.9,19.0,14.4,3.3,14.5,9.6,-3.413000000000002
DEMV022,2009,24.2,Rostock,Traffic,23.9,9.3,17.5,9.6,33.4,0.0,1.4600000000000009
DEMV022,2011,27.475,Rostock,Traffic,23.9,9.3,17.5,9.6,33.4,0.0,-6.085000000000001
DEMV022,2014,25.66,Rostock,Traffic,26.4,11.4,17.0,2.5,20.5,4.4,-5.5169999999999995
DEMV022,2019,20.143,Rostock,Traffic,19.9,19.0,14.4,3.3,14.5,9.6,-4.325000000000001
DEMV023,2009,18.999,Schwerin,Traffic,13.4,16.9,27.6,6.0,31.0,0.0,4.094000000000001
DEMV023,2011,23.146,Schwerin,Traffic,13.4,16.9,27.6,6.0,31.0,0.0,-5.097000000000001
DEMV023,2014,23.093,Schwerin,Traffic,24.6,7.8,19.5,3.0,24.8,5.9,-5.061
DEMV025,2011,28.964,Stralsund,Traffic,18.8,8.4,20.3,2.6,30.7,0.0,-11.988
DEMV025,2014,21.44,Stralsund,Traffic,15.5,9.2,14.0,2.0,32.0,5.0,-3.564
DEMV025,2019,17.876,Stralsund,Traffic,14.5,17.0,8.8,3.9,18.3,14.3,-2.7790000000000017
DEMV028,2019,19.314,Wismar,Background,15.8,11.3,32.0,6.8,14.7,11.4,-4.602
DEMV031,2019,16.905,Rostock,Industrial,19.9,19.0,14.4,3.3,14.5,9.6,-2.9330000000000016
DEMV058,2019,18.66,Neubrandenburg,Traffic,22.9,11.2,17.6,3.1,21.6,16.6,-3.9819999999999993
DENI011,2001,24.575,Braunschweig,Background,2.6,9.9,36.9,7.6,41.1,0.0,1.0480000000000018
DENI011,2006,25.623,Braunschweig,Background,4.4,9.8,29.2,5.1,44.5,0.0,-5.585000000000001
DENI011,2011,20.038,Braunschweig,Background,3.5,17.4,29.5,2.1,38.2,0.0,-5.083
DENI011,2016,14.955,Braunschweig,Background,4.6,12.0,33.0,4.5,26.2,8.9,-2.449
DENI016,2001,22.684,Goslar,Background,1.4,3.1,41.9,9.1,38.3,0.0,-1.7669999999999995
DENI016,2006,20.917,Goslar,Background,0.0,4.0,41.3,8.7,34.7,0.0,-6.363000000000001
DENI016,2011,14.554,Goslar,Background,5.1,6.8,34.6,5.4,34.7,0.0,-2.3695000000000004
DENI016,2016,12.1845,Goslar,Background,5.4,6.7,37.6,7.0,26.1,9.3,-0.49349999999999916
DENI020,2001,29.581,Wolfsburg,Background,1.0,4.2,37.7,3.9,41.6,0.0,-3.585000000000001
DENI020,2006,25.996,Wolfsburg,Background,0.0,5.6,32.8,5.3,39.8,0.0,-7.8039999999999985
DENI020,2011,18.192,Wolfsburg,Background,0.0,9.9,37.7,2.4,31.6,0.0,-3.0359999999999996
DENI020,2016,15.156,Wolfsburg,Background,3.0,7.4,30.0,3.3,25.0,10.5,-2.466000000000001
DENI028,2001,22.668,Duderstadt,Background,0.0,4.9,16.5,2.9,66.0,0.0,-1.306000000000001
DENI028,2006,21.362,Duderstadt,Background,0.0,3.5,18.5,4.7,65.4,0.0,-5.093999999999998
DENI028,2011,16.268,Duderstadt,Background,0.0,8.7,18.1,3.2,59.7,0.0,-1.3850000000000016
DENI028,2016,14.883,Duderstadt,Background,0.0,7.9,17.4,5.4,56.0,0.0,-1.9869999999999983
DENI029,2001,29.653,Emden,Background,2.2,7.7,39.5,24.3,26.3,0.0,-3.094999999999999
DENI029,2006,26.558,Emden,Background,3.8,7.7,54.1,15.1,19.2,0.0,-5.812000000000001
DENI029,2011,20.746,Emden,Background,3.2,15.4,51.5,8.6,21.3,0.0,-4.267999999999997
DENI029,2016,16.478,Emden,Background,5.3,11.3,31.0,12.1,19.1,0.0,-2.8130000000000024
DENI031,2001,22.337,Wilhelmshaven,Background,0.0,5.5,45.3,5.4,36.3,0.0,0.370000000000001
DENI031,2006,22.707,Wilhelmshaven,Background,0.0,6.4,37.9,10.4,32.3,0.0,-4.3820000000000014
DENI031,2011,18.325,Wilhelmshaven,Background,2.9,14.2,32.1,3.0,33.4,0.0,-3.5269999999999992
DENI031,2016,14.798,Wilhelmshaven,Background,3.2,10.6,25.9,8.6,20.2,11.3,-2.0009999999999994
DENI038,2001,25.366,Osnabrück,Background,1.1,10.3,31.7,10.9,43.0,0.0,0.17900000000000205
DENI038,2006,25.545,Osnabrück,Background,0.0,12.1,34.7,10.0,38.4,0.0,-6.248000000000001
DENI038,2011,19.297,Osnabrück,Background,3.4,20.9,29.9,4.6,35.2,0.0,-3.5890000000000004
DENI038,2016,15.708,Osnabrück,Background,4.8,18.2,24.9,5.9,37.6,0.0,-2.0700000000000003
DENI041,2001,26.341,Rinteln,Background,0.0,4.5,45.7,2.8,39.2,0.0,-1.1660000000000004
DENI041,2006,25.175,Rinteln,Background,0.0,4.8,47.2,3.2,34.3,0.0,-4.105
DENI041,2011,21.07,Rinteln,Background,1.9,9.0,40.2,1.5,33.2,0.0,-5.535
DENI041,2016,15.535,Rinteln,Background,0.0,8.5,37.2,3.6,31.0,0.0,-2.9380000000000006
DENI042,2001,20.938,Göttingen,Background,3.8,16.9,36.1,8.9,30.6,0.0,1.189
DENI042,2006,22.127,Göttingen,Background,0.0,20.8,34.8,8.8,28.2,0.0,-6.863999999999999
DENI042,2011,15.263,Göttingen,Background,0.0,27.9,32.4,3.3,26.2,0.0,-2.6470000000000002
DENI042,2016,12.616,Göttingen,Background,0.0,20.6,32.6,5.4,24.4,0.0,-1.4930000000000003
DENI043,2001,31.44,Lingen (Ems),Background,0.0,3.7,23.5,4.3,65.2,0.0,-6.629000000000001
DENI043,2006,24.811,Lingen (Ems),Background,0.3,5.4,24.2,5.5,64.6,0.0,-4.5120000000000005
DENI043,2011,20.299,Lingen (Ems),Background,0.0,10.0,20.4,3.0,57.1,0.0,-3.942999999999998
DENI043,2016,16.356,Lingen (Ems),Background,0.9,7.9,20.8,4.4,56.2,0.0,-2.9330000000000016
DENI048,2001,43.193000000000005,Hannover,Traffic,2.1,11.5,42.9,5.9,33.2,0.0,-9.463000000000008
DENI048,2006,33.73,Hannover,Traffic,0.0,13.6,41.0,6.6,30.8,0.0,-5.232999999999997
DENI048,2011,28.497,Hannover,Traffic,4.3,21.4,37.1,2.7,25.2,0.0,-7.064
DENI048,2016,21.433,Hannover,Traffic,7.0,16.3,31.3,5.1,24.5,8.6,-3.5859999999999985
DENI052,2001,29.603,Walsrode,Background,0.0,5.5,38.8,6.3,49.1,0.0,-6.092000000000002
DENI052,2006,23.511,Walsrode,Background,0.0,6.0,36.9,4.7,39.3,0.0,-2.7409999999999997
DENI052,2011,20.77,Walsrode,Background,1.9,11.9,35.8,1.8,30.9,0.0,-4.478999999999999
DENI052,2016,16.291,Walsrode,Background,0.0,7.2,33.0,2.7,30.7,8.6,-2.9190000000000005
DENI054,2001,26.177,Hannover,Background,2.1,11.5,42.9,5.9,33.2,0.0,1.6750000000000007
DENI054,2006,27.852,Hannover,Background,0.0,13.6,41.0,6.6,30.8,0.0,-8.087
DENI054,2011,19.765,Hannover,Background,4.3,21.4,37.1,2.7,25.2,0.0,-4.228
DENI054,2016,15.537,Hannover,Background,7.0,16.3,31.3,5.1,24.5,8.6,-2.4430000000000014
DENI059,2001,26.956,Cuxhaven,Background,0.0,6.8,37.1,6.5,42.6,0.0,-3.5219999999999985
DENI059,2006,23.434,Cuxhaven,Background,0.0,7.2,34.4,6.8,40.4,0.0,-3.3770000000000024
DENI059,2011,20.057,Cuxhaven,Background,2.4,9.3,36.5,1.8,33.9,0.0,-5.877999999999998
DENI059,2016,14.179,Cuxhaven,Background,2.4,9.7,32.5,3.0,33.6,8.6,-1.072000000000001
DENI062,2001,27.211,Lüneburg,Background,0.0,13.4,43.9,8.1,34.4,0.0,-2.6779999999999973
DENI062,2006,24.533,Lüneburg,Background,4.3,18.1,40.9,7.0,28.4,0.0,-7.297000000000001
DENI062,2011,17.236,Lüneburg,Background,4.9,29.3,32.3,3.3,22.7,0.0,-2.731
DENI062,2016,14.505,Lüneburg,Background,9.5,22.0,32.9,6.0,20.7,9.0,-2.08
DENI067,2006,35.658,Osnabrück,Traffic,0.0,12.1,34.7,10.0,38.4,0.0,-9.218999999999998
DENI067,2011,26.439000000000004,Osnabrück,Traffic,3.4,20.9,29.9,4.6,35.2,0.0,-3.598500000000005
DENI067,2016,22.8405,Osnabrück,Traffic,4.8,18.2,24.9,5.9,37.6,0.0,-3.9924999999999997
DENI068,2006,35.587,Göttingen,Traffic,0.0,20.8,34.8,8.8,28.2,0.0,-9.375000000000004
DENI068,2011,26.212,Göttingen,Traffic,0.0,27.9,32.4,3.3,26.2,0.0,-5.878499999999999
DENI068,2016,20.3335,Göttingen,Traffic,0.0,20.6,32.6,5.4,24.4,0.0,-2.703500000000002
DENI070,2011,21.197,Salzgitter,Industrial,4.0,9.4,44.5,1.8,32.0,0.0,-6.007
DENI070,2016,15.19,Salzgitter,Industrial,5.8,7.3,41.4,3.7,33.2,0.0,-1.439
DENI075,2011,27.891,Braunschweig,Traffic,3.5,17.4,29.5,2.1,38.2,0.0,-8.703
DENI075,2016,19.188,Braunschweig,Traffic,4.6,12.0,33.0,4.5,26.2,8.9,-2.686
DENI157,2016,18.8,Wolfsburg,Traffic,3.0,7.4,30.0,3.3,25.0,10.5,-3.2070000000000007
DENW002,2004,23.509,Datteln,Background,0.0,0.0,44.73684210526316,5.263157894736842,34.21052631578947,0.0,1.7699999999999996
DENW002,2009,25.279,Datteln,Background,5.263157894736842,0.0,36.84210526315789,7.894736842105263,34.21052631578947,0.0,-6.158999999999999
DENW002,2014,19.12,Datteln,Background,5.263157894736842,0.0,42.10526315789473,2.631578947368421,34.21052631578947,0.0,0.1739999999999995
DENW006,2004,24.236,Lünen,Background,0.0,10.0,44.0,4.0,38.0,0.0,-1.1280000000000001
DENW006,2009,23.108,Lünen,Background,5.555555555555555,11.11111111111111,37.03703703703704,5.555555555555555,24.074074074074076,0.0,-5.7059999999999995
DENW006,2014,17.402,Lünen,Background,3.7037037037037033,7.4074074074074066,40.74074074074074,3.7037037037037033,24.074074074074076,0.0,-4.9990000000000006
DENW008,2004,28.743,Dortmund,Background,2.272727272727273,11.363636363636363,40.909090909090914,3.4090909090909087,32.95454545454545,0.0,-3.112999999999996
DENW008,2009,25.630000000000003,Dortmund,Background,5.208333333333334,15.625,38.54166666666667,6.25,29.166666666666668,0.0,-5.3645
DENW008,2014,20.265500000000003,Dortmund,Background,6.382978723404255,15.95744680851064,38.297872340425535,2.127659574468085,27.659574468085108,3.191489361702128,-3.2005000000000052
DENW021,2004,30.088,Bottrop,Industrial,0.0,5.172413793103448,41.37931034482759,3.4482758620689653,36.206896551724135,0.0,-2.1499999999999986
DENW021,2009,27.938000000000002,Bottrop,Industrial,3.7037037037037033,5.555555555555555,42.5925925925926,5.555555555555555,29.629629629629623,0.0,-6.4935000000000045
DENW021,2014,21.444499999999998,Bottrop,Industrial,3.7037037037037033,5.555555555555555,48.14814814814815,1.851851851851852,27.77777777777778,1.851851851851852,-2.530999999999999
DENW022,2004,27.629,Gelsenkirchen,Background,3.0303030303030303,6.0606060606060606,42.42424242424242,3.0303030303030303,34.84848484848485,0.0,18.0515
DENW022,2009,45.6805,Gelsenkirchen,Background,6.0606060606060606,6.0606060606060606,51.51515151515152,4.545454545454546,22.727272727272727,0.0,-25.1705
DENW022,2014,20.51,Gelsenkirchen,Background,4.545454545454546,6.0606060606060606,51.51515151515152,1.5151515151515151,21.21212121212121,4.545454545454546,-3.6080000000000005
DENW024,2004,29.794,Essen,Background,2.4390243902439024,10.975609756097562,34.14634146341464,3.658536585365853,39.02439024390244,0.0,-3.064
DENW024,2009,26.73,Essen,Background,6.097560975609756,10.975609756097562,37.80487804878049,6.097560975609756,31.70731707317073,0.0,-4.57
DENW024,2014,22.16,Essen,Background,5.555555555555555,11.11111111111111,34.44444444444444,3.333333333333333,31.11111111111111,3.333333333333333,-2.1679999999999993
DENW029,2004,21.329,Hattingen,Background,0.0,0.0,41.30434782608695,6.521739130434782,39.130434782608695,0.0,-1.5530000000000008
DENW029,2009,19.776,Hattingen,Background,4.3478260869565215,13.043478260869565,41.30434782608695,8.695652173913043,32.608695652173914,0.0,-1.7779999999999987
DENW029,2014,17.998,Hattingen,Background,6.521739130434782,13.043478260869565,41.30434782608695,4.3478260869565215,32.608695652173914,0.0,-4.897
DENW030,2004,22.23,Wesel,Background,0.0,8.0,38.0,6.0,44.0,0.0,2.286999999999999
DENW030,2009,24.517,Wesel,Background,4.0,8.0,38.0,8.0,40.0,0.0,-4.334
DENW030,2014,20.183,Wesel,Background,4.0,8.0,38.0,4.0,42.0,0.0,-4.339
DENW034,2004,27.685,Duisburg,Industrial,5.405405405405405,9.45945945945946,37.83783783783784,4.054054054054054,36.48648648648648,0.0,-1.5279999999999987
DENW034,2009,26.157,Duisburg,Industrial,8.108108108108109,8.108108108108109,40.54054054054054,4.054054054054054,32.432432432432435,0.0,-4.939499999999999
DENW034,2014,21.2175,Duisburg,Industrial,7.142857142857142,7.142857142857142,41.66666666666667,2.380952380952381,25.0,3.571428571428571,-3.4029999999999987
DENW038,2004,26.884,Mülheim an der Ruhr,Background,0.0,9.615384615384617,38.46153846153847,5.769230769230769,32.69230769230769,0.0,-0.7615000000000016
DENW038,2009,26.1225,Mülheim an der Ruhr,Background,5.172413793103448,10.344827586206897,34.48275862068966,10.344827586206897,25.86206896551724,0.0,-6.105499999999999
DENW038,2014,20.017,Mülheim an der Ruhr,Background,3.7037037037037033,11.11111111111111,31.48148148148148,5.555555555555555,27.77777777777778,5.555555555555555,-2.939499999999999
DENW040,2004,25.715,Duisburg,Background,5.405405405405405,9.45945945945946,37.83783783783784,4.054054054054054,36.48648648648648,0.0,-2.3385
DENW040,2009,23.3765,Duisburg,Background,8.108108108108109,8.108108108108109,40.54054054054054,4.054054054054054,32.432432432432435,0.0,-4.716999999999999
DENW040,2014,18.6595,Duisburg,Background,7.142857142857142,7.142857142857142,41.66666666666667,2.380952380952381,25.0,3.571428571428571,-2.218499999999999
DENW042,2004,23.937,Krefeld,Background,0.0,12.903225806451612,29.03225806451613,9.67741935483871,41.935483870967744,0.0,-0.9770000000000003
DENW042,2009,22.96,Krefeld,Background,3.4482758620689653,13.79310344827586,31.03448275862069,10.344827586206897,36.206896551724135,0.0,-7.424000000000001
DENW042,2014,15.536,Krefeld,Background,5.172413793103448,10.344827586206897,34.48275862068966,6.896551724137931,34.48275862068966,3.4482758620689653,-1.2579999999999991
DENW043,2004,28.149,Essen,Traffic,2.4390243902439024,10.975609756097562,34.14634146341464,3.658536585365853,39.02439024390244,0.0,-2.404
DENW043,2009,25.745,Essen,Traffic,6.097560975609756,10.975609756097562,37.80487804878049,6.097560975609756,31.70731707317073,0.0,-3.053000000000001
DENW043,2014,22.692,Essen,Traffic,5.555555555555555,11.11111111111111,34.44444444444444,3.333333333333333,31.11111111111111,3.333333333333333,-6.370000000000001
DENW053,2004,24.736,Köln,Background,3.333333333333333,16.666666666666664,31.11111111111111,7.777777777777778,32.22222222222222,0.0,-1.541999999999998
DENW053,2009,23.194000000000003,Köln,Background,4.444444444444445,22.22222222222222,27.77777777777778,10.0,27.77777777777778,0.0,-5.737000000000002
DENW053,2014,17.457,Köln,Background,6.666666666666667,20.0,28.88888888888889,5.555555555555555,27.77777777777778,3.333333333333333,-0.7884999999999991
DENW058,2004,25.183,Hürth,Industrial,0.0,9.090909090909092,43.18181818181818,6.8181818181818175,40.909090909090914,0.0,-3.192
DENW058,2009,21.991,Hürth,Industrial,4.545454545454546,9.090909090909092,40.909090909090914,6.8181818181818175,38.63636363636363,0.0,-6.831999999999999
DENW058,2014,15.159,Hürth,Industrial,4.545454545454546,11.363636363636363,34.090909090909086,2.272727272727273,40.909090909090914,0.0,2.0570000000000004
DENW059,2004,22.744,Köln,Background,3.333333333333333,16.666666666666664,31.11111111111111,7.777777777777778,32.22222222222222,0.0,-0.9879999999999995
DENW059,2009,21.756,Köln,Background,4.444444444444445,22.22222222222222,27.77777777777778,10.0,27.77777777777778,0.0,-1.8790000000000013
DENW059,2014,19.877,Köln,Background,6.666666666666667,20.0,28.88888888888889,5.555555555555555,27.77777777777778,3.333333333333333,-3.651
DENW062,2004,22.494,Bonn,Background,1.5151515151515151,16.666666666666664,28.78787878787879,9.090909090909092,37.87878787878788,0.0,3.6630000000000003
DENW062,2009,26.157,Bonn,Background,3.75,18.75,23.75,12.5,33.75,0.0,-6.190000000000001
DENW062,2014,19.967,Bonn,Background,5.813953488372093,18.6046511627907,23.25581395348837,8.13953488372093,31.3953488372093,3.488372093023256,-4.790999999999999
DENW065,2004,11.693,Netphen,Background,0.0,7.894736842105263,23.684210526315788,7.894736842105263,42.10526315789473,0.0,2.667
DENW065,2009,14.36,Netphen,Background,2.380952380952381,9.523809523809524,23.809523809523807,7.142857142857142,42.85714285714285,0.0,-1.9779999999999998
DENW065,2014,12.382,Netphen,Background,2.941176470588235,5.88235294117647,29.411764705882355,2.941176470588235,44.11764705882353,0.0,-2.610999999999999
DENW066,2004,23.568,Nettetal,Background,0.0,9.523809523809524,23.809523809523807,11.904761904761903,54.761904761904766,0.0,-0.17400000000000304
DENW066,2009,23.394,Nettetal,Background,0.0,9.090909090909092,20.454545454545457,11.363636363636363,47.72727272727273,0.0,-3.7119999999999997
DENW066,2014,19.682,Nettetal,Background,0.0,8.695652173913043,21.73913043478261,6.521739130434782,45.65217391304348,4.3478260869565215,-2.322999999999997
DENW067,2004,23.592,Bielefeld,Background,3.333333333333333,15.0,31.666666666666664,3.333333333333333,36.66666666666666,0.0,-0.1894999999999989
DENW067,2009,23.4025,Bielefeld,Background,6.0606060606060606,16.666666666666664,30.303030303030305,6.0606060606060606,33.33333333333333,0.0,-3.6320000000000014
DENW067,2014,19.7705,Bielefeld,Background,7.575757575757576,16.666666666666664,30.303030303030305,3.0303030303030303,30.303030303030305,0.0,-3.2590000000000003
DENW068,2004,19.153,Soest,Background,0.0,10.869565217391305,26.08695652173913,6.521739130434782,41.30434782608695,0.0,1.3930000000000007
DENW068,2009,20.546,Soest,Background,4.166666666666666,8.333333333333332,22.916666666666664,8.333333333333332,39.58333333333333,0.0,-3.3149999999999977
DENW068,2014,17.231,Soest,Background,4.0,8.0,26.0,4.0,36.0,2.0,-4.9460000000000015
DENW071,2004,20.643,Düsseldorf,Background,2.4390243902439024,12.195121951219512,30.48780487804878,6.097560975609756,45.1219512195122,0.0,3.6869999999999976
DENW071,2009,24.33,Düsseldorf,Background,5.434782608695652,15.217391304347828,23.91304347826087,9.782608695652174,42.391304347826086,0.0,-5.410999999999998
DENW071,2014,18.919,Düsseldorf,Background,4.878048780487805,13.414634146341465,29.268292682926827,7.317073170731707,37.80487804878049,2.4390243902439024,-4.568
DENW078,2004,21.159,Ratingen,Background,0.0,9.090909090909092,24.24242424242424,6.0606060606060606,34.84848484848485,0.0,1.4969999999999999
DENW078,2009,22.656,Ratingen,Background,0.0,10.0,20.0,8.333333333333332,31.666666666666664,0.0,-6.268999999999998
DENW078,2014,16.387,Ratingen,Background,0.0,8.620689655172415,20.689655172413797,5.172413793103448,34.48275862068966,3.4482758620689653,-2.6500000000000004
DENW079,2004,18.592,Leverkusen,Background,0.0,9.090909090909092,27.27272727272727,6.0606060606060606,36.36363636363637,0.0,4.27
DENW079,2009,22.862,Leverkusen,Background,2.941176470588235,10.294117647058822,25.0,7.352941176470589,32.35294117647059,0.0,-6.034999999999997
DENW079,2014,16.827,Leverkusen,Background,3.8461538461538463,9.615384615384617,26.923076923076923,3.8461538461538463,32.69230769230769,0.0,-3.543000000000001
DENW080,2004,21.353,Solingen,Background,0.0,8.823529411764707,27.94117647058824,8.823529411764707,42.64705882352941,0.0,0.31700000000000017
DENW080,2009,21.67,Solingen,Background,4.166666666666666,13.88888888888889,23.61111111111111,11.11111111111111,33.33333333333333,0.0,-4.072000000000003
DENW080,2014,17.598,Solingen,Background,5.769230769230769,11.538461538461538,28.846153846153843,5.769230769230769,32.69230769230769,3.8461538461538463,-3.9419999999999984
DENW081,2004,25.072,Borken,Background,0.0,7.894736842105263,21.052631578947366,5.263157894736842,52.63157894736842,0.0,-2.7895000000000003
DENW081,2009,22.2825,Borken,Background,0.0,7.894736842105263,26.31578947368421,10.526315789473683,42.10526315789473,0.0,-1.939
DENW081,2014,20.3435,Borken,Background,0.0,10.526315789473683,21.052631578947366,2.631578947368421,52.63157894736842,0.0,-3.6804999999999986
DENW082,2004,47.179,Düsseldorf,Traffic,2.4390243902439024,12.195121951219512,30.48780487804878,6.097560975609756,45.1219512195122,0.0,-13.411999999999999
DENW082,2009,33.767,Düsseldorf,Traffic,5.434782608695652,15.217391304347828,23.91304347826087,9.782608695652174,42.391304347826086,0.0,-7.959000000000003
DENW082,2014,25.808,Düsseldorf,Traffic,4.878048780487805,13.414634146341465,29.268292682926827,7.317073170731707,37.80487804878049,2.4390243902439024,-3.298000000000002
DENW094,2004,17.94,Aachen,Background,1.7241379310344829,17.24137931034483,32.758620689655174,5.172413793103448,37.93103448275862,0.0,2.3709999999999987
DENW094,2009,20.311,Aachen,Background,4.054054054054054,18.91891891891892,27.027027027027028,8.108108108108109,37.83783783783784,0.0,-5.337
