Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;FDP;FREIE W�HLER;HEIMAT;Die PARTEI;Tierschutzpartei;PIRATEN;B�ndnis C;DKP;A: SAHRA;ASK;Aktive Vorpommern;AWD;ABLR;AfL;dieBasis;BFW;B�NDNIS DEUTSCHLAND;B�ndnis Ducherow;BBM;BSW;BfB;BkW;B�rger f�r Stralsund;BVR;BB;BB NWM;BL;Cannabis und B�rgerrechte;Die Unabh�ngigen;Freier Horizont VG;Freier Horizont LUP;FREIER HORIZONT MSE;Freier Horizont HRO;Freier Horizlucaslorentzont LRO;F�r R�gen;Graue Rostock;IBG;IZ;kus;K-I;LfK;Rostocker Bund;UB;UFR;Volt;VAH;WGLR;LUL;WG Sozial;WGU;W�hlergemeinschaft Wittenhagen;W�hlergruppe Adomeit;WGP;Heimat und Identit�t;WLD;Einzelbewerber
18.06.2024 15:52:00;A;72;Landkreis Rostock;218;Sanitz;13072091;Sanitz;7;7;5376;3681;68,5;174;10499;2831;1141;2039;2451;373;454;217;65;x;x;x;15;x;x;x;x;x;x;x;68;x;96;x;x;x;x;x;x;x;x;x;395;x;x;x;x;x;x;43;x;x;x;22;x;x;75;x;x;x;x;x;x;x;x;x;x;x;x;x;x;214
18.06.2024 15:52:00;P;72;Landkreis Rostock;218;Sanitz;13072091;Sanitz;7;7;5376;3681;68,5;1,6;98,4;27,0;10,9;19,4;23,3;3,6;4,3;2,1;0,6;x;x;x;0,1;x;x;x;x;x;x;x;0,6;x;0,9;x;x;x;x;x;x;x;x;x;3,8;x;x;x;x;x;x;0,4;x;x;x;0,2;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,0
18.06.2024 15:52:00;A;72;Landkreis Rostock;219;Satow;13072093;Satow;9;9;5007;3474;69,4;265;9914;2522;964;600;2774;366;588;239;266;x;x;x;17;x;x;x;x;x;x;x;93;x;66;x;x;x;x;x;x;x;x;x;1106;x;x;x;x;x;x;133;x;x;x;18;x;x;36;x;x;x;x;x;x;x;x;x;x;x;x;x;x;126
18.06.2024 15:52:00;P;72;Landkreis Rostock;219;Satow;13072093;Satow;9;9;5007;3474;69,4;2,6;97,4;25,4;9,7;6,1;28,0;3,7;5,9;2,4;2,7;x;x;x;0,2;x;x;x;x;x;x;x;0,9;x;0,7;x;x;x;x;x;x;x;x;x;11,2;x;x;x;x;x;x;1,3;x;x;x;0,2;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3
18.06.2024 15:52:00;A;72;Landkreis Rostock;220;Teterow, Bergringstadt;13072106;Teterow, Bergringstadt;5;5;7096;4030;56,8;204;11713;2905;701;1359;3966;183;79;326;95;x;x;x;90;x;x;x;x;x;x;x;30;x;75;x;x;x;x;x;x;x;x;x;33;x;x;x;x;x;x;20;x;x;x;22;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1817
18.06.2024 15:52:00;P;72;Landkreis Rostock;220;Teterow, Bergringstadt;13072106;Teterow, Bergringstadt;5;5;7096;4030;56,8;1,7;98,3;24,8;6,0;11,6;33,9;1,6;0,7;2,8;0,8;x;x;x;0,8;x;x;x;x;x;x;x;0,3;x;0,6;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;0,2;x;x;x;0,2;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;15,5
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072001;Admannshagen-Bargeshagen;2;2;2369;1827;77,1;109;5231;1848;475;267;1064;245;265;80;30;x;x;x;15;x;x;x;x;x;x;x;29;x;29;x;x;x;x;x;x;x;x;x;745;x;x;x;x;x;x;15;x;x;x;17;x;x;37;x;x;x;x;x;x;x;x;x;x;x;x;x;x;70
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072001;Admannshagen-Bargeshagen;2;2;2369;1827;77,1;2,0;98,0;35,3;9,1;5,1;20,3;4,7;5,1;1,5;0,6;x;x;x;0,3;x;x;x;x;x;x;x;0,6;x;0,6;x;x;x;x;x;x;x;x;x;14,2;x;x;x;x;x;x;0,3;x;x;x;0,3;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072007;Bartenshagen-Parkentin;1;1;1115;876;78,6;16;2486;548;100;181;568;157;49;18;14;x;x;x;14;x;x;x;x;x;x;x;13;x;21;x;x;x;x;x;x;x;x;x;725;x;x;x;x;x;x;12;x;x;x;5;x;x;19;x;x;x;x;x;x;x;x;x;x;x;x;x;x;42
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072007;Bartenshagen-Parkentin;1;1;1115;876;78,6;0,6;99,4;22,0;4,0;7,3;22,8;6,3;2,0;0,7;0,6;x;x;x;0,6;x;x;x;x;x;x;x;0,5;x;0,8;x;x;x;x;x;x;x;x;x;29,2;x;x;x;x;x;x;0,5;x;x;x;0,2;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072017;B�rgerende-Rethwisch, Ostseebad;2;2;1485;1096;73,8;51;3175;711;241;290;690;141;299;46;12;x;x;x;3;x;x;x;x;x;x;x;18;x;15;x;x;x;x;x;x;x;x;x;602;x;x;x;x;x;x;22;x;x;x;20;x;x;30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;35
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072017;B�rgerende-Rethwisch, Ostseebad;2;2;1485;1096;73,8;1,6;98,4;22,4;7,6;9,1;21,7;4,4;9,4;1,4;0,4;x;x;x;0,1;x;x;x;x;x;x;x;0,6;x;0,5;x;x;x;x;x;x;x;x;x;19,0;x;x;x;x;x;x;0,7;x;x;x;0,6;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,1
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072047;Hohenfelde;1;1;664;505;76,1;15;1440;302;103;90;253;62;13;29;6;x;x;x;3;x;x;x;x;x;x;x;17;x;6;x;x;x;x;x;x;x;x;x;272;x;x;x;x;x;x;8;x;x;x;1;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;269
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072047;Hohenfelde;1;1;664;505;76,1;1,0;99,0;21,0;7,2;6,3;17,6;4,3;0,9;2,0;0,4;x;x;x;0,2;x;x;x;x;x;x;x;1,2;x;0,4;x;x;x;x;x;x;x;x;x;18,9;x;x;x;x;x;x;0,6;x;x;x;0,1;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;18,7
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072075;Nienhagen, Ostseebad;2;2;1832;1419;77,5;58;4145;953;399;337;973;254;161;63;24;x;x;x;18;x;x;x;x;x;x;x;24;x;28;x;x;x;x;x;x;x;x;x;639;x;x;x;x;x;x;20;x;x;x;19;x;x;128;x;x;x;x;x;x;x;x;x;x;x;x;x;x;105
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072075;Nienhagen, Ostseebad;2;2;1832;1419;77,5;1,4;98,6;23,0;9,6;8,1;23,5;6,1;3,9;1,5;0,6;x;x;x;0,4;x;x;x;x;x;x;x;0,6;x;0,7;x;x;x;x;x;x;x;x;x;15,4;x;x;x;x;x;x;0,5;x;x;x;0,5;x;x;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,5
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072083;Reddelich;1;1;815;623;76,4;72;1796;369;139;82;433;109;31;19;10;x;x;x;3;x;x;x;x;x;x;x;13;x;19;x;x;x;x;x;x;x;x;x;524;x;x;x;x;x;x;9;x;x;x;9;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;21
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072083;Reddelich;1;1;815;623;76,4;3,9;96,1;20,5;7,7;4,6;24,1;6,1;1,7;1,1;0,6;x;x;x;0,2;x;x;x;x;x;x;x;0,7;x;1,1;x;x;x;x;x;x;x;x;x;29,2;x;x;x;x;x;x;0,5;x;x;x;0,5;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072086;Retschow;1;1;753;541;71,8;17;1563;307;242;97;288;95;67;14;7;x;x;x;1;x;x;x;x;x;x;x;12;x;4;x;x;x;x;x;x;x;x;x;370;x;x;x;x;x;x;10;x;x;x;4;x;x;8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;37
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072086;Retschow;1;1;753;541;71,8;1,1;98,9;19,6;15,5;6,2;18,4;6,1;4,3;0,9;0,4;x;x;x;0,1;x;x;x;x;x;x;x;0,8;x;0,3;x;x;x;x;x;x;x;x;x;23,7;x;x;x;x;x;x;0,6;x;x;x;0,3;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,4
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072099;Steffenshagen;1;1;473;360;76,1;54;1003;262;51;69;261;45;17;16;7;x;x;x;0;x;x;x;x;x;x;x;10;x;5;x;x;x;x;x;x;x;x;x;217;x;x;x;x;x;x;4;x;x;x;18;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;18
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072099;Steffenshagen;1;1;473;360;76,1;5,1;94,9;26,1;5,1;6,9;26,0;4,5;1,7;1,6;0,7;x;x;x;0,0;x;x;x;x;x;x;x;1,0;x;0,5;x;x;x;x;x;x;x;x;x;21,6;x;x;x;x;x;x;0,4;x;x;x;1,8;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,8
18.06.2024 15:52:00;A;72;Landkreis Rostock;5251;Bad Doberan-Land;13072117;Wittenbeck;1;1;713;526;73,8;21;1547;292;99;148;358;55;48;12;7;x;x;x;0;x;x;x;x;x;x;x;8;x;2;x;x;x;x;x;x;x;x;x;484;x;x;x;x;x;x;8;x;x;x;16;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9
18.06.2024 15:52:00;P;72;Landkreis Rostock;5251;Bad Doberan-Land;13072117;Wittenbeck;1;1;713;526;73,8;1,3;98,7;18,9;6,4;9,6;23,1;3,6;3,1;0,8;0,5;x;x;x;0,0;x;x;x;x;x;x;x;0,5;x;0,1;x;x;x;x;x;x;x;x;x;31,3;x;x;x;x;x;x;0,5;x;x;x;1,0;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072009;Baumgarten;3;3;660;486;73,6;21;1433;269;77;409;323;107;15;98;10;x;x;x;9;x;x;x;x;x;x;x;19;x;8;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;8;x;x;x;2;x;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;66
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072009;Baumgarten;3;3;660;486;73,6;1,4;98,6;18,8;5,4;28,5;22,5;7,5;1,0;6,8;0,7;x;x;x;0,6;x;x;x;x;x;x;x;1,3;x;0,6;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;0,6;x;x;x;0,1;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,6
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072013;Bernitt;5;5;1335;1015;76,0;45;2962;855;158;905;674;99;22;99;21;x;x;x;6;x;x;x;x;x;x;x;15;x;24;x;x;x;x;x;x;x;x;x;17;x;x;x;x;x;x;12;x;x;x;2;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;50
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072013;Bernitt;5;5;1335;1015;76,0;1,5;98,5;28,9;5,3;30,6;22,8;3,3;0,7;3,3;0,7;x;x;x;0,2;x;x;x;x;x;x;x;0,5;x;0,8;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;0,4;x;x;x;0,1;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072020;B�tzow, Stadt;7;7;6477;3537;54,6;177;10269;2219;610;2326;2609;224;116;1324;100;x;x;x;22;x;x;x;x;x;x;x;36;x;70;x;x;x;x;x;x;x;x;x;105;x;x;x;x;x;x;22;x;x;x;19;x;x;42;x;x;x;x;x;x;x;x;x;x;x;x;x;x;425
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072020;B�tzow, Stadt;7;7;6477;3537;54,6;1,7;98,3;21,6;5,9;22,7;25,4;2,2;1,1;12,9;1,0;x;x;x;0,2;x;x;x;x;x;x;x;0,4;x;0,7;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;0,2;x;x;x;0,2;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,1
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072028;Dreetz;1;1;163;122;74,8;6;351;82;28;69;93;15;0;26;1;x;x;x;0;x;x;x;x;x;x;x;0;x;6;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;3;x;x;x;0;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;19
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072028;Dreetz;1;1;163;122;74,8;1,7;98,3;23,4;8,0;19,7;26,5;4,3;0,0;7,4;0,3;x;x;x;0,0;x;x;x;x;x;x;x;0,0;x;1,7;x;x;x;x;x;x;x;x;x;1,7;x;x;x;x;x;x;0,9;x;x;x;0,0;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,4
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072050;J�rgenshagen;2;2;946;752;79,5;54;2158;445;104;504;686;71;34;72;17;x;x;x;1;x;x;x;x;x;x;x;24;x;24;x;x;x;x;x;x;x;x;x;81;x;x;x;x;x;x;32;x;x;x;7;x;x;8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;48
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072050;J�rgenshagen;2;2;946;752;79,5;2,4;97,6;20,6;4,8;23,4;31,8;3,3;1,6;3,3;0,8;x;x;x;0,0;x;x;x;x;x;x;x;1,1;x;1,1;x;x;x;x;x;x;x;x;x;3,8;x;x;x;x;x;x;1,5;x;x;x;0,3;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072053;Klein Belitz;2;2;692;535;77,3;30;1548;317;100;347;450;27;23;91;44;x;x;x;3;x;x;x;x;x;x;x;13;x;10;x;x;x;x;x;x;x;x;x;32;x;x;x;x;x;x;31;x;x;x;3;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;52
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072053;Klein Belitz;2;2;692;535;77,3;1,9;98,1;20,5;6,5;22,4;29,1;1,7;1,5;5,9;2,8;x;x;x;0,2;x;x;x;x;x;x;x;0,8;x;0,6;x;x;x;x;x;x;x;x;x;2,1;x;x;x;x;x;x;2,0;x;x;x;0,2;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,4
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072078;Penzin;1;1;125;93;74,4;15;263;99;16;43;70;1;2;21;1;x;x;x;0;x;x;x;x;x;x;x;1;x;2;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;0;x;x;x;0;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072078;Penzin;1;1;125;93;74,4;5,4;94,6;37,6;6,1;16,3;26,6;0,4;0,8;8,0;0,4;x;x;x;0,0;x;x;x;x;x;x;x;0,4;x;0,8;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;0,0;x;x;x;0,0;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,9
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072089;R�hn;1;1;532;419;78,8;42;1156;313;60;276;270;16;27;116;7;x;x;x;4;x;x;x;x;x;x;x;6;x;10;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;1;x;x;x;0;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;42
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072089;R�hn;1;1;532;419;78,8;3,5;96,5;27,1;5,2;23,9;23,4;1,4;2,3;10,0;0,6;x;x;x;0,3;x;x;x;x;x;x;x;0,5;x;0,9;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;0,1;x;x;x;0,0;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,6
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072101;Steinhagen;2;2;550;423;76,9;21;1228;318;61;282;348;18;21;108;1;x;x;x;1;x;x;x;x;x;x;x;4;x;0;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;11;x;x;x;0;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;42
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072101;Steinhagen;2;2;550;423;76,9;1,7;98,3;25,9;5,0;23,0;28,3;1,5;1,7;8,8;0,1;x;x;x;0,1;x;x;x;x;x;x;x;0,3;x;0,0;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;0,9;x;x;x;0,0;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,4
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072104;Tarnow;2;2;932;616;66,1;36;1794;446;103;298;553;37;40;155;4;x;x;x;1;x;x;x;x;x;x;x;9;x;7;x;x;x;x;x;x;x;x;x;20;x;x;x;x;x;x;7;x;x;x;8;x;x;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;90
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072104;Tarnow;2;2;932;616;66,1;2,0;98,0;24,9;5,7;16,6;30,8;2,1;2,2;8,6;0,2;x;x;x;0,1;x;x;x;x;x;x;x;0,5;x;0,4;x;x;x;x;x;x;x;x;x;1,1;x;x;x;x;x;x;0,4;x;x;x;0,4;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,0
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072114;Warnow;3;3;784;580;74,0;42;1686;379;123;392;475;96;29;94;18;x;x;x;2;x;x;x;x;x;x;x;10;x;10;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;10;x;x;x;1;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;38
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072114;Warnow;3;3;784;580;74,0;2,4;97,6;22,5;7,3;23,3;28,2;5,7;1,7;5,6;1,1;x;x;x;0,1;x;x;x;x;x;x;x;0,6;x;0,6;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;0,6;x;x;x;0,1;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3
18.06.2024 15:52:00;A;72;Landkreis Rostock;5252;B�tzow-Land;13072120;Zepelin;2;2;375;291;77,6;9;859;202;58;179;295;14;11;38;3;x;x;x;1;x;x;x;x;x;x;x;5;x;3;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;13;x;x;x;3;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;30
18.06.2024 15:52:00;P;72;Landkreis Rostock;5252;B�tzow-Land;13072120;Zepelin;2;2;375;291;77,6;1,0;99,0;23,5;6,8;20,8;34,3;1,6;1,3;4,4;0,3;x;x;x;0,1;x;x;x;x;x;x;x;0,6;x;0,3;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;1,5;x;x;x;0,3;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,5
18.06.2024 15:52:00;A;72;Landkreis Rostock;5253;Carb�k;13072019;Broderstorf;4;4;3195;2319;72,6;110;6708;1706;869;1000;1840;342;232;206;45;x;x;x;15;x;x;x;x;x;x;x;44;x;52;x;x;x;x;x;x;x;x;x;119;x;x;x;x;x;x;39;x;x;x;14;x;x;61;x;x;x;x;x;x;x;x;x;x;x;x;x;x;124
18.06.2024 15:52:00;P;72;Landkreis Rostock;5253;Carb�k;13072019;Broderstorf;4;4;3195;2319;72,6;1,6;98,4;25,4;13,0;14,9;27,4;5,1;3,5;3,1;0,7;x;x;x;0,2;x;x;x;x;x;x;x;0,7;x;0,8;x;x;x;x;x;x;x;x;x;1,8;x;x;x;x;x;x;0,6;x;x;x;0,2;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,8
18.06.2024 15:52:00;A;72;Landkreis Rostock;5253;Carb�k;13072081;Poppendorf;1;1;624;513;82,2;33;1484;387;247;165;392;74;38;66;9;x;x;x;4;x;x;x;x;x;x;x;13;x;13;x;x;x;x;x;x;x;x;x;16;x;x;x;x;x;x;15;x;x;x;3;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;30
18.06.2024 15:52:00;P;72;Landkreis Rostock;5253;Carb�k;13072081;Poppendorf;1;1;624;513;82,2;2,2;97,8;26,1;16,6;11,1;26,4;5,0;2,6;4,4;0,6;x;x;x;0,3;x;x;x;x;x;x;x;0,9;x;0,9;x;x;x;x;x;x;x;x;x;1,1;x;x;x;x;x;x;1,0;x;x;x;0,2;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,0
18.06.2024 15:52:00;A;72;Landkreis Rostock;5253;Carb�k;13072087;Roggentin;3;3;2321;1742;75,1;129;5027;1350;883;876;1049;225;146;122;35;x;x;x;32;x;x;x;x;x;x;x;36;x;36;x;x;x;x;x;x;x;x;x;61;x;x;x;x;x;x;33;x;x;x;8;x;x;33;x;x;x;x;x;x;x;x;x;x;x;x;x;x;102
18.06.2024 15:52:00;P;72;Landkreis Rostock;5253;Carb�k;13072087;Roggentin;3;3;2321;1742;75,1;2,5;97,5;26,9;17,6;17,4;20,9;4,5;2,9;2,4;0,7;x;x;x;0,6;x;x;x;x;x;x;x;0,7;x;0,7;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;0,7;x;x;x;0,2;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,0
18.06.2024 15:52:00;A;72;Landkreis Rostock;5253;Carb�k;13072108;Thulendorf;1;1;541;393;72,6;36;1129;332;105;143;276;96;66;39;5;x;x;x;4;x;x;x;x;x;x;x;5;x;3;x;x;x;x;x;x;x;x;x;23;x;x;x;x;x;x;5;x;x;x;2;x;x;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9
18.06.2024 15:52:00;P;72;Landkreis Rostock;5253;Carb�k;13072108;Thulendorf;1;1;541;393;72,6;3,1;96,9;29,4;9,3;12,7;24,4;8,5;5,8;3,5;0,4;x;x;x;0,4;x;x;x;x;x;x;x;0,4;x;0,3;x;x;x;x;x;x;x;x;x;2,0;x;x;x;x;x;x;0,4;x;x;x;0,2;x;x;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8
18.06.2024 15:52:00;A;72;Landkreis Rostock;5254;Gnoien;13072004;Altkalen;1;1;623;426;68,4;24;1221;388;58;86;494;60;22;31;7;x;x;x;0;x;x;x;x;x;x;x;7;x;15;x;x;x;x;x;x;x;x;x;7;x;x;x;x;x;x;21;x;x;x;0;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;20
18.06.2024 15:52:00;P;72;Landkreis Rostock;5254;Gnoien;13072004;Altkalen;1;1;623;426;68,4;1,9;98,1;31,8;4,8;7,0;40,5;4,9;1,8;2,5;0,6;x;x;x;0,0;x;x;x;x;x;x;x;0,6;x;1,2;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;1,7;x;x;x;0,0;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,6
18.06.2024 15:52:00;A;72;Landkreis Rostock;5254;Gnoien;13072010;Behren-L�bchin;3;3;823;545;66,2;45;1568;584;71;77;641;42;16;40;5;x;x;x;6;x;x;x;x;x;x;x;7;x;20;x;x;x;x;x;x;x;x;x;8;x;x;x;x;x;x;11;x;x;x;0;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;36
18.06.2024 15:52:00;P;72;Landkreis Rostock;5254;Gnoien;13072010;Behren-L�bchin;3;3;823;545;66,2;2,8;97,2;37,2;4,5;4,9;40,9;2,7;1,0;2,6;0,3;x;x;x;0,4;x;x;x;x;x;x;x;0,4;x;1,3;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;0,7;x;x;x;0,0;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3
18.06.2024 15:52:00;A;72;Landkreis Rostock;5254;Gnoien;13072031;Finkenthal;1;1;257;161;62,6;3;473;144;19;43;184;10;10;14;5;x;x;x;2;x;x;x;x;x;x;x;6;x;1;x;x;x;x;x;x;x;x;x;7;x;x;x;x;x;x;3;x;x;x;0;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;22
18.06.2024 15:52:00;P;72;Landkreis Rostock;5254;Gnoien;13072031;Finkenthal;1;1;257;161;62,6;0,6;99,4;30,4;4,0;9,1;38,9;2,1;2,1;3,0;1,1;x;x;x;0,4;x;x;x;x;x;x;x;1,3;x;0,2;x;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;0,6;x;x;x;0,0;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,7
18.06.2024 15:52:00;A;72;Landkreis Rostock;5254;Gnoien;13072035;Gnoien, Warbelstadt;5;5;2407;1554;64,6;123;4433;2194;173;272;1410;46;32;110;34;x;x;x;6;x;x;x;x;x;x;x;7;x;18;x;x;x;x;x;x;x;x;x;3;x;x;x;x;x;x;9;x;x;x;5;x;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;105
18.06.2024 15:52:00;P;72;Landkreis Rostock;5254;Gnoien;13072035;Gnoien, Warbelstadt;5;5;2407;1554;64,6;2,7;97,3;49,5;3,9;6,1;31,8;1,0;0,7;2,5;0,8;x;x;x;0,1;x;x;x;x;x;x;x;0,2;x;0,4;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,2;x;x;x;0,1;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,4
