Stimmart,AGS,Kreis,Gemeinde,Gemeindename,"Kurzname","Wahlvorschlagsträger_Lang",Art des Wahlvorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,Gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12071244,71,244,Kolkwitz                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,3379,5,0,8081,4515,707,12634,84
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,BVL,Bürgervertretung Laubsdorf,WG,457,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,CDU,Christlich Demokratische Union Deutschlands,P,1108,2,1,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,DIE LINKE,DIE LINKE,P,640,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,DSU,Deutsche Soziale Union,P,30,0,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,Einzelwahlvorschlag Schelzke,Einzelwahlvorschlag Schelzke,EB,344,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,FdFW,Freunde der Feuerwehr,WG,273,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,FDP,Freie Demokratische Partei,P,71,0,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,Freie Wählergemeinschaft,Freie Wählergemeinschaft,WG,330,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,Freunde des Brandschutzes,Freunde des Brandschutzes,WG,670,2,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,Jagdgenossenschaften der Gemeinde Neuhausen/Spree,Jagdgenossenschaften der Gemeinde Neuhausen/Spree,WG,240,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,OT Groß Döbbern,OT Groß Döbbern,WG,674,2,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,PIRATEN,Piratenpartei Deutschland,P,135,0,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,TZN,Tradition und Zukunft Neuhausen,WG,483,1,1,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,"Wählergruppe für Gesundheit, Kultur und Sport","Wählergruppe für Gesundheit, Kultur und Sport",WG,642,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,Wählergruppe für Jugend und Sport,Wählergruppe für Jugend und Sport,WG,432,1,0,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,Wählergruppe Groß Oßnig,Wählergruppe Groß Oßnig,WG,573,1,1,4486,2791,275,7950,80
Gemeindevertretung,12071301,71,301,Neuhausen/Spree                                   ,WFK,Wählerliste Frauendorf Koppatz,WG,848,2,0,4486,2791,275,7950,80
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,CDU,Christlich Demokratische Union Deutschlands,P,1380,4,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,DIE LINKE,DIE LINKE,P,689,2,2,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,DSU,Deutsche Soziale Union,P,93,0,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,EV Berndt,Einzelwahlvorschlag Berndt,EB,221,1,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,EV Dro,Einzelwahlvorschlag Drodowsky,EB,198,0,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,EV Fitzner,Einzelwahlvorschlag Fitzner,EB,68,0,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,SPD,Sozialdemokratische Partei Deutschlands,P,587,2,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG BfB,Wählergruppe Bürger für Bürger - vereint gegen Betroffen,WG,364,1,1,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG BSV,Wählergruppe Bärenklauer Sportverein,WG,260,1,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG FW,Wählergruppe Feuerwehr,WG,334,1,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG Grabko,Wählergruppe Grabko,WG,300,1,1,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG HuZ,Wählergruppe Heimat und Zukunft - Hier,WG,953,2,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG Lau,Wählergruppe Lauschütz,WG,126,0,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG LuU,Wählergruppe Landwirtschaft und Umwelt,WG,168,0,0,3335,2054,303,6002,41
Gemeindevertretung,12071337,71,337,Schenkendöbern                                    ,WG PH,Wählergruppe Pinnow-Heideland,WG,261,1,0,3335,2054,303,6002,41
Gemeindevertretung,12071372,71,372,Spremberg                                         ,BS,Wählergruppe Brandschutz,WG,855,1,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,Bürgerinitiative SPB,"Spremberger Bürgerinitiative SPB-sozial, parteiunabhängig",WG,1975,2,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,CDU,Christlich Demokratische Union Deutschlands,P,7724,9,1,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,DIE LINKE,DIE LINKE,P,4522,5,4,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,Die nächste Generation,"Wählergruppe ""Die nächste Generation""",WG,2827,3,1,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,DSU,Deutsche Soziale Union,P,215,0,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,EB Hanko,Einzelwahlvorschlag Hanko,EB,586,1,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,FDP,Freie Demokratische Partei,P,239,0,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,263,0,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,Klinger Runde,Bürger für die Lausitz,WG,200,0,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,Land,Wählergruppe Spremberg Land,WG,956,1,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,SPD,Sozialdemokratische Partei Deutschlands,P,3740,4,0,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,VS,Wählergruppe Vereinte Sozialgemeinschaft,WG,1385,2,1,20063,8915,1724,25749,212
Gemeindevertretung,12071372,71,372,Spremberg                                         ,Wählergruppe 2014,Wählergruppe Unser Spremberg,WG,262,0,0,20063,8915,1724,25749,212
Gemeindevertretung,12071408,71,408,Welzow                                            ,BFSW,Bürgerforum Stadtumbau Welzow e.V.,WG,417,1,0,3328,1709,410,4932,47
Gemeindevertretung,12071408,71,408,Welzow                                            ,BiZW,Bürgerinitiative Zukunft Welzow,WG,571,2,0,3328,1709,410,4932,47
Gemeindevertretung,12071408,71,408,Welzow                                            ,BZPW,"Bürgerinitiative ""Zukunft Proschim/Welzow e.V.""",WG,695,2,1,3328,1709,410,4932,47
Gemeindevertretung,12071408,71,408,Welzow                                            ,CDU,Christlich Demokratische Union Deutschlands,P,807,3,0,3328,1709,410,4932,47
Gemeindevertretung,12071408,71,408,Welzow                                            ,DIE LINKE,DIE LINKE,P,389,1,1,3328,1709,410,4932,47
Gemeindevertretung,12071408,71,408,Welzow                                            ,GZW,Grüne Zukunft Welzow,WG,350,1,1,3328,1709,410,4932,47
Gemeindevertretung,12071408,71,408,Welzow                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,1703,6,1,3328,1709,410,4932,47
Gemeindevertretung,12071028,71,028,Briesen                                           ,EWV Bischoff,Einzelwahlvorschlag Bischoff,EB,65,0,0,677,436,52,1249,13
Gemeindevertretung,12071028,71,028,Briesen                                           ,FDP,Freie Demokratische Partei,P,78,1,0,677,436,52,1249,13
Gemeindevertretung,12071028,71,028,Briesen                                           ,SG Briesen,"Wählergruppe SG ""Frischauf"" Briesen",WG,512,4,1,677,436,52,1249,13
Gemeindevertretung,12071028,71,028,Briesen                                           ,WG FF,Wählergruppe Freiwillige Feuerwehr Briesen,WG,274,2,1,677,436,52,1249,13
Gemeindevertretung,12071028,71,028,Briesen                                           ,WG KuF,Wählergemeinschaft für Kinder und Familie,WG,320,3,1,677,436,52,1249,13
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,CDU,Christlich Demokratische Union Deutschlands,P,1592,5,2,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,DIE LINKE,DIE LINKE,P,407,1,0,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,EWV Krause,Einzelwahlvorschlag Krause,EB,95,0,0,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,FDP,Freie Demokratische Partei,P,165,0,0,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,GfB,Wählergruppe Gemeinsam für Burg,WG,1623,5,0,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,SPD,Sozialdemokratische Partei Deutschlands,P,1009,3,0,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,WG BfB,Wählergruppe Bündnis für Burg,WG,504,1,0,3782,1915,303,5567,37
Gemeindevertretung,12071032,71,032,Burg (Spreewald)                                  ,WG LU,Wählergruppe Landwirtschaft und Umwelt,WG,172,1,0,3782,1915,303,5567,37
Gemeindevertretung,12071041,71,041,Dissen-Striesow                                   ,BfDuS,Wählergruppe Bürger für Dissen und Striesow,WG,872,6,2,860,535,50,1578,4
Gemeindevertretung,12071041,71,041,Dissen-Striesow                                   ,SPD,Sozialdemokratische Partei Deutschlands,P,83,0,0,860,535,50,1578,4
Gemeindevertretung,12071041,71,041,Dissen-Striesow                                   ,WG AfDuS,"Wählergruppe ""Aktiv für Dissen und Striesow""",WG,623,4,0,860,535,50,1578,4
Gemeindevertretung,12071164,71,164,Guhrow                                            ,WG AfG,"Wählergruppe ""Aktiv für Guhrow",WG,772,8,5,470,266,13,772,5
Gemeindevertretung,12071341,71,341,Schmogrow-Fehrow                                  ,CDU,Christlich Demokratische Union Deutschlands,P,214,2,0,733,488,52,1408,15
Gemeindevertretung,12071341,71,341,Schmogrow-Fehrow                                  ,WG Vor,"Wählergruppe ""Vorspreewald"" Fehrow-Schmogrow",WG,592,4,0,733,488,52,1408,15
Gemeindevertretung,12071341,71,341,Schmogrow-Fehrow                                  ,WSF,Wählergruppe Schmogrow-Fehrow,WG,602,4,0,733,488,52,1408,15
Gemeindevertretung,12071412,71,412,Werben                                            ,AfW,Wählergruppe Alternative für Werben,WG,915,4,3,1484,887,100,2556,19
Gemeindevertretung,12071412,71,412,Werben                                            ,CDU,Christlich Demokratische Union Deutschlands,P,792,4,0,1484,887,100,2556,19
Gemeindevertretung,12071412,71,412,Werben                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,211,1,0,1484,887,100,2556,19
Gemeindevertretung,12071412,71,412,Werben                                            ,WG BR,Wählergruppe Bürgerbewegung Ruben,WG,451,2,0,1484,887,100,2556,19
Gemeindevertretung,12071412,71,412,Werben                                            ,WG LU,Wählergruppe Landwirtschaft und Umwelt,WG,187,1,0,1484,887,100,2556,19
Gemeindevertretung,12071044,71,044,Döbern                                            ,AfD,Alternative für Deutschland,P,297,1,0,2996,1250,201,3586,35
Gemeindevertretung,12071044,71,044,Döbern                                            ,CDU,Christlich Demokratische Union Deutschlands,P,903,4,2,2996,1250,201,3586,35
Gemeindevertretung,12071044,71,044,Döbern                                            ,DIE LINKE,DIE LINKE,P,637,3,2,2996,1250,201,3586,35
Gemeindevertretung,12071044,71,044,Döbern                                            ,FDP,Freie Demokratische Partei,P,584,3,0,2996,1250,201,3586,35
Gemeindevertretung,12071044,71,044,Döbern                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,614,3,0,2996,1250,201,3586,35
Gemeindevertretung,12071044,71,044,Döbern                                            ,WG HWESV,WG Haus- und Wohneigentümerschutzvereinigung e.V. für die,WG,429,2,1,2996,1250,201,3586,35
Gemeindevertretung,12071044,71,044,Döbern                                            ,WG Sankt Florian,WG Sankt Florian,WG,122,0,0,2996,1250,201,3586,35
Gemeindevertretung,12071074,71,074,Felixsee                                          ,"Balzer, Rolf Rainer","Balzer, Rolf Rainer",EB,60,0,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,CDU,Christlich Demokratische Union Deutschlands,P,121,0,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,DIE LINKE,DIE LINKE,P,345,1,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,FDP,Freie Demokratische Partei,P,444,2,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,"Kehrer, Mario","Kehrer, Mario",EB,61,0,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,"Kirmse, Dietrich","Kirmse, Dietrich",EB,126,1,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,"Kranig, Enrico","Kranig, Enrico",EB,73,0,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,"Pauketat, Lutz","Pauketat, Lutz",EB,150,1,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,1374,5,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,WG Freunde des Sports,WG Freunde des Sports Friedrichshain,WG,452,2,0,1763,1160,139,3299,44
Gemeindevertretung,12071074,71,074,Felixsee                                          ,WG Landwirtschaft und Umwelt,WG Landwirtschaft und Umwelt,WG,93,0,0,1763,1160,139,3299,44
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,"Kähsler, André","Kähsler, André",EB,52,1,0,950,450,85,1264,21
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,WG Aktive Sportfreunde des TSV,WG Aktive Sportfreunde des TSV Gr. Schacksdorf,WG,170,1,0,950,450,85,1264,21
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,WG Brandschutzfreunde Groß Sc,WG Brandschutzfreunde Groß Schacksdorf,WG,161,1,0,950,450,85,1264,21
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,WG GG1-GSO eV,WG Garagengemeinschaft Groß Schacksdorf,WG,154,1,1,950,450,85,1264,21
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,WG Heimat- und Naturfreunde Si,WG Heimat- und Naturfreunde Simmersdorf,WG,430,3,1,950,450,85,1264,21
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,WG Schlepperfreunde Groß Scha,WG Schlepperfreunde Groß Schacksdorf-Simmersdorf,WG,75,1,0,950,450,85,1264,21
Gemeindevertretung,12071153,71,153,Groß Schacksdorf-Simmersdorf                      ,WG Traditionsfreunde,WG Traditionsfreunde,WG,222,2,0,950,450,85,1264,21
Gemeindevertretung,12071185,71,185,Hornow-Wadelsdorf                                 ,SPD,Sozialdemokratische Partei Deutschlands,P,447,3,2,515,411,57,1176,19
Gemeindevertretung,12071185,71,185,Hornow-Wadelsdorf                                 ,"WG ""Für Hornow-Wadelsdorf""","WG ""Für Hornow-Wadelsdorf""",WG,729,5,1,515,411,57,1176,19
Gemeindevertretung,12071189,71,189,Jämlitz-Klein Düben                               ,SPD,Sozialdemokratische Partei Deutschlands,P,87,1,1,420,253,27,735,6
Gemeindevertretung,12071189,71,189,Jämlitz-Klein Düben                               ,WG Dorf- und Heimatverein Jäm,WG Dorf- und Heimatverein Jämlitz,WG,34,0,0,420,253,27,735,6
Gemeindevertretung,12071189,71,189,Jämlitz-Klein Düben                               ,WG Feuerwehr Jämlitz,WG Feuerwehr Jämlitz,WG,355,4,1,420,253,27,735,6
Gemeindevertretung,12071189,71,189,Jämlitz-Klein Düben                               ,WG Sankt Florian,"WG ""Sankt Florian"" Klein Düben",WG,88,1,1,420,253,27,735,6
Gemeindevertretung,12071189,71,189,Jämlitz-Klein Düben                               ,WG VS Jämlitz,WG Vereinte Sozialgemeinschaft Jämlitz,WG,45,1,0,420,253,27,735,6
Gemeindevertretung,12071189,71,189,Jämlitz-Klein Düben                               ,WG VS Klein Düben,WG Vereinte Sozialgemeinschaft Klein Düben,WG,126,1,1,420,253,27,735,6
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,DIE LINKE,DIE LINKE,P,112,1,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,"Lohmann, I.","Lohmann, Ilona",EB,101,0,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,"Müller, E.","Müller, Eberhard",EB,482,3,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,"WG ""Gut Wehr"" Groß Kölzig","WG ""Gut Wehr"" Groß Kölzig",WG,170,1,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,WG Gosda II,WG Gosda II,WG,473,2,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,WG HKF Jocksdorf/Klein Kölzig,WG HKF Jocksdorf/Klein Kölzig,WG,596,3,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,WG TSV 1903 Groß Kölzig,WG TSV 1903 Groß Kölzig,WG,170,1,0,1465,799,88,2262,26
Gemeindevertretung,12071294,71,294,Neiße-Malxetal                                    ,WGJ,Wählergemeinschaft Jerischke,WG,158,1,0,1465,799,88,2262,26
Gemeindevertretung,12071392,71,392,Tschernitz                                        ,DIE LINKE,DIE LINKE,P,135,1,1,1138,633,107,1830,19
Gemeindevertretung,12071392,71,392,Tschernitz                                        ,WG (Bündnis),"WG Liste ""Bündnis 93""",WG,1171,6,0,1138,633,107,1830,19
Gemeindevertretung,12071392,71,392,Tschernitz                                        ,WG WWT,Wählergruppe Wähler für Wolfshain und Tschernitz,WG,524,3,0,1138,633,107,1830,19
Gemeindevertretung,12071414,71,414,Wiesengrund                                       ,DIE LINKE,DIE LINKE,P,113,1,0,1222,719,63,2078,18
Gemeindevertretung,12071414,71,414,Wiesengrund                                       ,WG FWW,Freie Wählergemeinschaft Wiesengrund,WG,1856,9,2,1222,719,63,2078,18
Gemeindevertretung,12071414,71,414,Wiesengrund                                       ,WG Naturfreunde Weschkenteich,WG Naturfreunde Weschkenteich,WG,109,0,0,1222,719,63,2078,18
Gemeindevertretung,12071052,71,052,Drachhausen                                       ,FFWD,Freiwillige Feuerwehr Drachhausen,WG,147,1,0,712,387,56,1130,7
Gemeindevertretung,12071052,71,052,Drachhausen                                       ,SPD,Sozialdemokratische Partei Deutschlands,P,493,5,1,712,387,56,1130,7
Gemeindevertretung,12071052,71,052,Drachhausen                                       ,UWD,Unabhängige  Wählergruppe Drachhausen,WG,490,4,1,712,387,56,1130,7
Gemeindevertretung,12071060,71,060,Drehnow                                           ,EWV Wackernagel,Jutta Wackernagel,EB,42,0,0,491,332,0,967,7
Gemeindevertretung,12071060,71,060,Drehnow                                           ,UBB,Unabhängige Bürgerbewegung,WG,925,8,2,491,332,0,967,7
Gemeindevertretung,12071176,71,176,Heinersbrück                                      ,EWV Wenzke,"Wenzke, André",EB,99,1,0,532,307,38,900,5
Gemeindevertretung,12071176,71,176,Heinersbrück                                      ,EWV Zeptner,"Zeptner, Angela",EB,83,1,1,532,307,38,900,5
Gemeindevertretung,12071176,71,176,Heinersbrück                                      ,WG FFW,WG FF Heinersbrück,WG,432,4,0,532,307,38,900,5
Gemeindevertretung,12071176,71,176,Heinersbrück                                      ,WG Radewiese,WG Radewiese,WG,206,2,1,532,307,38,900,5
Gemeindevertretung,12071176,71,176,Heinersbrück                                      ,WG SV,WG Heinersbrücker SV,WG,80,0,0,532,307,38,900,5
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,DIE LINKE,DIE LINKE,P,304,2,1,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,DOM,Domowina,WG,276,1,1,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,EWV Badtke,Helmut Badtke,EB,192,1,0,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,EWV Krautz,Fritz Krautz,EB,52,0,0,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,EWV Rost,Arnd Rost,EB,44,0,0,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,LV WfdG,LV Wir für die Gemeinde,LV,528,3,0,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,WG BdGG,WG Bürgerb. der Grundbesitzer der Gemeinde Grießen,WG,292,1,0,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,WG LuU,WG Landwirtschaft und Umwelt,WG,220,1,0,1372,844,64,2436,25
Gemeindevertretung,12071193,71,193,Jänschwalde                                       ,WG ZGJ,WG Zukunft Gemeinde Jänschwalde,WG,528,3,0,1372,844,64,2436,25
Gemeindevertretung,12071304,71,304,Peitz                                             ,CDU,Christlich Demokratische Union Deutschlands,P,2275,7,1,3893,1919,391,5543,49
Gemeindevertretung,12071304,71,304,Peitz                                             ,DIE LINKE,DIE LINKE,P,532,2,1,3893,1919,391,5543,49
Gemeindevertretung,12071304,71,304,Peitz                                             ,EWV Nattke,"Nattke, Jürgen",EB,153,0,0,3893,1919,391,5543,49
Gemeindevertretung,12071304,71,304,Peitz                                             ,FDP,Freie Demokratische Partei,P,195,1,0,3893,1919,391,5543,49
Gemeindevertretung,12071304,71,304,Peitz                                             ,SPD,Sozialdemokratische Partei Deutschlands,P,1874,5,0,3893,1919,391,5543,49
Gemeindevertretung,12071304,71,304,Peitz                                             ,WFP,"Wählergemeinschaft ""Wir für Peitz""",WG,514,1,0,3893,1919,391,5543,49
Gemeindevertretung,12071384,71,384,Tauer                                             ,CDU,Christlich Demokratische Union Deutschlands,P,404,3,2,638,450,55,1258,29
Gemeindevertretung,12071384,71,384,Tauer                                             ,EWV Geist,Michael Geist,EB,53,0,0,638,450,55,1258,29
Gemeindevertretung,12071384,71,384,Tauer                                             ,FDP,Freie Demokratische Partei,P,58,1,0,638,450,55,1258,29
Gemeindevertretung,12071384,71,384,Tauer                                             ,WG BT,Wählergruppe Bürgergemeinschaft Tauer,WG,154,1,0,638,450,55,1258,29
Gemeindevertretung,12071384,71,384,Tauer                                             ,WG FFW,Wählergruppe FFW Tauer,WG,85,1,0,638,450,55,1258,29
Gemeindevertretung,12071384,71,384,Tauer                                             ,WG SV 1920,Wählergruppe SV 1920 Tauer e.V.,WG,504,4,1,638,450,55,1258,29
Gemeindevertretung,12071386,71,386,Teichland                                         ,DIE LINKE,DIE LINKE,P,264,1,0,1041,756,86,2223,12
Gemeindevertretung,12071386,71,386,Teichland                                         ,EWV Garbsch,"Garbsch, Andreas",EB,43,0,0,1041,756,86,2223,12
Gemeindevertretung,12071386,71,386,Teichland                                         ,EWV Raack,"Raack, Daniel",EB,125,1,0,1041,756,86,2223,12
Gemeindevertretung,12071386,71,386,Teichland                                         ,IM 93,WG Initiative Maust 93,WG,568,3,1,1041,756,86,2223,12
Gemeindevertretung,12071386,71,386,Teichland                                         ,IN 93,WG Initiative Neuendorf 93,WG,714,3,0,1041,756,86,2223,12
Gemeindevertretung,12071386,71,386,Teichland                                         ,SPD,Sozialdemokratische Partei Deutschlands,P,77,0,0,1041,756,86,2223,12
Gemeindevertretung,12071386,71,386,Teichland                                         ,WGB,WG Bärenbrück,WG,432,2,0,1041,756,86,2223,12
Gemeindevertretung,12071401,71,401,Turnow-Preilack                                   ,CDU,Christlich Demokratische Union Deutschlands,P,709,3,0,1028,707,83,2072,10
Gemeindevertretung,12071401,71,401,Turnow-Preilack                                   ,EWV Lange,"Lange, Heidemarie",EB,92,1,1,1028,707,83,2072,10
Gemeindevertretung,12071401,71,401,Turnow-Preilack                                   ,FDP,Freie Demokratische Partei,P,15,0,0,1028,707,83,2072,10
Gemeindevertretung,12071401,71,401,Turnow-Preilack                                   ,WGTP,WG Turnow-Preilack,WG,1256,6,0,1028,707,83,2072,10
Gemeindevertretung,12072002,72,002,Am Mellensee                                      ,CDU,Christlich Demokratische Union Deutschlands,P,1938,5,1,5675,2550,475,7350,70
Gemeindevertretung,12072002,72,002,Am Mellensee                                      ,DIE LINKE,DIE LINKE,P,1662,4,2,5675,2550,475,7350,70
Gemeindevertretung,12072002,72,002,Am Mellensee                                      ,FW Am Mellensee,Freie Wähler Am Mellensee,WG,592,1,0,5675,2550,475,7350,70
Gemeindevertretung,12072002,72,002,Am Mellensee                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,1023,3,1,5675,2550,475,7350,70
Gemeindevertretung,12072002,72,002,Am Mellensee                                      ,UWG,Unabhängige Wählergemeinschaft,WG,2135,5,0,5675,2550,475,7350,70
Gemeindevertretung,12072014,72,014,Baruth/Mark                                       ,CDU,Christlich Demokratische Union Deutschlands,P,1202,3,0,3669,1810,301,5289,34
Gemeindevertretung,12072014,72,014,Baruth/Mark                                       ,DIE LINKE,DIE LINKE,P,948,3,0,3669,1810,301,5289,34
Gemeindevertretung,12072014,72,014,Baruth/Mark                                       ,GRÜNE/B 90-LLwB,Listenvereinigung BÜNDNIS 90/DIE GRÜNEN - Lebenswertes Bar,LV,232,1,1,3669,1810,301,5289,34
Gemeindevertretung,12072014,72,014,Baruth/Mark                                       ,"Kannegießer, T.",Einzelkandidat Kannegießer,EB,377,1,0,3669,1810,301,5289,34
Gemeindevertretung,12072014,72,014,Baruth/Mark                                       ,LOB,Wählergruppe Listenvereinigung Ortsteile Baruth/Mark,WG,1308,4,2,3669,1810,301,5289,34
Gemeindevertretung,12072014,72,014,Baruth/Mark                                       ,SPD,Sozialdemokratische Partei Deutschlands,P,1222,4,1,3669,1810,301,5289,34
Gemeindevertretung,12072017,72,017,Blankenfelde-Mahlow                               ,AfD,Alternative für Deutschland,P,2129,2,0,21861,9556,2071,27543,202
Gemeindevertretung,12072017,72,017,Blankenfelde-Mahlow                               ,BB,BürgerBündnis Blankenfelde-Mahlow,WG,1752,2,2,21861,9556,2071,27543,202
Gemeindevertretung,12072017,72,017,Blankenfelde-Mahlow                               ,BVBB-WG,BVBB-Wählergruppe Mitglieder  Sympathisanten,WG,2449,3,1,21861,9556,2071,27543,202
